HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ
0.001103978,0.8821299,1.635899,-0.2555784,0.6143407,1.565159,0.05027938,0.6500292,1.607744,-0.2908849,-0.07483162,1.444907,-0.03264353,-0.198921,1.433491,-0.204418,0.700818,1.349952,0.1673369,0.6467878,1.401365,-0.08523685,0.7181454,1.5957,-0.1316803,0.8307233,1.047237,0.260931,0.7128857,1.083082
-6.717285E-05,0.8835012,1.637884,-0.2548897,0.6141365,1.564733,0.04988538,0.6494498,1.609394,-0.2906577,-0.07522066,1.444793,-0.03264388,-0.198841,1.433452,-0.2044637,0.7029771,1.350609,0.1673224,0.6471801,1.401935,-0.0850371,0.717867,1.595816,-0.1327074,0.8364881,1.049127,0.2617935,0.722105,1.087142
-0.001327652,0.8850024,1.639698,-0.2543812,0.6145063,1.564676,0.04937878,0.6494491,1.610773,-0.2926238,-0.06843445,1.442709,-0.03264287,-0.1987279,1.433483,-0.2055406,0.7078053,1.355541,0.1673059,0.6488913,1.404812,-0.0846678,0.7175849,1.596204,-0.1346378,0.8509675,1.05527,0.2590604,0.7363214,1.091621
-0.003120777,0.8868133,1.642015,-0.2538732,0.6148764,1.564624,0.04895617,0.6494026,1.612157,-0.2899073,-0.06923777,1.443457,-0.03263578,-0.1986394,1.433507,-0.2061917,0.7105168,1.358436,0.1674031,0.6497141,1.405944,-0.08440676,0.7173008,1.596566,-0.1361143,0.8592086,1.058778,0.2580356,0.7467178,1.095947
-0.00433547,0.8879049,1.643108,-0.2535923,0.6149411,1.564515,0.04873931,0.6494378,1.612967,-0.2888049,-0.07005738,1.444459,-0.03263751,-0.1986463,1.433563,-0.2065494,0.7133064,1.361346,0.1672543,0.6514344,1.40789,-0.08418803,0.7170451,1.596933,-0.1366793,0.8679016,1.063073,0.242467,0.6764801,1.212989
-0.005634617,0.8889831,1.645223,-0.2533455,0.6150146,1.564437,0.04853436,0.6493731,1.613699,-0.288719,-0.07120237,1.444492,-0.03261323,-0.1987673,1.433557,-0.2078664,0.7179631,1.367256,0.1649603,0.6572199,1.416236,-0.08408,0.7168545,1.597328,-0.1390146,0.8830721,1.072367,0.2399372,0.6885512,1.22976
-0.006796768,0.8899128,1.646654,-0.2530692,0.6151243,1.564492,0.04840311,0.6493452,1.614473,-0.2888281,-0.07223744,1.444516,-0.03259655,-0.1988833,1.433552,-0.2084638,0.7200913,1.370329,0.1649749,0.6585634,1.417361,-0.08390139,0.7166222,1.597672,-0.1401156,0.8906307,1.076524,0.2423151,0.6868654,1.230203
-0.007959646,0.890824,1.648309,-0.2529854,0.6151705,1.564519,0.04824621,0.6494119,1.615185,-0.2890478,-0.0740712,1.444728,-0.03260369,-0.1988995,1.433558,-0.2086496,0.7215796,1.371522,0.1650192,0.6613217,1.418165,-0.08377082,0.7164981,1.59807,-0.140579,0.8947998,1.078939,0.2406662,0.6872963,1.2284
-0.008736078,0.8914756,1.649379,-0.2526325,0.6153274,1.564537,0.04810131,0.6495296,1.615855,-0.2897665,-0.07616723,1.444918,-0.03260398,-0.1988935,1.433606,-0.2087708,0.7228405,1.372836,0.1685324,0.6677204,1.447784,-0.08362091,0.7164441,1.598475,-0.1411533,0.8986295,1.081054,0.2327076,0.6909919,1.24761
-0.009572756,0.8921619,1.651158,-0.2523086,0.615573,1.564715,0.04804816,0.6496565,1.616475,-0.289766,-0.07619518,1.444913,-0.0325899,-0.1989162,1.433613,-0.2092084,0.7246603,1.374816,0.1682376,0.6677092,1.448199,-0.0834738,0.7164137,1.598888,-0.1424037,0.9040905,1.084213,0.232633,0.6924847,1.248663
-0.01010658,0.8925891,1.651965,-0.2521037,0.6156499,1.564944,0.04801936,0.6496781,1.616947,-0.2897184,-0.07623445,1.444934,-0.03257831,-0.1989236,1.433667,-0.2091936,0.7260339,1.376615,0.1681779,0.6678086,1.448661,-0.08328158,0.7163203,1.599336,-0.1423833,0.9084401,1.087212,0.2325028,0.6948406,1.250303
-0.005981467,0.8959047,1.650206,-0.2583845,0.6211888,1.572936,0.05084972,0.6580871,1.615134,-0.2897134,-0.07625996,1.444929,-0.03272745,-0.197615,1.433917,-0.2093733,0.7270535,1.377565,0.1754998,0.6657113,1.449256,-0.08350486,0.7223206,1.60523,-0.1354453,0.8957817,1.087032,0.2304895,0.6971277,1.255957
-0.007081705,0.8957551,1.651423,-0.2566951,0.6206983,1.572041,0.0502431,0.6565752,1.616498,-0.29212,-0.06578238,1.439215,-0.03274337,-0.1976461,1.434166,-0.2096857,0.7282002,1.379357,0.175448,0.6665004,1.451264,-0.08329254,0.7213548,1.605039,-0.1378915,0.9019345,1.089199,0.2329112,0.6999245,1.255108
-0.006250327,0.8973081,1.651196,-0.2590179,0.6238295,1.576744,0.05107608,0.6611428,1.615914,-0.2874674,-0.06864178,1.445159,-0.03280754,-0.1969261,1.434301,-0.2100976,0.7293707,1.380918,0.1760325,0.6657723,1.450089,-0.08312629,0.7234846,1.608129,-0.1364334,0.8973115,1.09016,0.2308982,0.700747,1.258405
-0.007721389,0.8971459,1.652497,-0.256692,0.6227159,1.574744,0.05021378,0.6590081,1.617665,-0.2872326,-0.06987128,1.444936,-0.03277317,-0.1969986,1.434343,-0.210524,0.7303984,1.382551,0.1767626,0.6672992,1.453401,-0.08275075,0.7220197,1.607427,-0.1398074,0.9050612,1.092194,0.230315,0.699951,1.26053
-0.009265808,0.8968295,1.653895,-0.2554195,0.6219679,1.573617,0.04964713,0.6578175,1.618674,-0.2854107,-0.06785122,1.44434,-0.03272321,-0.1972254,1.434307,-0.2109855,0.7315706,1.384331,0.1766991,0.6679598,1.454993,-0.08242638,0.7203826,1.60671,-0.1421173,0.9117104,1.094938,0.2318069,0.7013542,1.25826
-0.01026954,0.8968118,1.655088,-0.2321796,0.632221,1.555717,0.049272,0.6572579,1.618993,-0.2845631,-0.06815827,1.444397,-0.03270236,-0.1972525,1.434305,-0.2106025,0.7370614,1.379241,0.1766938,0.6685967,1.455739,-0.0822615,0.7196198,1.606406,-0.1737551,0.9349055,1.074204,0.2288692,0.7017474,1.26123
-0.01151991,0.8972577,1.656587,-0.2262113,0.6400434,1.553662,0.04902551,0.6566984,1.619708,-0.2869914,-0.06681493,1.442104,-0.03265828,-0.1972452,1.43429,-0.2108772,0.7421017,1.374797,0.1766265,0.6693899,1.456752,-0.08219884,0.7191968,1.606234,-0.1853412,0.9349636,1.065348,0.2298917,0.7026142,1.262945
-0.01216433,0.8974646,1.657669,-0.2244476,0.6426198,1.553137,0.04882444,0.656206,1.620118,-0.2868385,-0.06657324,1.442011,-0.0326231,-0.1971917,1.434223,-0.2113603,0.7442484,1.373849,0.1766177,0.6700054,1.457453,-0.08218282,0.7190046,1.606164,-0.1899004,0.9363541,1.063622,0.2288652,0.7020816,1.263614
-0.01263497,0.8975366,1.658334,-0.2235098,0.6440573,1.552843,0.04865132,0.655794,1.620513,-0.2867672,-0.06650633,1.441962,-0.03260021,-0.1972651,1.434212,-0.2114554,0.7449847,1.373054,0.1763375,0.670223,1.457834,-0.08213169,0.7187574,1.606135,-0.1918672,0.9358286,1.0619,0.2286788,0.7031682,1.265956
-0.01313964,0.8975312,1.658709,-0.2230417,0.6447722,1.552542,0.0485307,0.6554095,1.620907,-0.2871406,-0.06615199,1.441696,-0.03259713,-0.1973483,1.434183,-0.2116366,0.7457204,1.372733,0.1761213,0.670591,1.458243,-0.08204809,0.7184053,1.606064,-0.1932274,0.9366099,1.061543,0.2276874,0.7038188,1.264827
-0.01363522,0.8972594,1.65947,-0.2225288,0.6455328,1.552408,0.04842435,0.6551636,1.621205,-0.2838381,-0.06714864,1.443076,-0.03256891,-0.1973272,1.434106,-0.2118365,0.7461786,1.372374,0.1759376,0.6707121,1.458522,-0.08201611,0.7179422,1.605898,-0.1947206,0.9365255,1.060769,0.2265548,0.7041063,1.267016
-0.01429818,0.8974947,1.660517,-0.2224374,0.6457824,1.552489,0.04834444,0.6548895,1.621859,-0.2832869,-0.0675438,1.443577,-0.03251803,-0.1973387,1.434104,-0.2120238,0.7468666,1.37272,0.1755142,0.6708859,1.458946,-0.08196858,0.7177792,1.605897,-0.1954157,0.9380133,1.061605,0.2268392,0.7034556,1.26464
-0.0145869,0.8974675,1.660817,-0.2220844,0.6463813,1.552492,0.04826122,0.6546703,1.622,-0.2834387,-0.06894782,1.443605,-0.03249467,-0.19734,1.434073,-0.2120826,0.7470608,1.372451,0.1754949,0.671089,1.459197,-0.08192039,0.7175882,1.605822,-0.1962206,0.9374767,1.060833,0.2265531,0.7021952,1.265025
-0.01476341,0.8974892,1.661056,-0.2218336,0.6475039,1.552868,0.04820095,0.6545926,1.622013,-0.2837966,-0.06678846,1.442683,-0.03240836,-0.1973307,1.43398,-0.2120916,0.7471496,1.372176,0.1755084,0.671154,1.459293,-0.08185966,0.7174762,1.605788,-0.1966982,0.9356944,1.059351,0.226384,0.7026224,1.264107
-0.01540298,0.8977159,1.661651,-0.2215807,0.6476973,1.552802,0.04815277,0.6542432,1.622389,-0.283327,-0.0677933,1.443237,-0.03238046,-0.1973574,1.433945,-0.2120988,0.7473314,1.372092,0.1661807,0.672747,1.452565,-0.08170909,0.7172544,1.605694,-0.1971768,0.9358572,1.059235,0.2284842,0.7012346,1.262384
-0.01535495,0.8975199,1.661782,-0.2214345,0.6478589,1.552816,0.04816238,0.6539341,1.622502,-0.2841163,-0.06643979,1.44219,-0.03233586,-0.1973748,1.433847,-0.2120871,0.7473266,1.371997,0.1655541,0.6728715,1.452267,-0.0816343,0.7170735,1.605575,-0.1974085,0.9355511,1.05894,0.2287199,0.7017573,1.263651
-0.01540072,0.8974993,1.661799,-0.2212345,0.6479812,1.552756,0.04820038,0.6534731,1.622841,-0.2860927,-0.06572413,1.441494,-0.03230575,-0.1974234,1.433761,-0.2120882,0.747381,1.37189,0.1631683,0.6775795,1.433544,-0.08159398,0.7169962,1.605494,-0.1977737,0.9354828,1.058742,0.2404473,0.6965154,1.245636
-0.0151753,0.8973083,1.661813,-0.2211245,0.6480417,1.552686,0.0482265,0.6531723,1.622909,-0.2869325,-0.06533104,1.441049,-0.03240084,-0.1974426,1.433532,-0.2120481,0.74739,1.371787,0.1632114,0.6775243,1.433496,-0.08157372,0.7169445,1.605422,-0.1978596,0.9353979,1.058577,0.23593,0.6999678,1.246373
-0.0151328,0.8972866,1.661738,-0.2210508,0.6480999,1.552651,0.04826571,0.6527457,1.623032,-0.2847159,-0.06604509,1.442196,-0.03249915,-0.1975085,1.433471,-0.2119461,0.7473953,1.371723,0.1632103,0.6775055,1.433441,-0.08154542,0.7169249,1.605357,-0.1977047,0.9353069,1.058456,0.240078,0.6973858,1.246264
-0.01508147,0.8971362,1.661652,-0.2209751,0.6481426,1.552618,0.04826589,0.6525651,1.623175,-0.2882888,-0.06458627,1.440014,-0.03255884,-0.1975185,1.433431,-0.2118324,0.7473065,1.371613,0.1632342,0.6775116,1.433387,-0.0814833,0.7167802,1.605266,-0.1975204,0.9349787,1.0582,0.2375852,0.6969964,1.24471
-0.01516802,0.8969921,1.661651,-0.2208266,0.6482471,1.552575,0.04832101,0.6523181,1.623327,-0.2886095,-0.0641142,1.437886,-0.03253748,-0.1974794,1.433342,-0.21166,0.7471732,1.371427,0.1643859,0.6713789,1.452142,-0.08144567,0.7165926,1.605104,-0.1973024,0.9344136,1.057748,0.2332764,0.695586,1.252633
-0.01502934,0.89694,1.661467,-0.2206698,0.6482555,1.552477,0.04831189,0.652212,1.623364,-0.2881457,-0.06427725,1.438377,-0.0325805,-0.1974782,1.433229,-0.211562,0.7471121,1.371287,0.1621103,0.6755229,1.436743,-0.08140395,0.716583,1.605028,-0.1973095,0.9342258,1.057525,0.2393129,0.6977541,1.247499
-0.01495282,0.8968694,1.661385,-0.2206105,0.6482974,1.552452,0.04831277,0.6521001,1.623376,-0.2843685,-0.06568107,1.441994,-0.03251263,-0.1973858,1.433088,-0.211282,0.7468116,1.371064,0.162135,0.6755094,1.436666,-0.0814015,0.7165651,1.604922,-0.1966256,0.9333019,1.056932,0.2375393,0.6973758,1.247047
-0.01485308,0.8968341,1.661219,-0.2204653,0.6483589,1.552392,0.0483255,0.6519974,1.623387,-0.2845527,-0.0677164,1.442001,-0.03240005,-0.1973674,1.432907,-0.2109475,0.7462474,1.370634,0.1622718,0.6755468,1.436356,-0.08136601,0.7165596,1.604818,-0.1959432,0.9315994,1.055813,0.2382371,0.696266,1.24725
-0.01477835,0.8967791,1.661019,-0.2202924,0.6484102,1.552264,0.0483401,0.6519372,1.623359,-0.2847923,-0.06990031,1.441938,-0.03234525,-0.1974311,1.432768,-0.2106321,0.7458307,1.370232,0.1637261,0.6723592,1.451898,-0.08133068,0.7165108,1.604684,-0.1953655,0.9303318,1.054901,0.2334156,0.695707,1.252891
-0.01475836,0.8967702,1.660949,-0.22019,0.6484731,1.552193,0.04834988,0.6518836,1.623366,-0.28455,-0.07105718,1.441901,-0.03230897,-0.1974808,1.432695,-0.2104216,0.7456006,1.369992,0.1641811,0.6721337,1.452202,-0.08132357,0.7165033,1.604614,-0.1949562,0.9295686,1.054345,0.2341591,0.6971368,1.255926
-0.01464184,0.8967676,1.660792,-0.2200598,0.6485472,1.55205,0.04836844,0.6518368,1.623321,-0.2846565,-0.06533637,1.439517,-0.03225718,-0.1974973,1.432542,-0.210201,0.7451366,1.369534,0.1644437,0.6719227,1.452312,-0.08127681,0.7165419,1.604421,-0.1945685,0.9281264,1.053301,0.2331223,0.6961429,1.25539
-0.01420716,0.8965312,1.660251,-0.2199058,0.6486186,1.551911,0.04838147,0.6517804,1.623277,-0.2846816,-0.06544586,1.438948,-0.03216698,-0.1977273,1.432207,-0.2100108,0.7448412,1.369182,0.1621699,0.6746355,1.439129,-0.08116891,0.7164763,1.604049,-0.1943099,0.9271639,1.05255,0.2382373,0.6960859,1.248377
-0.01398978,0.8963296,1.659214,-0.2196968,0.6489535,1.551677,0.04835574,0.6515059,1.623016,-0.2857354,-0.06507295,1.438087,-0.03192996,-0.198448,1.431643,-0.2099913,0.7444368,1.368507,0.162112,0.6702585,1.450146,-0.08107534,0.7162571,1.603722,-0.1946325,0.9254174,1.051056,0.2324733,0.6948312,1.253471
-0.01398171,0.8963473,1.658846,-0.2195217,0.649009,1.551427,0.04835648,0.6512952,1.62285,-0.2857468,-0.06509635,1.437764,-0.03186948,-0.1984791,1.431325,-0.209926,0.7439052,1.367911,0.162686,0.6701005,1.450395,-0.08104283,0.7162321,1.603442,-0.1947647,0.9238182,1.049817,0.2323353,0.6950213,1.253109
-0.01375013,0.896297,1.658486,-0.2194127,0.6490358,1.551229,0.04841684,0.6511116,1.622548,-0.2858146,-0.06511738,1.437626,-0.03179938,-0.1985366,1.431026,-0.2097944,0.7434863,1.367457,0.1630058,0.6701413,1.450313,-0.08099148,0.7162644,1.603249,-0.19459,0.9225886,1.048887,0.2312253,0.6947377,1.251418
-0.01382123,0.8963857,1.658257,-0.2193123,0.6490421,1.5511,0.04838122,0.6509658,1.622399,-0.2829446,-0.06625996,1.439719,-0.03175854,-0.1985453,1.430862,-0.2097689,0.7434221,1.367285,0.1598032,0.6724082,1.442397,-0.0809515,0.7162575,1.603045,-0.1947,0.9223959,1.048635,0.2347796,0.6964102,1.251268
-0.01379149,0.8964296,1.657933,-0.2192353,0.6490336,1.550894,0.04838498,0.6509429,1.622337,-0.2859975,-0.06524286,1.437955,-0.0316918,-0.1985625,1.430724,-0.2097828,0.7432474,1.366981,0.1602999,0.6709557,1.448373,-0.08091904,0.7162686,1.602906,-0.1948787,0.9219187,1.048146,0.2320188,0.6940044,1.250965
-0.01384247,0.8964813,1.657801,-0.2191946,0.6488894,1.550631,0.04835419,0.6509058,1.622141,-0.2881112,-0.06430261,1.435142,-0.03167046,-0.198579,1.430517,-0.2097971,0.7429653,1.366637,0.1612131,0.6707205,1.448804,-0.0808922,0.7162563,1.602727,-0.1949928,0.9213845,1.04765,0.2322539,0.6938329,1.250968
-0.01385435,0.8965487,1.657509,-0.2191264,0.6486999,1.550322,0.04819076,0.6508565,1.621733,-0.2877511,-0.06465346,1.435515,-0.03166359,-0.1986094,1.430457,-0.2098319,0.7428663,1.366375,0.1635353,0.6701507,1.450083,-0.08086467,0.7162629,1.60261,-0.1952149,0.9214483,1.047475,0.2322945,0.6953259,1.251959
-0.0139401,0.8966238,1.657274,-0.2190479,0.648585,1.550073,0.04816491,0.6507571,1.621534,-0.2878344,-0.06461897,1.435563,-0.03164826,-0.1986138,1.430352,-0.2098888,0.7426885,1.366085,0.1694006,0.6686996,1.454107,-0.0808697,0.7162675,1.602461,-0.1955178,0.9211552,1.047106,0.2298945,0.6944221,1.251673
-0.01397103,0.8966482,1.65676,-0.2190026,0.6485586,1.549878,0.04806906,0.6508058,1.621235,-0.28454,-0.06599058,1.438838,-0.03166768,-0.1985807,1.430247,-0.209958,0.7420355,1.365527,0.170017,0.6683677,1.454312,-0.0808644,0.7162305,1.602323,-0.1957944,0.9193619,1.045875,0.2307553,0.6938436,1.253005
-0.01401903,0.8967695,1.655916,-0.2189856,0.6484369,1.549627,0.04786084,0.6506521,1.6207,-0.2889682,-0.06443912,1.437239,-0.03177965,-0.1985633,1.430087,-0.209959,0.7417834,1.365202,0.1676345,0.6688069,1.452175,-0.08083206,0.7162369,1.602203,-0.1958281,0.9188714,1.04541,0.2315336,0.6936868,1.25259
-0.01408396,0.8968326,1.655563,-0.2190144,0.6483883,1.549581,0.0477895,0.6504562,1.620273,-0.2889901,-0.06466632,1.437234,-0.03186242,-0.1986245,1.429948,-0.2099369,0.7412637,1.364892,0.1675441,0.6689008,1.451776,-0.08084883,0.7162341,1.602041,-0.1957127,0.9174941,1.044609,0.2315539,0.6937648,1.250536
-0.01407959,0.8968236,1.65552,-0.2189836,0.6483663,1.549486,0.04768895,0.6504166,1.62007,-0.289102,-0.06445912,1.43721,-0.03188554,-0.1985099,1.42994,-0.2100167,0.7410442,1.364681,0.1675047,0.6689957,1.451641,-0.08082963,0.7162213,1.601946,-0.1959936,0.9169148,1.044184,0.2315297,0.6953129,1.252713
-0.009593686,0.9004354,1.65432,-0.2167409,0.6522896,1.547973,0.04954819,0.6599385,1.6113,-0.2861214,-0.06472788,1.439509,-0.03195387,-0.197847,1.430005,-0.2102948,0.742028,1.361483,0.1740516,0.6675607,1.445352,-0.08098479,0.7217448,1.604078,-0.2008421,0.9125897,1.037862,0.2336881,0.6933696,1.246578
-0.01040713,0.8999118,1.654299,-0.2169136,0.6517841,1.547822,0.04871294,0.6572571,1.613074,-0.2860096,-0.06900892,1.439585,-0.03194815,-0.197897,1.429932,-0.21023,0.7417222,1.361444,0.1609412,0.6734925,1.431421,-0.08090954,0.7208988,1.603388,-0.2003464,0.912643,1.03803,0.2399512,0.6928155,1.243812
-0.01076896,0.8996677,1.654296,-0.2169885,0.6515832,1.547832,0.04839694,0.6565692,1.613915,-0.2863809,-0.07137948,1.439604,-0.03204456,-0.1978773,1.429816,-0.2102784,0.7414758,1.361429,0.1706122,0.6667795,1.446355,-0.0808603,0.7205411,1.60305,-0.2003473,0.9123117,1.037969,0.2336094,0.6922939,1.249734
-0.01091313,0.8992802,1.654104,-0.2170427,0.6513962,1.547746,0.04806049,0.6556042,1.614262,-0.2863623,-0.07205736,1.439612,-0.03207951,-0.1980188,1.429638,-0.210264,0.741057,1.361219,0.1608969,0.6723324,1.432946,-0.080911,0.7201589,1.602644,-0.2002082,0.9114695,1.037528,0.2366927,0.6896469,1.238716
-0.0107653,0.8987321,1.653563,-0.2170585,0.6511662,1.547622,0.04810368,0.6544755,1.614813,-0.2863945,-0.07246965,1.439617,-0.03201966,-0.1979762,1.429376,-0.2101942,0.7406143,1.360982,0.1677573,0.667899,1.445603,-0.0808474,0.7197855,1.602238,-0.1999826,0.910638,1.03708,0.2341723,0.6914563,1.245873
-0.00752766,0.9007316,1.652443,-0.2161718,0.6537015,1.545862,0.0496638,0.6580797,1.61201,-0.2864769,-0.07294755,1.439529,-0.03205128,-0.1975033,1.429308,-0.2101971,0.7417425,1.358464,0.1703198,0.667627,1.44319,-0.08103302,0.7235678,1.603585,-0.201598,0.909233,1.033153,0.2366893,0.6944895,1.2479
-0.00825505,0.900116,1.652562,-0.2163648,0.6529173,1.545823,0.0494049,0.6566088,1.613342,-0.2872898,-0.0640364,1.437562,-0.03200745,-0.1975262,1.429092,-0.2100102,0.74129,1.358605,0.1602649,0.6726043,1.43814,-0.08091504,0.7226326,1.602927,-0.200721,0.909377,1.033629,0.2380257,0.6915492,1.244129
-0.005301435,0.901966,1.65121,-0.2143602,0.6554269,1.544992,0.05068367,0.6590135,1.611068,-0.2879416,-0.06274165,1.434671,-0.03193602,-0.1969819,1.428892,-0.2102298,0.7418661,1.35673,0.1720583,0.6697338,1.442921,-0.0807459,0.7260969,1.604754,-0.2049745,0.9064604,1.029822,0.2377086,0.693649,1.246719
-0.004216043,0.902536,1.650408,-0.2130279,0.6570721,1.544279,0.05114531,0.6608841,1.608827,-0.2854108,-0.06542673,1.438078,-0.0318621,-0.1965954,1.428532,-0.2103695,0.7422554,1.355368,0.1641685,0.6707909,1.43448,-0.08058766,0.7273805,1.605401,-0.207784,0.9045812,1.027258,0.238083,0.6925023,1.242767
-0.006092092,0.9012889,1.65124,-0.2136404,0.6555003,1.544602,0.05004877,0.6578686,1.610712,-0.2854448,-0.06350278,1.43709,-0.0318012,-0.1967226,1.428411,-0.2101042,0.7418442,1.356282,0.1717614,0.6679891,1.44276,-0.08049905,0.7251441,1.603973,-0.2059254,0.9062669,1.029269,0.2374309,0.6910248,1.243793
-0.007358184,0.9004443,1.651749,-0.2141691,0.6543335,1.544912,0.04987087,0.6558316,1.613064,-0.285592,-0.06346468,1.436747,-0.03177876,-0.1969981,1.428399,-0.2097776,0.7413656,1.356952,0.1699528,0.6730654,1.422582,-0.08028445,0.7234643,1.602957,-0.2040451,0.9070291,1.030608,0.2503622,0.6974778,1.241537
-0.005271981,0.9018068,1.650881,-0.2115135,0.6585572,1.544157,0.05114758,0.6583439,1.611987,-0.2859589,-0.06241165,1.435094,-0.03182144,-0.1964198,1.428431,-0.2100326,0.7419301,1.354343,0.1699865,0.6724373,1.423337,-0.08012197,0.7258433,1.604055,-0.2095777,0.9009761,1.024561,0.2485061,0.694326,1.238049
-0.006807253,0.9008284,1.651595,-0.2128987,0.6556353,1.544636,0.05038493,0.6561413,1.614014,-0.2860883,-0.06250811,1.435126,-0.0318081,-0.1964851,1.428403,-0.2096138,0.741259,1.355944,0.1700226,0.6723502,1.423394,-0.08006471,0.7240632,1.603128,-0.205885,0.904373,1.028242,0.2484619,0.6968934,1.240542
-0.007733113,0.899896,1.651782,-0.2138394,0.6538641,1.544918,0.05020322,0.6550935,1.614972,-0.2861157,-0.06266985,1.435052,-0.03170459,-0.196564,1.42814,-0.2091303,0.7406155,1.356814,0.1698337,0.6716721,1.424427,-0.08012038,0.722745,1.60236,-0.2028154,0.9057643,1.030203,0.2457917,0.6940165,1.239263
-0.005854776,0.9009537,1.650832,-0.2083708,0.6546138,1.540851,0.05158212,0.6586574,1.613447,-0.2861188,-0.06247116,1.435091,-0.03165864,-0.1964251,1.428065,-0.2097488,0.7424748,1.353327,0.1698473,0.6716452,1.424431,-0.08018775,0.7247857,1.603533,-0.214481,0.9096562,1.027803,0.2478602,0.6910696,1.239149
-0.006877637,0.9000247,1.651347,-0.2099693,0.6531193,1.541871,0.05085983,0.6566788,1.614481,-0.2860894,-0.06242361,1.434062,-0.03165579,-0.1964562,1.427974,-0.2092145,0.7415255,1.354604,0.1748798,0.6648399,1.448183,-0.08021143,0.7234494,1.602694,-0.2100744,0.9096837,1.029554,0.2383363,0.6922596,1.249398
-0.004258582,0.9011077,1.650161,-0.2094238,0.6548515,1.542001,0.05221392,0.6595001,1.613227,-0.2859824,-0.06224264,1.434215,-0.03179921,-0.1961836,1.427877,-0.2092559,0.7415727,1.353863,0.1639954,0.6688454,1.437977,-0.0803351,0.7262079,1.604169,-0.2111787,0.9066813,1.027199,0.2425334,0.6922553,1.244933
-0.006188552,0.9000448,1.65107,-0.2113336,0.6533954,1.543143,0.0511167,0.657024,1.614987,-0.2862878,-0.06221728,1.434311,-0.03176177,-0.1962161,1.427781,-0.2089247,0.7408635,1.355382,0.1630985,0.6686806,1.439124,-0.08032838,0.7241643,1.603093,-0.2067806,0.9073157,1.029414,0.2401265,0.6906641,1.245609
-0.006905107,0.8995407,1.651389,-0.2120289,0.6528302,1.543698,0.05072564,0.6560479,1.615743,-0.2862281,-0.06225134,1.434389,-0.03172861,-0.1963612,1.427746,-0.2087991,0.740563,1.356078,0.1721753,0.6659973,1.447569,-0.08027578,0.7232363,1.602667,-0.2051652,0.9074907,1.030371,0.1346185,0.7919033,1.117873
-0.007899337,0.8989747,1.651741,-0.212601,0.6522946,1.544065,0.05027318,0.655122,1.616271,-0.2866726,-0.06216061,1.434442,-0.03169065,-0.1963851,1.427704,-0.2087176,0.7405533,1.356727,0.1719367,0.666063,1.448353,-0.08016183,0.7220666,1.602123,-0.2038978,0.908432,1.031542,0.2394652,0.6924586,1.250053
-0.008166616,0.8987697,1.651836,-0.2131156,0.6519153,1.544484,0.04988433,0.6541668,1.616878,-0.2868382,-0.0625238,1.434335,-0.03162582,-0.1965909,1.427567,-0.2088027,0.740992,1.357586,0.1714728,0.666104,1.448998,-0.08016077,0.7216668,1.601917,-0.2032054,0.9103544,1.033217,0.1406371,0.781408,1.113786
-0.008489968,0.8986102,1.652069,-0.2136413,0.6516268,1.544834,0.0496603,0.6536774,1.617134,-0.2871288,-0.06242747,1.434331,-0.03161455,-0.1965842,1.427551,-0.2090631,0.7417232,1.35849,0.1734757,0.6654713,1.450998,-0.0800897,0.721287,1.601748,-0.202988,0.9129371,1.035146,0.2388193,0.6899664,1.249902
-0.009017175,0.8982662,1.652198,-0.2139547,0.6514835,1.544975,0.04952038,0.6531863,1.617301,-0.2872376,-0.06249202,1.434433,-0.03156725,-0.1966844,1.427444,-0.2099121,0.7436597,1.359771,0.1729431,0.6652252,1.450875,-0.08000895,0.7205901,1.601482,-0.2048188,0.918655,1.03854,0.236905,0.6881583,1.247813
-0.009474004,0.8979301,1.652352,-0.2144031,0.6513018,1.545178,0.04936891,0.6527668,1.617491,-0.2873121,-0.06249445,1.434365,-0.03153013,-0.1968071,1.427259,-0.2111206,0.7663225,1.333209,0.1730868,0.6642981,1.451246,-0.08000839,0.7200115,1.60127,-0.2078542,0.9304909,1.047384,0.237741,0.6883286,1.245787
-0.009664411,0.897667,1.65244,-0.2148538,0.6510862,1.545362,0.04925125,0.6524615,1.617637,-0.2867351,-0.06276379,1.434685,-0.03160651,-0.1972195,1.42715,-0.2141267,0.7729708,1.337653,0.1734942,0.6632798,1.451741,-0.08001403,0.7196397,1.601134,-0.2144306,0.9466883,1.057878,0.2365409,0.6841573,1.244103
-0.01045015,0.8972635,1.652692,-0.215151,0.6509923,1.545492,0.04921543,0.6520671,1.617784,-0.2867492,-0.06278479,1.434792,-0.03181175,-0.197623,1.427311,-0.2173365,0.7812853,1.343533,0.1736798,0.6626732,1.452044,-0.07983617,0.7186841,1.601004,-0.2217092,0.966704,1.071921,0.2343024,0.68408,1.248561
