HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ
0.05467947,0.862496,1.638773,-0.1849543,0.6782719,1.583711,0.1100576,0.6416038,1.675359,-0.2483946,-0.07954285,1.490217,-0.002121968,-0.2256713,1.510643,-0.3410884,0.5238712,1.558564,0.175404,0.4218481,1.661734,-0.02304083,0.7170039,1.624096,-0.3258101,0.6077127,1.311546,0.3430899,0.5100794,1.453671
0.06215931,0.8624637,1.641692,-0.185057,0.6781971,1.583767,0.1097001,0.6418282,1.67564,-0.246984,-0.07956484,1.491146,-0.001441241,-0.2264134,1.510709,-0.3410003,0.523454,1.557889,0.1789018,0.4201676,1.662464,-0.02361519,0.7169808,1.624116,-0.3224907,0.6114712,1.314154,0.3466537,0.5087252,1.454725
0.07030314,0.863028,1.645169,-0.1824312,0.6785398,1.584592,0.1095883,0.641719,1.675771,-0.2456014,-0.07973602,1.492277,-0.000524109,-0.2272067,1.510909,-0.340474,0.5235375,1.557116,0.1816746,0.4189002,1.663346,-0.02363873,0.7169846,1.62413,-0.317666,0.6143003,1.315909,0.3505738,0.5060583,1.455115
0.07777848,0.8642262,1.648496,-0.1799423,0.6787376,1.585204,0.1097313,0.6415201,1.676133,-0.2445706,-0.07951582,1.492273,0.0004652681,-0.227735,1.510874,-0.339271,0.5246788,1.555117,0.185013,0.4168991,1.663683,-0.0199455,0.7169906,1.625367,-0.3131911,0.6155539,1.317702,0.3533808,0.5042551,1.45464
0.08786466,0.8652422,1.651631,-0.1635955,0.6803163,1.58958,0.1333644,0.6284354,1.683893,-0.2436827,-0.07830495,1.492736,0.001566735,-0.2280248,1.510976,-0.3321339,0.5292381,1.558444,0.1882019,0.4148479,1.663389,0.001426819,0.7178902,1.632446,-0.3086614,0.6182872,1.320392,0.3570931,0.502028,1.455003
0.1036239,0.8668545,1.657704,-0.163494,0.6802301,1.589618,0.1333226,0.6284349,1.683887,-0.2430421,-0.07755978,1.492905,0.002947043,-0.2281683,1.511068,-0.3197826,0.5333426,1.568943,0.1923916,0.4116924,1.66278,0.001400212,0.7178722,1.632446,-0.2994797,0.6255592,1.324774,0.3627478,0.4980792,1.452551
0.1177917,0.8677278,1.66114,-0.1328285,0.6803876,1.597574,0.1517733,0.6190013,1.688195,-0.2406633,-0.07706811,1.493423,0.004068404,-0.2289418,1.51114,-0.3134943,0.5386538,1.574552,0.1988868,0.4078689,1.660901,0.0264273,0.7164193,1.639546,-0.2900949,0.6345766,1.329262,0.3687247,0.49349,1.451514
0.1254781,0.867996,1.663705,-0.1273545,0.6802354,1.598625,0.1556551,0.6166989,1.688334,-0.2389036,-0.0769772,1.493919,0.005211266,-0.2292546,1.511511,-0.3104505,0.5406992,1.577622,0.2042992,0.4044461,1.65838,0.03015305,0.71635,1.641152,-0.2854892,0.6379256,1.332514,0.3715373,0.4914519,1.451208
0.1305505,0.8680319,1.665444,-0.1288678,0.6797032,1.598164,0.158164,0.6155235,1.688986,-0.2379042,-0.07684852,1.494232,0.006252347,-0.2294698,1.511714,-0.3071773,0.542537,1.5803,0.2071667,0.4022059,1.65823,0.02939417,0.7161562,1.640949,-0.2812191,0.6421693,1.335106,0.3743565,0.4884801,1.44983
0.1397662,0.8687885,1.668492,-0.1152766,0.6774622,1.600583,0.1610035,0.6133271,1.688908,-0.2373586,-0.07582811,1.494683,0.007134188,-0.2297339,1.512009,-0.3040312,0.5450645,1.583933,0.2108772,0.3987926,1.656073,0.03697011,0.7151653,1.644044,-0.2778729,0.6453732,1.338155,0.3769977,0.4860917,1.449268
0.1509994,0.8688729,1.67082,-0.102665,0.6759229,1.602692,0.1690235,0.6084994,1.690937,-0.2372418,-0.07505035,1.495149,0.008468882,-0.2305705,1.51284,-0.2994865,0.5488425,1.590261,0.213132,0.3960432,1.655661,0.0490908,0.7127782,1.646473,-0.27225,0.6536177,1.342888,0.3813795,0.4813324,1.447535
0.166788,0.8688492,1.674156,-0.09050507,0.6751585,1.604687,0.1753793,0.6042646,1.69236,-0.2370671,-0.07449608,1.495522,0.009710107,-0.2309006,1.513158,-0.2946458,0.5524232,1.597512,0.2170021,0.3894486,1.652545,0.05889978,0.7110417,1.649092,-0.2682925,0.6601288,1.346431,0.3850353,0.4759713,1.445699
0.1705873,0.8681985,1.675176,-0.08511911,0.6745653,1.605691,0.1781527,0.6021387,1.692434,-0.2368599,-0.07446347,1.495942,0.0101721,-0.2316165,1.513187,-0.2908668,0.5550379,1.602412,0.2190614,0.3858639,1.651536,0.0633028,0.7097917,1.650061,-0.2651514,0.6637511,1.346629,0.3866607,0.4732468,1.445725
0.176251,0.8667544,1.676253,-0.0818582,0.6741203,1.606471,0.1805241,0.6000046,1.692734,-0.2368586,-0.07453991,1.496587,0.01090009,-0.2324409,1.513239,-0.2894248,0.5563655,1.60385,0.2205302,0.3823019,1.650795,0.06729512,0.7082418,1.651283,-0.2624761,0.6673388,1.347902,0.3876193,0.4708399,1.445367
0.1802309,0.8658721,1.676983,-0.07980028,0.674058,1.607133,0.1849886,0.5968514,1.694342,-0.236561,-0.0737838,1.497316,0.01170171,-0.2326129,1.513744,-0.288275,0.5574908,1.604241,0.2214771,0.3800755,1.650126,0.07170457,0.7072692,1.652224,-0.2596381,0.6687968,1.34923,0.3888996,0.4692382,1.444693
0.1836732,0.8655428,1.67758,-0.07611579,0.6742641,1.607824,0.1873111,0.5956244,1.695079,-0.2364127,-0.07316817,1.497898,0.01210024,-0.2328586,1.513903,-0.2874666,0.5583583,1.604514,0.2228028,0.37767,1.648,0.07418676,0.7064461,1.652727,-0.2571559,0.6717076,1.349212,0.3899938,0.4681508,1.444212
0.1877521,0.8649071,1.6782,-0.07136565,0.6796462,1.609985,0.1888912,0.5945373,1.695366,-0.2360476,-0.07199508,1.498269,0.01225231,-0.2326091,1.514131,-0.2863001,0.5593626,1.604775,0.223774,0.3754728,1.646189,0.07687669,0.7055843,1.652928,-0.2551836,0.6719034,1.349357,0.3894764,0.4671271,1.44409
0.1899353,0.864404,1.678631,-0.07125232,0.6792418,1.609706,0.1867831,0.5959407,1.695075,-0.2360469,-0.07213876,1.498432,0.01236156,-0.2328484,1.514027,-0.2852259,0.5602276,1.604978,0.2242438,0.3739555,1.644927,0.07695913,0.7055791,1.652934,-0.2523351,0.6715178,1.349494,0.3902507,0.4659669,1.443952
0.1915029,0.8639197,1.679012,-0.06985338,0.6792518,1.610018,0.1888216,0.5941041,1.695421,-0.2359166,-0.07187112,1.498662,0.01240599,-0.2328975,1.514045,-0.2843371,0.5609587,1.604984,0.2245579,0.3729942,1.64428,0.07882129,0.7048555,1.653365,-0.2525743,0.6772019,1.348436,0.3907654,0.4656165,1.444116
0.1922105,0.8636206,1.679102,-0.07021411,0.6786755,1.60986,0.1862387,0.5959734,1.695078,-0.2359124,-0.07185752,1.498681,0.01246988,-0.2329127,1.513988,-0.2839561,0.5612079,1.604985,0.2247407,0.3722225,1.643707,0.07880522,0.7048677,1.65335,-0.251653,0.6763173,1.347194,0.3909794,0.4658333,1.444192
0.1922471,0.8636206,1.679097,-0.07057039,0.6788651,1.60992,0.1845166,0.5971596,1.694867,-0.2359038,-0.0719419,1.498667,0.01257562,-0.2331668,1.51376,-0.2839694,0.5612052,1.604983,0.2247737,0.3717879,1.643293,0.078737,0.7049126,1.653337,-0.2529074,0.6751162,1.345733,0.3909708,0.4668063,1.444968
0.1921886,0.8636662,1.679138,-0.0710192,0.6783795,1.609591,0.1831785,0.5979327,1.694637,-0.2359474,-0.0721693,1.498624,0.01267852,-0.2334425,1.513493,-0.284004,0.5611702,1.604808,0.2247317,0.3718015,1.643422,0.07864452,0.7049811,1.653297,-0.2536306,0.673485,1.34421,0.3903685,0.468314,1.445394
0.1916429,0.8639292,1.679036,-0.07171458,0.6778083,1.609113,0.1813104,0.5991229,1.6942,-0.2358746,-0.07190268,1.498582,0.01269844,-0.2333886,1.51339,-0.2843964,0.5607093,1.603791,0.224563,0.3719393,1.643476,0.07823136,0.7051736,1.653183,-0.2558237,0.6711363,1.341733,0.3898992,0.4710862,1.445881
0.1856761,0.8651717,1.677585,-0.07342879,0.6772292,1.608351,0.1795705,0.6003505,1.69386,-0.2347439,-0.07219747,1.497459,0.01255273,-0.233208,1.513048,-0.2856716,0.5596482,1.601551,0.223435,0.3734064,1.64441,0.07559446,0.706224,1.652509,-0.2593237,0.6635339,1.336853,0.3873508,0.4760775,1.446122
0.1787342,0.8658558,1.676592,-0.0758572,0.676392,1.607404,0.1777239,0.6017452,1.693471,-0.2343473,-0.07275495,1.49659,0.01247126,-0.2332099,1.512476,-0.2875113,0.557191,1.597769,0.2214307,0.376532,1.645768,0.07326311,0.7070187,1.651899,-0.2618462,0.6586491,1.334202,0.3849296,0.4788873,1.446535
0.1704306,0.8666904,1.674504,-0.0781654,0.6758859,1.606483,0.1755396,0.6032181,1.692803,-0.2340492,-0.07279895,1.495798,0.01249347,-0.2329246,1.511637,-0.2901859,0.554572,1.593699,0.2195978,0.3799255,1.647506,0.07141191,0.7077816,1.651356,-0.2647993,0.6537837,1.332034,0.3820603,0.4814577,1.446108
0.1607092,0.8681201,1.673163,-0.08078805,0.6758826,1.605616,0.173702,0.60465,1.692424,-0.2339032,-0.07281635,1.495403,0.01242116,-0.232756,1.511483,-0.2921264,0.5521632,1.590736,0.2179763,0.3843938,1.649626,0.06895166,0.7086836,1.650798,-0.2671207,0.6510533,1.32967,0.3791489,0.485385,1.447431
0.1529733,0.8681216,1.669917,-0.0834564,0.6759443,1.604463,0.1716964,0.6063728,1.691877,-0.2338102,-0.0729072,1.494801,0.01241273,-0.2325671,1.510485,-0.2951904,0.5477707,1.586242,0.2160524,0.3880698,1.651177,0.06573842,0.709587,1.649912,-0.2706084,0.6469907,1.326782,0.3761181,0.488936,1.446359
0.1429374,0.8689082,1.668207,-0.08789445,0.6758455,1.604096,0.1698861,0.6083186,1.691675,-0.2338793,-0.07308295,1.494285,0.01224961,-0.2322665,1.510344,-0.2970568,0.5454783,1.583185,0.214187,0.3916944,1.652213,0.06282982,0.7105461,1.64931,-0.2738865,0.6422275,1.325392,0.3729285,0.4939875,1.447156
0.1049368,0.8755114,1.654514,-0.1007468,0.6753559,1.602664,0.1636866,0.6133603,1.690024,-0.2341873,-0.07300463,1.492683,0.01208127,-0.2321088,1.510189,-0.3070444,0.5395935,1.567605,0.2075895,0.4036819,1.657371,0.05413663,0.7128396,1.64762,-0.2841262,0.6284762,1.31722,0.3614034,0.5079426,1.447675
0.1002635,0.8724909,1.655431,-0.1208679,0.6753814,1.599428,0.1608801,0.6155201,1.689231,-0.2343675,-0.07303296,1.491793,0.01187729,-0.2317098,1.509256,-0.3091825,0.5383809,1.565091,0.2053293,0.4078828,1.65688,0.03484809,0.7164811,1.64336,-0.2873364,0.6241567,1.313692,0.3573436,0.5120032,1.447314
0.09081317,0.8764287,1.653515,-0.1255938,0.6756135,1.598841,0.1576636,0.6192482,1.688533,-0.2345358,-0.07305416,1.491468,0.01166327,-0.2314847,1.509592,-0.3136675,0.5362768,1.560803,0.203125,0.4130272,1.659156,0.03006407,0.717719,1.64266,-0.2903355,0.6206785,1.313177,0.3544377,0.5168957,1.449922
0.07784922,0.8771231,1.6504,-0.1294034,0.6759704,1.598062,0.1545271,0.6220987,1.687511,-0.2346324,-0.07312165,1.491178,0.01148243,-0.2311435,1.509179,-0.3177775,0.5361997,1.546525,0.2015304,0.4160463,1.65958,0.0168341,0.7197025,1.639809,-0.2927604,0.6164215,1.310272,0.3516931,0.5205507,1.44901
0.05739762,0.8818604,1.643261,-0.1441202,0.6764952,1.594739,0.1508605,0.6258941,1.686374,-0.2347136,-0.07307798,1.490963,0.01113801,-0.2299333,1.50918,-0.3234427,0.5274916,1.55057,0.1975464,0.4225754,1.661807,0.008571373,0.720983,1.638165,-0.2986926,0.6079873,1.305701,0.346736,0.5280304,1.449958
0.05071817,0.8794068,1.642658,-0.1489831,0.6767872,1.593861,0.1404973,0.6369534,1.683819,-0.2349416,-0.07323563,1.49063,0.01099995,-0.2293582,1.509319,-0.3272564,0.5226685,1.550133,0.1960572,0.4244719,1.661764,-0.005583575,0.722495,1.63506,-0.3018767,0.6039944,1.304156,0.3452242,0.5315846,1.450605
0.04191389,0.8804873,1.638876,-0.1523475,0.676039,1.592968,0.1370265,0.6404708,1.682686,-0.2351971,-0.0736175,1.490187,0.01094158,-0.2289985,1.509314,-0.3301457,0.5180863,1.548564,0.1940822,0.4279378,1.662197,-0.01056806,0.7227377,1.633726,-0.3042027,0.5986239,1.300662,0.3425122,0.5338777,1.450498
0.03005538,0.8819723,1.63427,-0.1553737,0.675708,1.59235,0.1343524,0.6429164,1.682285,-0.2354856,-0.07419298,1.489929,0.01084581,-0.2285973,1.509346,-0.3333322,0.5134109,1.549483,0.1915902,0.4321467,1.661891,-0.01452328,0.7226738,1.633041,-0.3065844,0.5948983,1.299749,0.339828,0.5372941,1.451097
0.01362388,0.8838543,1.629611,-0.1673602,0.6749182,1.588826,0.1307957,0.6449962,1.681409,-0.2358869,-0.07492091,1.489648,0.01062937,-0.2281108,1.509475,-0.3364416,0.5083702,1.548775,0.1880671,0.4364406,1.66202,-0.01984297,0.7227047,1.632046,-0.3105031,0.5887308,1.298978,0.3344187,0.5421452,1.452103
0.005714808,0.8820753,1.62943,-0.172721,0.673656,1.587964,0.1199256,0.6514739,1.678373,-0.2363447,-0.07573733,1.48907,0.0104429,-0.2276794,1.509573,-0.338739,0.504169,1.548362,0.1851016,0.4395168,1.662809,-0.03414854,0.7223337,1.628976,-0.311533,0.5868726,1.297287,0.3320154,0.5442771,1.451162
-0.003956276,0.8760806,1.63252,-0.1764074,0.6726765,1.587348,0.1161228,0.6541739,1.677604,-0.2367238,-0.07639137,1.488589,0.009553756,-0.2272637,1.509981,-0.3405125,0.5007241,1.548649,0.1832399,0.44146,1.662705,-0.05727084,0.7220018,1.624107,-0.3122906,0.5839103,1.296425,0.3284051,0.5456342,1.45101
-0.009833716,0.8763136,1.63108,-0.2004944,0.6687148,1.583597,0.100198,0.6641536,1.674469,-0.237208,-0.07696553,1.488176,0.008781389,-0.2267046,1.51066,-0.3419128,0.4987504,1.548384,0.1815848,0.4428906,1.663514,-0.06225413,0.7219716,1.623341,-0.3143789,0.5811054,1.296965,0.3248245,0.547847,1.451848
-0.01547136,0.8796618,1.62799,-0.1980923,0.6691232,1.584168,0.1005401,0.6638461,1.674505,-0.2375832,-0.07749245,1.487844,0.008177396,-0.2264877,1.511095,-0.3436148,0.4965703,1.547933,0.1796716,0.4444992,1.66363,-0.06100743,0.7219803,1.623746,-0.3153385,0.5788734,1.296686,0.3228465,0.5490403,1.451702
-0.02124532,0.8808488,1.625556,-0.1971014,0.669221,1.584455,0.1005801,0.6637731,1.674455,-0.2379735,-0.07796457,1.487215,0.007553109,-0.2262637,1.511402,-0.3451268,0.4940885,1.547584,0.1777663,0.445607,1.664515,-0.06200458,0.7219079,1.62363,-0.3159352,0.5768288,1.294602,0.319488,0.5496248,1.450958
-0.0338966,0.8773434,1.625095,-0.1998572,0.6686701,1.584475,0.1004189,0.6636372,1.674418,-0.2382498,-0.07870506,1.486992,0.007259859,-0.2258563,1.511685,-0.3472504,0.4896073,1.547248,0.1752322,0.4479824,1.664858,-0.07740548,0.720878,1.621407,-0.3186899,0.5731604,1.294673,0.3159994,0.5532244,1.453308
-0.04167927,0.8771755,1.624276,-0.2021773,0.6683357,1.584591,0.09460335,0.6654,1.672774,-0.2386032,-0.07934408,1.486666,0.006976813,-0.2256095,1.512002,-0.349445,0.4853638,1.547325,0.1731932,0.4495937,1.666163,-0.08320711,0.7198104,1.620735,-0.3199883,0.5694584,1.293584,0.3134288,0.5540824,1.453188
-0.04679737,0.8764839,1.623516,-0.2044652,0.6680743,1.584681,0.09127398,0.6665404,1.671827,-0.2363266,-0.08083771,1.488403,0.006617076,-0.2254874,1.512529,-0.3517001,0.4796298,1.552458,0.1713862,0.4514826,1.667274,-0.08832962,0.7199612,1.620612,-0.321171,0.5665141,1.292775,0.3114238,0.5558432,1.454598
-0.05471142,0.8799777,1.619826,-0.2068839,0.6675858,1.584755,0.08868922,0.6672131,1.671109,-0.236055,-0.08193535,1.488601,0.006345285,-0.2253423,1.513415,-0.3521521,0.4639662,1.578162,0.1698879,0.4527962,1.668167,-0.0863653,0.7200708,1.621105,-0.3222358,0.5637892,1.291245,0.3090234,0.5587152,1.453975
-0.05971118,0.8805448,1.618089,-0.208953,0.6672846,1.584806,0.08621043,0.668125,1.670562,-0.2357888,-0.08290842,1.488683,0.006297014,-0.2251646,1.513742,-0.3543541,0.4670455,1.561413,0.1683573,0.4544985,1.669443,-0.08726661,0.7200137,1.620992,-0.3236947,0.5606884,1.289843,0.3061043,0.5610028,1.455259
-0.07063992,0.8755135,1.618958,-0.2204975,0.6652304,1.584153,0.08302063,0.6687873,1.669716,-0.2354762,-0.0841582,1.488496,0.006219454,-0.2251753,1.514719,-0.361201,0.4391856,1.539668,0.1669688,0.4566568,1.66982,-0.103072,0.7174985,1.618938,-0.324588,0.5554541,1.287138,0.3018842,0.566569,1.45565
-0.08250314,0.8773075,1.613448,-0.2266164,0.663739,1.583904,0.06916624,0.6739218,1.666302,-0.2353544,-0.08575156,1.488303,0.006370182,-0.225104,1.515604,-0.3637449,0.4354385,1.539622,0.1624573,0.462731,1.671726,-0.1029668,0.7175004,1.618942,-0.3259738,0.551015,1.284331,0.2971433,0.5706071,1.456977
-0.09142868,0.8780218,1.611506,-0.2304868,0.6627527,1.584047,0.06498098,0.6751313,1.665162,-0.2353872,-0.08716163,1.488106,0.007419969,-0.2250167,1.516446,-0.3649366,0.4329291,1.539051,0.1596302,0.4671662,1.673094,-0.1051754,0.7171705,1.618726,-0.3268665,0.5476635,1.283587,0.2939969,0.5720602,1.457816
-0.1006186,0.8786815,1.610371,-0.2334823,0.6618773,1.584019,0.06170269,0.6757575,1.66407,-0.2347829,-0.08868283,1.488088,0.008180805,-0.224956,1.516759,-0.3652922,0.4301288,1.541762,0.1570724,0.4697692,1.67341,-0.107348,0.7167568,1.618347,-0.3273522,0.5445817,1.282992,0.2913381,0.5729908,1.456982
-0.1037065,0.8767526,1.611824,-0.2627354,0.6529509,1.582361,0.03988707,0.6825371,1.659071,-0.2350885,-0.09018139,1.487858,0.008817176,-0.224802,1.51702,-0.3730219,0.4155161,1.540182,0.1548907,0.4715241,1.674201,-0.1208191,0.7148001,1.615716,-0.3277334,0.541252,1.282667,0.288131,0.573936,1.456722
-0.1124226,0.8763508,1.611083,-0.2661593,0.6515642,1.581967,0.03303051,0.6841675,1.657043,-0.2355211,-0.09150247,1.487597,0.008259652,-0.2248114,1.517704,-0.3747415,0.4109883,1.541386,0.1520829,0.4740539,1.67545,-0.1275986,0.7139381,1.615027,-0.3300127,0.5390915,1.281172,0.2838226,0.5754412,1.458286
-0.1192445,0.8776648,1.609619,-0.2652536,0.6519328,1.582027,0.03000069,0.6848987,1.656331,-0.2358604,-0.09243786,1.487494,0.008259008,-0.2247728,1.517791,-0.3753347,0.4090856,1.540667,0.149534,0.4761047,1.675758,-0.1267212,0.7140256,1.61515,-0.3306929,0.5374219,1.280834,0.2813313,0.5754016,1.457528
-0.1248263,0.8778035,1.608486,-0.2648382,0.652127,1.582016,0.02767866,0.6854354,1.655755,-0.2384547,-0.09266731,1.486454,0.008203955,-0.2245041,1.51785,-0.3753789,0.4092235,1.54019,0.147586,0.4773477,1.676881,-0.1263741,0.7140144,1.615196,-0.3319926,0.5358439,1.28114,0.2799143,0.5752764,1.45837
-0.1253013,0.8768828,1.609641,-0.2711411,0.6505804,1.581255,0.0235457,0.6867369,1.654855,-0.2383088,-0.09351485,1.487454,0.007108765,-0.2243665,1.518322,-0.3765261,0.407264,1.539565,0.1457184,0.4783459,1.676968,-0.1335957,0.7129562,1.614091,-0.3337065,0.5352055,1.279971,0.2762294,0.5752429,1.457545
-0.1305866,0.8780053,1.608868,-0.2698872,0.6510491,1.58136,0.02257044,0.6869704,1.654547,-0.2384218,-0.0939896,1.487393,0.00648531,-0.2242632,1.518733,-0.3772201,0.4065636,1.540495,0.1427145,0.4797596,1.677466,-0.131936,0.7132747,1.614354,-0.3347134,0.5331377,1.280144,0.2738928,0.5751219,1.457396
-0.132744,0.8780063,1.608538,-0.2690933,0.6514706,1.581365,0.02173311,0.6872522,1.654432,-0.2385919,-0.09452542,1.48773,0.006000919,-0.2241172,1.519011,-0.3777962,0.4075407,1.541138,0.1412963,0.4802134,1.677412,-0.1324053,0.7132879,1.614298,-0.3360396,0.5331322,1.279957,0.2717867,0.5741301,1.457708
-0.1318639,0.8776345,1.608958,-0.2739581,0.6511072,1.58059,0.01917936,0.6877384,1.653812,-0.2388835,-0.09497237,1.487725,0.005545358,-0.2239426,1.519383,-0.3793417,0.4055488,1.541586,0.1400703,0.4803814,1.677448,-0.1379462,0.7131894,1.613523,-0.3361033,0.5336869,1.279379,0.2706144,0.573879,1.457436
-0.1324308,0.8777538,1.609463,-0.277187,0.6514036,1.580394,0.01771786,0.6879287,1.653789,-0.239274,-0.09524613,1.487653,0.005344173,-0.2236403,1.519455,-0.3803722,0.4049782,1.540497,0.1391607,0.4808536,1.67722,-0.1404891,0.7130712,1.612998,-0.3364934,0.5341685,1.279497,0.2704301,0.5738001,1.457445
-0.1325427,0.8779665,1.609295,-0.2727059,0.6522522,1.580404,0.0170396,0.6878051,1.653664,-0.2402489,-0.09536131,1.487345,0.005276295,-0.223579,1.519292,-0.3796375,0.4074547,1.54071,0.1379165,0.4807111,1.677275,-0.1401318,0.713233,1.613088,-0.3353625,0.5352284,1.279507,0.2703842,0.5710666,1.458054
-0.1325343,0.8785554,1.609638,-0.2704118,0.653011,1.580512,0.01667097,0.6877239,1.653582,-0.2407514,-0.09541982,1.487285,0.005056582,-0.2234694,1.519306,-0.3794667,0.4091047,1.541517,0.1369661,0.4802607,1.677622,-0.1396474,0.7134387,1.613181,-0.3349323,0.5365152,1.280532,0.2711205,0.5701869,1.458484
-0.1315316,0.8790256,1.610228,-0.2686839,0.6533848,1.580313,0.01673817,0.6876647,1.653544,-0.2409867,-0.09549882,1.487121,0.004772823,-0.2234937,1.519215,-0.3794106,0.410289,1.541001,0.1364087,0.4795563,1.67719,-0.1390853,0.7135522,1.613205,-0.3335185,0.5370588,1.279907,0.2710323,0.5694516,1.457666
-0.1308073,0.8797741,1.611071,-0.2671337,0.6538978,1.580332,0.01684962,0.6875495,1.653526,-0.2412041,-0.09549146,1.486999,0.004463782,-0.2234095,1.519139,-0.3791391,0.4113951,1.541102,0.1361941,0.4791923,1.676968,-0.1383906,0.713738,1.613284,-0.3328784,0.5385064,1.281225,0.2722559,0.5682591,1.458351
-0.1273318,0.8805026,1.612687,-0.2659812,0.6540666,1.580273,0.01706085,0.6874138,1.653504,-0.2414721,-0.09550215,1.486879,0.004262879,-0.2233941,1.519095,-0.3794065,0.4123328,1.54026,0.1361315,0.4790026,1.676755,-0.1377462,0.7139871,1.613362,-0.331679,0.539075,1.281988,0.2736945,0.5680029,1.458489
-0.1237774,0.8811534,1.614344,-0.2646059,0.654434,1.580217,0.01741707,0.6869843,1.653632,-0.2420195,-0.09539279,1.486192,0.004067981,-0.2234465,1.518942,-0.379238,0.4132625,1.540416,0.1359849,0.4779599,1.676463,-0.1369782,0.7142855,1.613476,-0.3310042,0.5404546,1.283007,0.2741541,0.5667531,1.459146
-0.1178133,0.8824747,1.618159,-0.2629256,0.6551602,1.580161,0.01831201,0.6869981,1.653905,-0.2423966,-0.09517773,1.485795,0.003908871,-0.2233516,1.51886,-0.3791015,0.4147485,1.540356,0.1363127,0.4740276,1.677454,-0.1357262,0.7148008,1.613693,-0.3296734,0.5433369,1.283897,0.2764649,0.5644507,1.460775
-0.1145942,0.8828412,1.619488,-0.2616,0.6555083,1.580044,0.01916621,0.6867062,1.654143,-0.2426802,-0.09504615,1.485659,0.003790841,-0.2233341,1.518781,-0.3798144,0.4162611,1.539057,0.1362448,0.4730515,1.677384,-0.1345526,0.715161,1.613899,-0.3280609,0.5447832,1.284307,0.2765203,0.5636226,1.461463
-0.1104275,0.883359,1.622091,-0.2602607,0.655842,1.579946,0.02002957,0.686487,1.654415,-0.2430476,-0.09484103,1.485195,0.003587165,-0.223325,1.518757,-0.379875,0.4172312,1.539665,0.1364922,0.469796,1.677977,-0.1336338,0.7155294,1.614065,-0.3277397,0.5463174,1.284443,0.2781336,0.563038,1.461284
-0.1062182,0.883595,1.624344,-0.2590376,0.6560697,1.579793,0.02102736,0.6863166,1.654812,-0.2431246,-0.09463201,1.485069,0.003418184,-0.2233293,1.5186,-0.3799579,0.4181009,1.53984,0.1363902,0.4688247,1.678094,-0.1325228,0.7159917,1.614347,-0.326973,0.5477946,1.28598,0.2787583,0.5611925,1.463134
-0.1018444,0.8833214,1.626503,-0.2574733,0.6565154,1.579557,0.02204056,0.6860125,1.655313,-0.2432478,-0.09441378,1.484883,0.003282951,-0.2233472,1.518471,-0.3803484,0.4197142,1.538449,0.1369056,0.4667134,1.678032,-0.1314749,0.7162632,1.614567,-0.3257782,0.5489274,1.286491,0.2794603,0.5603298,1.463142
-0.09810883,0.8832111,1.628475,-0.2546261,0.6579778,1.579032,0.02288866,0.6856757,1.655634,-0.2432386,-0.09400486,1.484929,0.003102388,-0.2232787,1.518321,-0.3795459,0.4220185,1.540118,0.1376293,0.4649896,1.678318,-0.130413,0.7166274,1.614734,-0.3259338,0.550249,1.286912,0.2813589,0.559773,1.463933
-0.0950998,0.8831694,1.63027,-0.2524232,0.6589802,1.578799,0.02369913,0.6853191,1.655975,-0.2432339,-0.09382758,1.484941,0.002913327,-0.223314,1.518333,-0.3789662,0.4238775,1.540135,0.1372527,0.4636742,1.678694,-0.1295055,0.716992,1.615069,-0.3251319,0.5513264,1.28871,0.2817627,0.5585069,1.466563
-0.09198807,0.8830906,1.632559,-0.251651,0.6589611,1.57876,0.02452172,0.6848978,1.656346,-0.243306,-0.09366886,1.484847,0.002733568,-0.2233915,1.518249,-0.379005,0.424054,1.542618,0.1374922,0.4624138,1.678757,-0.1285985,0.7172275,1.615272,-0.324965,0.5528623,1.289206,0.2838067,0.5577532,1.466979
-0.08714393,0.8825845,1.636335,-0.2493795,0.6597478,1.578589,0.02556084,0.6845685,1.65693,-0.243336,-0.09328282,1.484641,0.00265678,-0.2234009,1.51812,-0.3780094,0.4254433,1.543558,0.1382137,0.4598718,1.680054,-0.1274228,0.7175868,1.615653,-0.3240166,0.5550498,1.290815,0.2848985,0.5557212,1.469358
-0.08439163,0.8823672,1.63849,-0.2477087,0.6602744,1.578476,0.02664156,0.6842813,1.657593,-0.243515,-0.09293235,1.484311,0.002527877,-0.2234044,1.518012,-0.3774564,0.426456,1.545081,0.1387124,0.4586547,1.680107,-0.1263569,0.7177733,1.616027,-0.3234634,0.5562301,1.292141,0.2862304,0.5548993,1.469857
-0.08210915,0.8823252,1.640553,-0.2463847,0.6607398,1.578555,0.02744501,0.6841043,1.658147,-0.2435634,-0.09267344,1.484148,0.002472891,-0.22342,1.51793,-0.3772367,0.4274724,1.546154,0.1390633,0.4572802,1.680553,-0.1254789,0.7180783,1.616472,-0.3238111,0.5577158,1.29285,0.2870945,0.5548143,1.470708
