TimeStamp, FrameNoHeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
7,197,-0.8557165,0.893929,2.008161,-1.030668,0.626161,1.928748,-0.7122321,0.6051041,2.016952,-0.8753689,0.6830033,1.971936,-1.013113,-0.1437816,1.713051,-0.8287016,-0.1714712,1.801333,-1.186331,0.5047221,1.965185,-0.6681181,0.3983727,2.02493,-0.8859916,0.4670208,1.929296,-1.155149,0.5967621,1.691421,-0.5499843,0.1707107,1.928337,-1.105329,-0.5723131,1.63428,-0.8207289,-0.5662296,1.70586
7,198,-0.003768117,0.950136,2.025983,-0.1485716,0.62642,2.00454,0.1836833,0.6637494,2.003924,0.03302729,0.7215488,2.023077,-0.05582421,-0.2027506,1.856253,0.2499399,-0.2009189,1.846299,-0.2323177,0.4645363,1.901682,0.3297553,0.4799837,1.921727,0.04943765,0.4783863,2.003785,-0.09429061,0.5647611,1.713902,0.2328716,0.57307,1.683644,-0.08786589,-0.6189663,1.765997,0.3444557,-0.6211376,1.809951
7,199,-0.8547704,0.8948516,2.006832,-1.030688,0.6260553,1.929152,-0.7119417,0.6050359,2.017689,-0.8743216,0.6837445,1.970693,-1.012562,-0.1424299,1.708055,-0.8276381,-0.1710909,1.801038,-1.18519,0.5047543,1.962862,-0.6681534,0.3993057,2.024511,-0.8852106,0.4676805,1.928299,-1.153415,0.5971957,1.689574,-0.5509595,0.1749224,1.93126,-1.104505,-0.5713692,1.632873,-0.8205701,-0.5656747,1.705856
7,200,0.007928003,0.953153,2.023422,-0.1403535,0.705405,2.038952,0.2018668,0.6841624,2.001586,0.04676971,0.7269653,2.022413,-0.05109387,-0.2008368,1.859455,0.2524535,-0.2009549,1.851255,-0.2204757,0.463235,1.927264,0.3391367,0.480436,1.933438,0.05961421,0.48744,2.004703,-0.09311346,0.5553585,1.749497,0.2525682,0.5557078,1.713773,-0.08745655,-0.6186212,1.766117,0.3441827,-0.6219022,1.810295
7,201,-0.8541377,0.8950643,2.005251,-1.028477,0.6270726,1.926396,-0.7108587,0.60496,2.01625,-0.8734333,0.6839842,1.969163,-1.011477,-0.1414182,1.703169,-0.8270246,-0.1709702,1.801396,-1.183972,0.5055009,1.961222,-0.6672978,0.3995937,2.023847,-0.8843986,0.467932,1.927079,-1.152411,0.5954814,1.685613,-0.5482182,0.1730523,1.930631,-1.101758,-0.5710349,1.627327,-0.8202374,-0.5652495,1.705864
7,202,0.02368544,0.9574802,2.019309,-0.1341812,0.7041801,2.039319,0.2235566,0.6955544,2.001574,0.06091317,0.7321538,2.01946,-0.04412258,-0.2043686,1.864085,0.2560311,-0.1998621,1.857719,-0.200424,0.4516073,1.991551,0.3505218,0.4763833,1.947697,0.07116621,0.4946833,2.004364,-0.09187346,0.537645,1.785432,0.2690956,0.5337057,1.746609,-0.08720961,-0.6175974,1.766293,0.3440948,-0.6219471,1.810306
7,203,-0.8523991,0.8955806,2.003334,-1.027212,0.6278055,1.925137,-0.7096815,0.6051536,2.015564,-0.872463,0.6841098,1.967898,-1.010776,-0.1403136,1.699105,-0.8247547,-0.1708234,1.801943,-1.181908,0.5060679,1.959255,-0.6664222,0.3998871,2.023597,-0.8834785,0.4681449,1.926298,-1.134383,0.6451782,1.717088,-0.5471857,0.1723705,1.932068,-1.05965,-0.5727018,1.463377,-0.8203811,-0.5650287,1.706126
7,204,0.03901912,0.959065,2.015679,-0.1201909,0.6980196,2.040274,0.2466742,0.6972795,2.001536,0.07631552,0.735108,2.016119,-0.03571018,-0.2039066,1.868518,0.2592739,-0.1984098,1.86375,-0.2004099,0.4417837,2.073487,0.3662404,0.4683809,1.969995,0.08435295,0.4986352,2.003033,-0.08440331,0.5154598,1.816832,0.2830029,0.5080867,1.781992,-0.08649714,-0.6167113,1.766649,0.3439354,-0.6220245,1.810257
7,205,-0.8515842,0.8957387,2.00301,-1.025243,0.6283466,1.924036,-0.7085287,0.6055339,2.015484,-0.8711796,0.6839676,1.967092,-1.011141,-0.1388764,1.69549,-0.8231257,-0.1707177,1.80308,-1.180519,0.5063995,1.95829,-0.6661335,0.4002283,2.023728,-0.8822644,0.4681561,1.925887,-1.130035,0.6487581,1.716287,-0.5443922,0.1697321,1.932182,-1.061832,-0.5700042,1.455148,-0.8199781,-0.5642565,1.706635
7,206,0.05440981,0.959796,2.012962,-0.09513424,0.6873628,2.041642,0.2662848,0.6977679,2.003917,0.08896317,0.7354144,2.013557,-0.02918252,-0.2032693,1.870661,0.2634819,-0.1973454,1.869386,-0.1489787,0.447931,2.04541,0.369775,0.464663,1.97549,0.09707491,0.4992251,2.001891,-0.06535815,0.4914477,1.861325,0.2957933,0.4850745,1.816753,-0.08586781,-0.6165123,1.766979,0.3428221,-0.6236069,1.811135
7,207,-0.8501832,0.8957849,2.002744,-1.025475,0.6280145,1.926122,-0.7077678,0.6052232,2.017544,-0.8695588,0.6840256,1.966944,-1.011343,-0.1352492,1.686432,-0.8216309,-0.1705164,1.804958,-1.17823,0.5074071,1.957554,-0.6650023,0.4004222,2.024232,-0.8805758,0.4683549,1.926048,-1.149358,0.6130636,1.700466,-0.5449465,0.1688528,1.934402,-1.064817,-0.5628898,1.433339,-0.8199947,-0.5641601,1.707111
7,208,0.07364313,0.9554858,2.009511,-0.07768536,0.6838355,2.043116,0.2862397,0.6950662,2.007918,0.1059281,0.7322012,2.009544,-0.02084939,-0.2074842,1.872236,0.2678654,-0.1963694,1.873692,-0.1279721,0.4437094,2.086878,0.3867293,0.4439304,2.020443,0.111855,0.4967295,1.999892,-0.05252014,0.4712704,1.891914,0.3082246,0.4736048,1.832659,-0.08482,-0.6160204,1.767896,0.3414918,-0.6251805,1.812133
7,209,-0.8489714,0.8955032,2.002621,-1.024287,0.6284573,1.925932,-0.7055791,0.6053042,2.017441,-0.8681224,0.6835872,1.96703,-1.010877,-0.1340802,1.685103,-0.8202186,-0.1706962,1.80769,-1.177419,0.5076789,1.957065,-0.6642146,0.4001215,2.025104,-0.8791779,0.4681241,1.926452,-1.136758,0.6478482,1.719448,-0.5419643,0.1649687,1.933174,-1.065919,-0.5609356,1.428965,-0.8160413,-0.5626081,1.708538
7,210,0.08776035,0.9514924,2.006287,-0.0600923,0.6817847,2.045462,0.3005191,0.6906811,2.009703,0.1219131,0.7272522,2.005466,-0.0130618,-0.2094007,1.872289,0.2717176,-0.1971394,1.877624,-0.0940531,0.4245952,2.08149,0.3949992,0.4491743,2.028809,0.1257266,0.4925542,1.997765,-0.0518204,0.4729432,1.878244,0.3252096,0.4610965,1.855449,-0.08385489,-0.6154082,1.768872,0.338925,-0.6278513,1.813647
8,211,-0.8471091,0.894696,2.002402,-1.02255,0.628804,1.925748,-0.7031953,0.6048231,2.01779,-0.8662192,0.6827749,1.967349,-1.009377,-0.1335169,1.684812,-0.8194598,-0.1709628,1.810692,-1.176786,0.5087154,1.957361,-0.6634772,0.3992876,2.026088,-0.8773242,0.4675797,1.927169,-1.163246,0.6011242,1.699147,-0.5440616,0.1668557,1.935351,-1.065024,-0.5599903,1.426567,-0.8157423,-0.5621247,1.708853
8,212,0.1034205,0.9481447,2.004735,-0.04376435,0.6812253,2.049768,0.3170443,0.6902269,2.013916,0.1342909,0.7238493,2.004482,-0.005528426,-0.2139374,1.872713,0.2757485,-0.2049154,1.883965,-0.05372443,0.4258158,2.04899,0.4220883,0.4688213,2.066194,0.1372637,0.4904933,1.997377,-0.05935774,0.4795073,1.780744,0.3279906,0.4587438,1.870151,-0.08310615,-0.6148813,1.769985,0.337435,-0.6276083,1.814301
8,213,-0.8458169,0.8938696,2.00251,-1.020355,0.6288052,1.925998,-0.7031292,0.6041371,2.019883,-0.8647457,0.6818738,1.967827,-1.007895,-0.1340885,1.684479,-0.8183754,-0.1723456,1.813804,-1.174334,0.5076257,1.95635,-0.6633118,0.3976367,2.029131,-0.8759041,0.4667895,1.928139,-1.160282,0.5896355,1.693655,-0.5461186,0.1655023,1.935726,-1.062997,-0.5602819,1.423783,-0.8159575,-0.5616717,1.709459
8,214,0.11789,0.948169,2.004533,-0.02892239,0.6843202,2.054809,0.3323988,0.6911288,2.016108,0.1497863,0.7243903,2.005069,-0.001679233,-0.216732,1.87289,0.2780829,-0.2095656,1.888968,-0.06160568,0.4421442,2.135415,0.4077076,0.461148,2.026342,0.1502316,0.4906843,1.998484,-0.02190834,0.4779191,1.899479,0.3264121,0.4210963,1.776995,-0.08237918,-0.6147776,1.770002,0.3362662,-0.6278591,1.814906
8,215,-0.8441744,0.8924763,2.002935,-1.018751,0.6283537,1.926174,-0.7002032,0.6027196,2.020682,-0.863253,0.6806948,1.968457,-1.005564,-0.1348494,1.685481,-0.8183103,-0.1734532,1.816804,-1.173067,0.5079836,1.956462,-0.663318,0.3954976,2.031902,-0.8743083,0.4656286,1.929303,-1.162366,0.6056545,1.709405,-0.5463861,0.1639407,1.934975,-1.059839,-0.5612271,1.423544,-0.8160531,-0.56129,1.710166
8,216,0.1363615,0.9500676,2.008799,-0.01306906,0.6882994,2.059332,0.3458908,0.6933086,2.017497,0.1646036,0.7267502,2.008363,0.0009796185,-0.217249,1.87321,0.2799644,-0.2097478,1.89641,-0.05186012,0.4394476,2.14212,0.4536076,0.4647924,2.073919,0.1624068,0.4926149,2.0014,0.009009618,0.5116774,1.877654,0.3123633,0.4792192,1.889516,-0.08187369,-0.614846,1.770123,0.3347671,-0.627879,1.815642
8,217,-0.8416893,0.8904263,2.003495,-1.017233,0.6277018,1.926684,-0.6981847,0.6016826,2.021859,-0.8618265,0.6790318,1.96925,-1.002158,-0.1382681,1.689263,-0.8190736,-0.1751888,1.821575,-1.173606,0.5101989,1.958224,-0.6639342,0.3945601,2.034802,-0.8726972,0.4639327,1.930674,-1.168786,0.5987662,1.707347,-0.5488297,0.1633871,1.936774,-1.054233,-0.5661995,1.429505,-0.8161418,-0.5605644,1.710974
8,218,0.1501147,0.9538109,2.013665,-0.004323004,0.6913185,2.062489,0.3579542,0.6933254,2.01668,0.1786065,0.7308666,2.012581,0.003243428,-0.2168128,1.87365,0.2828261,-0.2109992,1.904435,-0.04027656,0.4437096,2.134318,0.4470825,0.4660389,2.045606,0.174194,0.4959005,2.005739,0.02188194,0.5315085,1.876819,0.3186573,0.5106542,1.88337,-0.08092279,-0.6139572,1.770832,0.3336343,-0.6273766,1.815986
8,219,-0.8403416,0.890031,2.004617,-1.015848,0.6272722,1.927442,-0.6970592,0.6011457,2.022733,-0.8603328,0.6780176,1.970644,-0.9830329,-0.1448256,1.694046,-0.8187885,-0.1766253,1.824795,-1.174438,0.5116794,1.960158,-0.6649359,0.3948224,2.037277,-0.8712836,0.4628969,1.932303,-1.170702,0.5810094,1.695343,-0.5547463,0.167791,1.938939,-1.097092,-0.5670525,1.62911,-0.8163244,-0.5602438,1.711934
8,220,0.1639875,0.957598,2.020263,0.004402141,0.6940385,2.064209,0.3709516,0.6958599,2.017186,0.1924821,0.7344901,2.018009,0.006635776,-0.2136946,1.874145,0.2856867,-0.2090953,1.909355,-0.01430039,0.4537281,2.092387,0.4592956,0.4665066,2.03829,0.1855702,0.4995089,2.010474,0.04027814,0.5454043,1.873632,0.3337984,0.5204864,1.883422,-0.07982971,-0.6138462,1.77028,0.3326195,-0.626582,1.816353
8,221,-0.8386852,0.8892244,2.005104,-1.014717,0.6269467,1.928177,-0.6959486,0.6000958,2.023712,-0.8587496,0.6771271,1.971569,-0.9830155,-0.1458634,1.693882,-0.8191783,-0.1782974,1.825525,-1.173007,0.5110806,1.960655,-0.6660559,0.3939593,2.03901,-0.869791,0.4618425,1.933661,-1.167723,0.6002333,1.710379,-0.5548182,0.1711888,1.939677,-1.096336,-0.5659119,1.631274,-0.8164525,-0.5597604,1.713008
8,222,0.1799373,0.9583767,2.028297,0.01592236,0.6967734,2.06627,0.3779234,0.6945369,2.015908,0.2052796,0.7344046,2.024857,0.009377679,-0.2119648,1.874188,0.2884129,-0.2077609,1.911977,-0.01448601,0.4536378,2.090463,0.4892746,0.4660561,2.021618,0.1949334,0.4996678,2.015858,0.0556432,0.5718043,1.844329,0.3414616,0.5385811,1.870361,-0.0781792,-0.6133496,1.769832,0.3322855,-0.6265182,1.81655
8,223,-0.8372003,0.8884977,2.005763,-1.013345,0.6269196,1.929015,-0.6941177,0.599536,2.025293,-0.8575338,0.6765338,1.972802,-0.983172,-0.1469535,1.69533,-0.8190123,-0.1795514,1.825967,-1.172225,0.5112508,1.961246,-0.6665431,0.393581,2.039999,-0.8686422,0.4611234,1.935149,-1.167212,0.6037024,1.71226,-0.5553005,0.1694568,1.939245,-1.095402,-0.5653341,1.632196,-0.8165517,-0.55915,1.714015
8,224,0.2176457,0.9511981,2.0576,0.03672051,0.6970254,2.068934,0.3920429,0.6807529,2.024087,0.229923,0.7261922,2.041641,0.01417075,-0.213067,1.872993,0.2895554,-0.2087426,1.91307,-0.01174651,0.4452944,2.02497,0.5184182,0.4641883,1.956258,0.2121922,0.4925951,2.025867,0.08131564,0.5823895,1.778404,0.3655585,0.5633832,1.790372,-0.07108921,-0.6149303,1.772135,0.3323699,-0.6263144,1.816404
8,225,-0.834892,0.8877988,2.007986,-1.011071,0.6272802,1.931921,-0.6921246,0.5979163,2.027189,-0.8558389,0.6757715,1.974706,-0.983664,-0.1474114,1.69695,-0.8178855,-0.1807676,1.82851,-1.172609,0.5156742,1.966578,-0.666281,0.3925898,2.040539,-0.8673069,0.4604399,1.937244,-1.170056,0.5901726,1.701255,-0.5496325,0.1661484,1.937809,-1.094964,-0.5651084,1.632746,-0.8168446,-0.5590814,1.714966
8,226,0.2211378,0.9493473,2.059827,0.04113615,0.6964499,2.07059,0.3996884,0.6565884,2.028793,0.2357003,0.7226905,2.045495,0.01888786,-0.2154128,1.871499,0.2910966,-0.2095084,1.913761,-0.01710093,0.4468266,1.999658,0.5217585,0.4633657,1.938737,0.2180972,0.4876559,2.029149,0.0795521,0.5436791,1.769219,0.368279,0.5640026,1.759025,-0.0672539,-0.6134944,1.774122,0.3323956,-0.6262332,1.816351
8,227,-0.8332726,0.8872411,2.010226,-1.009885,0.6276454,1.934892,-0.690159,0.5963265,2.028289,-0.8543114,0.6748379,1.976839,-0.9849182,-0.1478793,1.69813,-0.8170893,-0.1818578,1.829666,-1.172734,0.5162496,1.968297,-0.665527,0.3922345,2.041712,-0.8662993,0.4597049,1.939174,-1.173704,0.5991881,1.709062,-0.5488502,0.1665202,1.93815,-1.094929,-0.5648021,1.633743,-0.8174654,-0.5589162,1.715688
8,228,0.2287618,0.9477792,2.065768,0.04737313,0.6972269,2.070535,0.399492,0.636665,2.028283,0.2409678,0.7207341,2.049204,0.02410724,-0.2196752,1.870729,0.2934672,-0.2152819,1.914092,-0.02032055,0.4539474,1.987567,0.5227623,0.464224,1.929309,0.2221011,0.4844157,2.031443,0.0828166,0.5346893,1.747822,0.3724979,0.5654696,1.738249,-0.06451165,-0.6138635,1.774149,0.3322514,-0.6257637,1.81609
8,229,-0.8322731,0.8864258,2.011783,-1.009156,0.6273513,1.936926,-0.6888973,0.5956486,2.029119,-0.8530512,0.6740014,1.97852,-0.9853366,-0.1478667,1.698087,-0.8163906,-0.1827184,1.830793,-1.172109,0.5166062,1.969815,-0.6648103,0.3918568,2.042241,-0.8654017,0.4590538,1.940751,-1.168081,0.5970623,1.705357,-0.5464174,0.1660929,1.937038,-1.094285,-0.563926,1.635562,-0.8173926,-0.5590424,1.716569
8,230,0.2348901,0.9493805,2.071234,0.05279515,0.7005879,2.071877,0.3984702,0.6321043,2.02761,0.2440209,0.7213817,2.052084,0.027985,-0.2235319,1.872229,0.2948023,-0.2186836,1.915058,-0.02322818,0.4566131,1.986518,0.5236444,0.4645738,1.928243,0.2243095,0.4839933,2.033008,0.08198628,0.5326465,1.749908,0.3803178,0.5726877,1.741038,-0.06313477,-0.6140417,1.77371,0.3323136,-0.6255092,1.816102
8,231,-0.8302528,0.8856751,2.014622,-1.008689,0.6269197,1.938895,-0.6879316,0.5952125,2.030079,-0.8518749,0.6731528,1.980254,-0.985409,-0.1480379,1.698105,-0.8160828,-0.1836933,1.831342,-1.170588,0.5151994,1.972648,-0.6639413,0.3917465,2.043496,-0.8646108,0.4584335,1.942355,-1.170196,0.5889453,1.698316,-0.5455157,0.1665636,1.939496,-1.094165,-0.563388,1.638008,-0.8175413,-0.5590838,1.717068
8,232,0.2381922,0.9519962,2.07424,0.04996582,0.7013468,2.071048,0.3984004,0.6339093,2.027849,0.246482,0.7234444,2.053545,0.02998631,-0.2258131,1.874694,0.295615,-0.2200019,1.916363,-0.02505936,0.4609153,1.988792,0.5273248,0.4669686,1.937246,0.2262781,0.4852282,2.034174,0.07900392,0.5373228,1.769457,0.3879462,0.5808495,1.760016,-0.06214386,-0.6138463,1.774289,0.3322032,-0.6253892,1.816077
8,233,-0.8289858,0.8852935,2.017037,-1.008715,0.6265479,1.941198,-0.6871629,0.5947052,2.030999,-0.851219,0.6725207,1.98158,-0.9851878,-0.1480189,1.697902,-0.8154022,-0.1844932,1.832575,-1.17216,0.5170715,1.97805,-0.662586,0.3915368,2.04512,-0.8640319,0.457999,1.943655,-1.168284,0.6085902,1.713678,-0.5480791,0.1681666,1.940005,-1.085168,-0.560651,1.631838,-0.8175521,-0.5587234,1.717894
8,234,0.2388931,0.9543399,2.074992,0.05022824,0.7017184,2.070889,0.3981646,0.6399159,2.027495,0.24796,0.7260631,2.053816,0.03008497,-0.2266285,1.87598,0.2959389,-0.21919,1.917369,-0.03035031,0.4657114,2.020036,0.5278065,0.4674079,1.948634,0.2277295,0.4872549,2.034429,0.0736054,0.5400109,1.793591,0.3949502,0.5814709,1.785042,-0.0619132,-0.6139281,1.774652,0.331676,-0.6250722,1.816301
8,235,-0.8280936,0.8847753,2.018168,-1.008174,0.6259214,1.942778,-0.6863605,0.5940419,2.031773,-0.850342,0.6720519,1.982791,-0.9841968,-0.1483393,1.697026,-0.8155758,-0.1851461,1.832466,-1.170766,0.5155695,1.980048,-0.6621523,0.3914149,2.04562,-0.8632734,0.4575748,1.944702,-1.159721,0.6225103,1.718649,-0.5512781,0.1731938,1.937785,-1.083768,-0.5592719,1.631644,-0.8175446,-0.5586261,1.718001
8,236,0.2390127,0.9564807,2.074715,0.05033869,0.7018903,2.070858,0.3985508,0.648998,2.02676,0.2486129,0.7285675,2.052995,0.02919557,-0.2239432,1.878114,0.2960396,-0.2185185,1.918302,-0.02830286,0.4650668,2.031205,0.5182487,0.4640152,1.981791,0.2285318,0.4895307,2.033987,0.06723378,0.53718,1.8215,0.4018894,0.5735051,1.81425,-0.06168986,-0.6145622,1.776029,0.3310157,-0.6245705,1.816645
8,237,-0.8270409,0.8837254,2.019814,-1.007635,0.625502,1.944435,-0.6855071,0.593141,2.032861,-0.849367,0.6708491,1.983932,-0.9807956,-0.1488152,1.695067,-0.81576,-0.1857788,1.832403,-1.169929,0.5148541,1.981427,-0.6616263,0.3908079,2.046149,-0.8624872,0.4567663,1.945739,-1.165967,0.6112722,1.714102,-0.5474566,0.1677361,1.938113,-1.083318,-0.5593007,1.631756,-0.817589,-0.5585601,1.718337
8,238,0.2377794,0.9578722,2.073256,0.05027135,0.7018937,2.071004,0.4015203,0.6704533,2.022786,0.2486485,0.7298108,2.052029,0.0274454,-0.2192936,1.87877,0.2959323,-0.2182613,1.918412,-0.0210485,0.4622257,2.073264,0.5154089,0.4584354,2.012855,0.2287744,0.4911862,2.033223,0.06239715,0.5295296,1.84633,0.4039006,0.5594943,1.841911,-0.06162848,-0.6157925,1.782495,0.3309493,-0.6247519,1.816683
8,239,-0.8261644,0.8829486,2.021309,-1.007356,0.6251267,1.946505,-0.6849483,0.592629,2.033992,-0.8487768,0.6704157,1.98495,-0.9758646,-0.1491834,1.692937,-0.8157632,-0.1863531,1.832357,-1.169431,0.5147332,1.983085,-0.6615731,0.3897877,2.047003,-0.8618889,0.4564171,1.946657,-1.172409,0.5871979,1.69873,-0.5507956,0.169265,1.937674,-1.077629,-0.5600943,1.628995,-0.8176463,-0.5584697,1.718552
8,240,0.2347612,0.9576961,2.06973,0.05203369,0.6990171,2.07245,0.4026232,0.6688464,2.023806,0.2476246,0.7296844,2.049365,0.0255488,-0.216608,1.878645,0.2958669,-0.2181758,1.91825,-0.01770096,0.4594765,2.077993,0.5115305,0.4538928,2.027083,0.2281294,0.4913687,2.031386,0.06244122,0.5196471,1.87318,0.4026377,0.5391524,1.865717,-0.06236591,-0.6166681,1.786605,0.3308235,-0.6251577,1.816729
9,241,-0.8254831,0.882427,2.02256,-1.007154,0.6246688,1.948183,-0.6840476,0.5914677,2.035597,-0.8481941,0.6700657,1.986355,-0.9701316,-0.1497994,1.691039,-0.8158654,-0.1868126,1.832368,-1.168965,0.5136714,1.985052,-0.6617519,0.3892229,2.04795,-0.8612877,0.4560976,1.947665,-1.161135,0.6325842,1.731087,-0.5510363,0.1676113,1.936717,-1.073511,-0.5574887,1.628662,-0.8178095,-0.5582975,1.718916
9,242,0.2300095,0.956193,2.065189,0.05222323,0.6972167,2.074834,0.4049821,0.6711709,2.025953,0.2446579,0.7286819,2.045602,0.02403107,-0.21437,1.877873,0.2957003,-0.2180894,1.917637,-0.01021325,0.4504023,2.096567,0.5003151,0.4474894,2.0344,0.2263261,0.4913459,2.028862,0.04825007,0.5207962,1.861553,0.3955193,0.5215065,1.884634,-0.06322438,-0.617945,1.78875,0.3302682,-0.6260307,1.81752
9,243,-0.8249009,0.8822989,2.02499,-1.007433,0.6242284,1.949636,-0.683664,0.5908915,2.037353,-0.848107,0.669674,1.987514,-0.9661415,-0.1500805,1.689761,-0.8159843,-0.1871481,1.832506,-1.168797,0.5126877,1.987318,-0.6618745,0.3889247,2.048599,-0.8610196,0.4558157,1.948441,-1.176764,0.5853235,1.701143,-0.5523707,0.1694139,1.936476,-1.066856,-0.5530448,1.625085,-0.8181275,-0.5581193,1.719215
9,244,0.2224687,0.9551322,2.060214,0.05147407,0.6952754,2.075161,0.4056602,0.6723081,2.027194,0.2386862,0.7273203,2.041246,0.02266136,-0.2131587,1.875949,0.2952448,-0.2181075,1.915705,-0.01057895,0.4502788,2.100201,0.4858835,0.4461612,2.0378,0.2224985,0.4910252,2.025321,0.05683092,0.4998132,1.915781,0.3869705,0.5054151,1.901602,-0.06331097,-0.6182433,1.789836,0.3303476,-0.6262284,1.817273
9,245,-0.8242667,0.8815839,2.026355,-1.007112,0.623923,1.950652,-0.6832439,0.589811,2.039017,-0.84748,0.6690611,1.988756,-0.9645564,-0.1501512,1.688576,-0.8162295,-0.1876625,1.832601,-1.168074,0.5122172,1.988278,-0.6621036,0.3878351,2.04938,-0.8604406,0.4553562,1.949294,-1.175203,0.5929072,1.707284,-0.5521684,0.1696713,1.936409,-1.066789,-0.5530532,1.625173,-0.8182394,-0.5581105,1.719387
9,246,0.2123915,0.9546148,2.055706,0.04943021,0.6946323,2.075418,0.4042075,0.6737005,2.028574,0.2312069,0.7272315,2.038756,0.02153188,-0.213196,1.874538,0.294751,-0.2188959,1.913641,-0.01079328,0.4502598,2.100205,0.4785592,0.4467801,2.039677,0.2171557,0.4914043,2.022582,0.05654861,0.5023418,1.920049,0.3802605,0.5026148,1.898511,-0.06331266,-0.6187872,1.790707,0.3304194,-0.6266367,1.817375
9,247,-0.8238286,0.881122,2.028285,-1.006814,0.6237996,1.951901,-0.6833028,0.5891356,2.040949,-0.8472494,0.6688393,1.989704,-0.9635381,-0.1500466,1.687669,-0.8163656,-0.1879865,1.832663,-1.167951,0.5124284,1.989279,-0.6624691,0.3871375,2.049927,-0.8601723,0.4551648,1.949895,-1.170304,0.6035821,1.713563,-0.5492187,0.1650838,1.933858,-1.0686,-0.553755,1.630282,-0.8184211,-0.5580906,1.719666
9,248,0.1998189,0.9565779,2.054058,0.03740669,0.6931482,2.077831,0.3984839,0.6769333,2.029291,0.2208906,0.729769,2.03656,0.02013831,-0.2134814,1.874002,0.2941359,-0.2189276,1.912049,-0.03216961,0.455101,2.123601,0.4727285,0.4493248,2.042206,0.2093116,0.4935368,2.020186,0.05259591,0.5123906,1.918098,0.3699788,0.5085313,1.895658,-0.06325457,-0.6192371,1.791323,0.3303606,-0.6267312,1.817351
9,249,-0.8230462,0.8804253,2.030192,-1.006529,0.6235612,1.952417,-0.6834447,0.5882235,2.042634,-0.8469976,0.6685813,1.990623,-0.9627701,-0.1504107,1.687252,-0.8166175,-0.1884977,1.832681,-1.167673,0.5124129,1.989362,-0.6628203,0.3863496,2.050756,-0.8599447,0.4549571,1.950411,-1.174314,0.5885546,1.704042,-0.5522531,0.1693243,1.937817,-1.068653,-0.5537164,1.630536,-0.8184853,-0.5580796,1.719796
9,250,0.183849,0.9608383,2.054461,0.01962009,0.6979547,2.081681,0.3834966,0.6815637,2.027312,0.2081698,0.7329437,2.036639,0.01812557,-0.2129714,1.873681,0.2925873,-0.2173708,1.909818,-0.06645027,0.4481346,2.139473,0.4699649,0.4516369,2.042849,0.1979357,0.4970841,2.01953,0.04403534,0.5267292,1.909172,0.3472825,0.5324134,1.893509,-0.06316253,-0.6196309,1.791634,0.330343,-0.6268738,1.817433
9,251,-0.8225929,0.8799875,2.032565,-1.006114,0.6232415,1.952765,-0.6836273,0.5874229,2.043802,-0.8466439,0.6682943,1.992062,-0.9624933,-0.1505619,1.686662,-0.8169643,-0.188867,1.832825,-1.167408,0.5123979,1.989518,-0.6632518,0.3866636,2.05172,-0.8596444,0.454702,1.951215,-1.176334,0.5962148,1.712011,-0.5557011,0.1709913,1.938724,-1.068275,-0.5535842,1.630477,-0.8186749,-0.5579855,1.720191
9,252,0.1670461,0.9643416,2.058943,0.006545655,0.7013942,2.07993,0.3639198,0.6887819,2.024425,0.1959998,0.7359474,2.037927,0.01413588,-0.211174,1.873885,0.2909551,-0.2157031,1.908237,-0.07836708,0.4487524,2.129542,0.4684159,0.4598757,2.046933,0.1880256,0.5000768,2.019786,0.0368127,0.5460073,1.895897,0.3449169,0.5518875,1.877524,-0.06322265,-0.6200075,1.792021,0.3303425,-0.6272236,1.817597
9,253,-0.822476,0.8794352,2.034391,-1.005586,0.6231799,1.95307,-0.6837079,0.5864708,2.045863,-0.8461424,0.667668,1.993985,-0.9625785,-0.1507167,1.686181,-0.8171168,-0.1894332,1.832805,-1.16845,0.5142089,1.990773,-0.6634231,0.3865852,2.052359,-0.8593493,0.4543433,1.952194,-1.171841,0.6048827,1.716769,-0.5532822,0.166314,1.937447,-1.067188,-0.553608,1.629079,-0.8187611,-0.5578865,1.720363
9,254,0.1502209,0.9650338,2.062823,-0.006019516,0.7061937,2.077026,0.3342226,0.6954746,2.019426,0.1813265,0.7383124,2.040056,0.0106734,-0.2103908,1.874016,0.2892363,-0.2137875,1.905861,-0.09661494,0.458579,2.059129,0.4715174,0.470164,2.071102,0.1760098,0.5022504,2.020726,0.02113217,0.565061,1.871763,0.3463726,0.5751015,1.836568,-0.06320381,-0.6202853,1.792295,0.3303268,-0.6276608,1.817587
