HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, HandLeftX, HandLeftY, HandLeftZ, HandRightX, HandRightY, HandRightZ, FootLeftX, FootLeftY, FootLeftZ, FootRightX, FootRightY, FootRightZ
0.92827,0.4695583,1.614105,0.5737028,0.4498112,1.517468,0.7758106,0.2871679,1.632048,0.1503655,-0.0240934,1.353212,0.1866729,-0.1789191,1.429598,0.5807564,0.2996849,1.369268,0.5444391,0.1722112,1.527976,0.7345314,0.383834,1.611454,0.5468038,0.1531747,1.349323,0.6142752,0.09553261,1.958531,0.03036061,-0.4015574,1.142373,-0.03175483,-0.362843,1.411424
0.9289405,0.4699319,1.612907,0.5742907,0.4500526,1.516905,0.774868,0.2877256,1.628969,0.1528726,-0.02288628,1.352552,0.1871344,-0.1794935,1.426989,0.5812787,0.3000092,1.368627,0.5766919,0.1927104,1.454507,0.7349567,0.3839487,1.61093,0.5458884,0.1534804,1.348291,0.6649892,0.1360126,1.756432,0.04848851,-0.4073566,1.148036,-0.03170183,-0.3636986,1.409041
0.9298054,0.4705277,1.611051,0.5748854,0.4502071,1.515604,0.7747208,0.2875689,1.628719,0.1551737,-0.01990085,1.350822,0.1877824,-0.1798999,1.425614,0.5816025,0.2999355,1.367563,0.575841,0.1914148,1.455746,0.735563,0.3841285,1.609686,0.5445171,0.1532716,1.345941,0.669452,0.1393084,1.757744,0.05034709,-0.4049666,1.146765,-0.03137132,-0.3642189,1.407961
0.9302824,0.4706106,1.610031,0.5754732,0.4503204,1.514643,0.7746546,0.2874688,1.628615,0.1578508,-0.01783404,1.34988,0.188803,-0.1803762,1.424425,0.5820842,0.2999647,1.366704,0.5760575,0.1890932,1.456624,0.7357755,0.3841859,1.608691,0.5449861,0.1531927,1.346777,0.6697747,0.1370113,1.769016,0.05275352,-0.4036404,1.146802,-0.03078851,-0.3646823,1.407081
0.9308486,0.4706926,1.609343,0.5756186,0.450391,1.514364,0.7747241,0.2874806,1.628621,0.1661702,-0.01300663,1.351973,0.1934836,-0.1780702,1.41678,0.5707982,0.2953724,1.371171,0.5773111,0.1900558,1.454689,0.7358473,0.384211,1.608198,0.5454054,0.14936,1.344674,0.6672695,0.1397856,1.743728,0.06036421,-0.3993609,1.149496,-0.02766982,-0.3634242,1.40126
0.9312655,0.4707374,1.608193,0.5760661,0.4505422,1.513504,0.7744554,0.2872701,1.627906,0.1657111,-0.01350625,1.351922,0.1933907,-0.1786459,1.417284,0.5747759,0.3035317,1.361731,0.5769024,0.189724,1.45426,0.7362216,0.3841963,1.60732,0.544906,0.1512855,1.351114,0.6172805,0.1271339,1.782107,0.05978831,-0.3999736,1.149843,-0.02774843,-0.3643875,1.401168
0.931497,0.4707413,1.607245,0.5763951,0.4505639,1.512873,0.774186,0.2871038,1.627342,0.1655512,-0.01256708,1.35164,0.1935174,-0.1789569,1.417655,0.577896,0.3034974,1.361267,0.5764933,0.1894898,1.453946,0.7363893,0.3841951,1.606559,0.5453674,0.1532898,1.348287,0.6535209,0.130399,1.744803,0.05951326,-0.3992472,1.150058,-0.02774125,-0.3645248,1.40136
0.9316347,0.4706876,1.606635,0.5765972,0.4507118,1.512384,0.7742427,0.2873677,1.626492,0.1653119,-0.01254964,1.350993,0.1931819,-0.1791892,1.4177,0.578591,0.3044492,1.360017,0.576211,0.1893451,1.45378,0.7365022,0.3840982,1.605883,0.5454035,0.1538689,1.349173,0.6169517,0.1270541,1.781539,0.05915127,-0.3992265,1.149574,-0.02796239,-0.3647047,1.401403
0.9317736,0.4709753,1.605776,0.5768942,0.4508148,1.511575,0.7725303,0.2879958,1.62206,0.1655333,-0.008897175,1.348899,0.1927973,-0.1793887,1.417735,0.5786956,0.304443,1.359352,0.5733286,0.1882651,1.451801,0.7367231,0.3840411,1.605141,0.5455272,0.1537915,1.349763,0.6642129,0.1361734,1.748087,0.05886508,-0.3952862,1.147412,-0.02820747,-0.3647513,1.401425
0.9318408,0.4711223,1.605323,0.5771883,0.4509557,1.510935,0.7726143,0.2881569,1.621825,0.1657123,-0.008895978,1.348476,0.1923677,-0.1798591,1.417834,0.5801159,0.3039703,1.359383,0.5365384,0.1763793,1.524222,0.736816,0.3838843,1.604358,0.5456401,0.1533543,1.348613,0.6142061,0.09170014,1.950719,0.05929071,-0.3954036,1.14685,-0.02860067,-0.3654441,1.40109
0.9324985,0.4712226,1.604283,0.5775259,0.4510245,1.510219,0.7698957,0.2895786,1.614447,0.167027,-0.007839504,1.348065,0.192252,-0.1799385,1.417955,0.5812303,0.3035982,1.359193,0.5696558,0.1860238,1.447859,0.7371671,0.3843692,1.603298,0.545778,0.1536629,1.345868,0.6645663,0.1379617,1.740737,0.05923066,-0.3934309,1.146135,-0.02866848,-0.3653789,1.401194
0.9326512,0.4712487,1.603417,0.5697837,0.4489199,1.511263,0.7699144,0.2895309,1.614488,0.1669669,-0.008100156,1.347148,0.191417,-0.1797898,1.417677,0.5836761,0.3038287,1.358818,0.5692762,0.1848256,1.449209,0.7373251,0.3843993,1.602832,0.5473894,0.1542448,1.348485,0.6606028,0.1362087,1.743137,0.05925174,-0.3936386,1.145334,-0.02914264,-0.3662738,1.400461
0.9330275,0.4712342,1.603026,0.5669098,0.4482284,1.512007,0.7698809,0.2895214,1.614195,0.1686144,-0.007421703,1.346047,0.1917244,-0.1787741,1.416558,0.5851882,0.3042841,1.359076,0.5692229,0.1847256,1.449072,0.7374299,0.3844328,1.602397,0.5475104,0.1559216,1.345255,0.6761442,0.1387657,1.771072,0.06144717,-0.3932311,1.143711,-0.0294901,-0.3671578,1.397975
0.9310288,0.4736449,1.596298,0.5694701,0.4486973,1.510882,0.7702875,0.2894223,1.614606,0.1690942,-0.006736812,1.345759,0.1919345,-0.178911,1.416671,0.5848629,0.3036619,1.358663,0.5691528,0.1855154,1.44957,0.7374665,0.3844693,1.60193,0.546956,0.1539498,1.347721,0.6519267,0.1325207,1.736794,0.06207389,-0.3932428,1.14414,-0.02945426,-0.3670563,1.398229
0.9317001,0.4730743,1.596725,0.5666439,0.4480681,1.511592,0.7718014,0.290211,1.615659,0.1702219,-0.005746454,1.344463,0.1918502,-0.1782676,1.416179,0.586019,0.3051902,1.357871,0.5705381,0.1865657,1.450684,0.7375892,0.3845074,1.60162,0.5476623,0.155862,1.345358,0.6675934,0.1403497,1.750739,0.04628347,-0.3848701,1.135563,-0.02945867,-0.3665375,1.397985
0.9325417,0.4728365,1.596849,0.5698996,0.4489821,1.510153,0.7717965,0.2905523,1.6142,0.1698754,-0.00587921,1.345112,0.1914926,-0.178548,1.416782,0.5860193,0.3053736,1.356661,0.5687057,0.187745,1.450986,0.7381513,0.3846654,1.601237,0.5469368,0.1559401,1.345548,0.6730095,0.1409881,1.758728,0.04579284,-0.385088,1.13657,-0.02957366,-0.3665368,1.398659
0.9329715,0.4724891,1.597133,0.5719848,0.4496121,1.509526,0.7713038,0.2901397,1.613837,0.1717891,-0.004455388,1.344364,0.1913432,-0.178571,1.416518,0.5863184,0.3047044,1.357085,0.5684727,0.186812,1.450631,0.7382817,0.3847476,1.601211,0.5483906,0.1559951,1.346836,0.6633909,0.1352406,1.761533,0.04727554,-0.3836778,1.136202,-0.02954629,-0.3664106,1.398773
0.9337432,0.4725686,1.597277,0.5734679,0.4498555,1.508934,0.7711522,0.2899582,1.613716,0.1723104,-0.004123523,1.34399,0.1907477,-0.1788414,1.416719,0.5862763,0.3043828,1.356875,0.5685071,0.1866408,1.450266,0.7388671,0.3850561,1.601033,0.547478,0.1560682,1.345452,0.6668097,0.1337015,1.767446,0.04769573,-0.3834255,1.136143,-0.03019048,-0.3663807,1.398696
0.9340435,0.4725687,1.597382,0.5743978,0.4499381,1.508828,0.7713657,0.2896787,1.614175,0.1722674,-0.004676703,1.343864,0.190233,-0.1790833,1.416819,0.5861459,0.3040432,1.357076,0.567801,0.1876838,1.451044,0.7391431,0.3850545,1.600927,0.547576,0.1559893,1.349099,0.6597036,0.1350038,1.743339,0.04762483,-0.3839095,1.135835,-0.03015347,-0.3676407,1.39858
0.9343332,0.4725605,1.597484,0.5754238,0.450129,1.508437,0.7729712,0.2908315,1.615654,0.17283,-0.004240801,1.34354,0.1902309,-0.1790847,1.41683,0.5859035,0.3036584,1.357135,0.569898,0.188056,1.452399,0.7393439,0.3849951,1.600795,0.5471926,0.1560512,1.347779,0.6649294,0.1374406,1.749953,0.04845561,-0.3836249,1.13482,-0.03008416,-0.3675653,1.398687
0.9349769,0.4726716,1.597354,0.5760485,0.4501408,1.508178,0.7722236,0.290402,1.614336,0.1728265,-0.004185424,1.343508,0.1901943,-0.1789794,1.416769,0.584897,0.3042734,1.35611,0.5690143,0.1871483,1.451565,0.7397935,0.3852693,1.600887,0.5481352,0.1562781,1.35011,0.6747218,0.1375304,1.775755,0.0646109,-0.3911926,1.14292,-0.03013241,-0.367389,1.398876
0.9359183,0.4725828,1.597883,0.5701016,0.4487141,1.510345,0.7703063,0.2892122,1.612016,0.1767625,-0.005391083,1.345917,0.1914793,-0.1763098,1.412997,0.5877012,0.3048659,1.357309,0.5663615,0.1857795,1.450309,0.7403085,0.3853244,1.600725,0.470879,0.06610771,1.36008,0.6572677,0.1352384,1.739436,0.06557519,-0.3910854,1.145341,-0.02876805,-0.3653383,1.397077
