TimeStamp, FrameNoHeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
4,115,0.141078,0.8276317,1.731375,-0.0397026,0.6050701,1.791328,0.3200104,0.5903415,1.787751,0.126843,0.6180472,1.75959,0.009343162,-0.2594751,1.609553,0.2691932,-0.2294786,1.5326,-0.1247605,0.3831306,1.799742,0.4240429,0.4282759,1.85055,0.1286466,0.3974282,1.74171,0.001892333,0.4649457,1.594422,0.3345463,0.3108817,1.604908,-0.02785775,-0.6679888,1.458568,0.2363482,-0.7062503,1.503105
4,116,0.128213,0.8256052,1.733926,-0.05486992,0.6042359,1.794476,0.3054372,0.5908649,1.794305,0.1183234,0.6160794,1.763003,-0.001652776,-0.2628429,1.611822,0.2620606,-0.2272682,1.537246,-0.1566221,0.3730614,1.813856,0.4164728,0.4297831,1.856572,0.1187973,0.3957447,1.747008,-0.01416384,0.4684734,1.598154,0.3191317,0.3126041,1.608487,-0.02607063,-0.6718377,1.458959,0.2778787,-0.6370362,1.384504
4,117,0.1067206,0.8188245,1.740736,-0.08223363,0.6059021,1.802945,0.2842221,0.5871605,1.800391,0.09544548,0.6106486,1.771132,-0.01640847,-0.2636028,1.615286,0.2564338,-0.2261038,1.540829,-0.1657276,0.3658416,1.811725,0.3884366,0.4371626,1.873159,0.09775838,0.3908165,1.756186,-0.03580667,0.4658803,1.592461,0.3027495,0.3114024,1.610555,-0.02426314,-0.6730019,1.461229,0.2438173,-0.7043352,1.505838
4,118,0.08565132,0.8119171,1.746021,-0.09736863,0.597176,1.802369,0.2652043,0.5843137,1.808015,0.07777169,0.6031733,1.775434,-0.03970878,-0.2571682,1.621717,0.2454411,-0.2309619,1.548411,-0.1822755,0.3572203,1.808074,0.3777416,0.4301465,1.871207,0.08091157,0.3842092,1.761525,-0.05741344,0.4579751,1.58706,0.2806306,0.3099134,1.61389,-0.02187843,-0.6655538,1.462818,0.2441615,-0.7087842,1.508925
4,119,0.0304033,0.7894507,1.757768,-0.1434547,0.5647583,1.806019,0.2174789,0.5700489,1.825364,0.03104375,0.582691,1.789496,-0.04560653,-0.2726133,1.618045,0.2321653,-0.2400236,1.55557,-0.1980112,0.3397967,1.810868,0.3349105,0.4001496,1.867531,0.04491237,0.3658186,1.776006,-0.09855666,0.4284434,1.585774,0.2406278,0.2992913,1.61345,-0.01925106,-0.6805337,1.461194,0.242643,-0.7159961,1.510157
4,120,0.02250227,0.7866986,1.758867,-0.1498704,0.5624992,1.807799,0.2103216,0.5682362,1.828458,0.02611362,0.580925,1.791483,-0.05113795,-0.275209,1.61739,0.2286649,-0.2408655,1.559317,-0.2064408,0.3316201,1.811122,0.3316501,0.3983845,1.866724,0.03889181,0.3634108,1.779071,-0.1125174,0.4162709,1.58176,0.2221989,0.2960664,1.616957,-0.01824052,-0.6829429,1.461473,0.2428519,-0.7168304,1.507704
5,121,0.002710064,0.7784133,1.760003,-0.1632485,0.5589083,1.80988,0.1947635,0.5655446,1.832252,0.01157858,0.5750968,1.794546,-0.05829534,-0.277624,1.6168,0.225043,-0.2414504,1.56396,-0.2186779,0.3213542,1.810172,0.317696,0.3938431,1.864553,0.02736869,0.3589236,1.782961,-0.1274352,0.4054211,1.577014,0.2007731,0.2983031,1.619732,-0.01626477,-0.68481,1.461897,0.2433893,-0.7170273,1.507524
5,122,-0.01432393,0.7728987,1.76165,-0.1784223,0.5587274,1.812476,0.180716,0.5665449,1.836982,-0.001441671,0.5709834,1.797772,-0.06027793,-0.2797717,1.616658,0.2201094,-0.2408881,1.572255,-0.228822,0.3155764,1.810726,0.3045549,0.3947839,1.864103,0.01624955,0.355654,1.787933,-0.1384051,0.4009394,1.579937,0.1788161,0.3058725,1.628267,-0.01504096,-0.6867014,1.461598,0.2437298,-0.7161752,1.508507
5,123,-0.03187861,0.7676916,1.761246,-0.1903647,0.5574207,1.813962,0.1659397,0.5694675,1.839171,-0.017066,0.5685167,1.801162,-0.06026378,-0.2815397,1.618057,0.2159215,-0.2426611,1.581915,-0.2654058,0.313327,1.797409,0.290634,0.3984532,1.862825,0.004924261,0.3535503,1.79378,-0.1480197,0.3983166,1.583143,0.1579793,0.3171195,1.637073,-0.01431588,-0.6889616,1.461183,0.2428862,-0.7173307,1.508351
5,124,-0.0485225,0.7651356,1.759336,-0.1984647,0.5563538,1.814759,0.1543261,0.5716018,1.840032,-0.02958496,0.5673681,1.80179,-0.06191597,-0.2828314,1.62429,0.2136922,-0.2468608,1.59025,-0.2688216,0.3109874,1.806211,0.2802959,0.4062316,1.864205,-0.004112939,0.3526102,1.797831,-0.1572609,0.3952556,1.587801,0.133343,0.3291621,1.643438,-0.01356497,-0.6899447,1.462052,0.2419461,-0.7205991,1.508251
5,125,-0.06626008,0.7640612,1.757467,-0.2190442,0.5541898,1.817044,0.1413992,0.5764563,1.838956,-0.0417572,0.5671826,1.801937,-0.06439683,-0.2832638,1.636362,0.2107438,-0.2577418,1.601056,-0.2761874,0.3054954,1.81234,0.2702761,0.4154571,1.865389,-0.0114391,0.3528152,1.801805,-0.168471,0.3910404,1.593426,0.121425,0.3363204,1.651674,-0.03793295,-0.7358552,1.513172,0.2403193,-0.7306969,1.510352
5,126,-0.081439,0.7622826,1.755044,-0.2191687,0.553999,1.81703,0.1293886,0.5805073,1.835966,-0.05223629,0.5666301,1.80171,-0.06473545,-0.2843334,1.647721,0.2077702,-0.2687521,1.609132,-0.2775623,0.3055801,1.811486,0.2602579,0.42747,1.868158,-0.01764466,0.3525216,1.805263,-0.1838832,0.3836349,1.597069,0.1176584,0.340662,1.65951,-0.04007459,-0.7347094,1.514431,0.269022,-0.6585495,1.412495
5,127,-0.09632928,0.7588481,1.753429,-0.2362145,0.5459768,1.820195,0.1181973,0.5842476,1.831568,-0.05936853,0.5655755,1.801776,-0.0645464,-0.2867761,1.662342,0.204405,-0.2821952,1.618298,-0.2760468,0.3032681,1.841794,0.2547962,0.4357072,1.867798,-0.02282704,0.3520371,1.807899,-0.1988385,0.3751021,1.605757,0.108481,0.3443058,1.663432,-0.04102996,-0.7337832,1.515813,0.2619276,-0.6716241,1.435771
5,128,-0.1092279,0.7537426,1.750344,-0.234456,0.545949,1.820269,0.1053286,0.5847105,1.825031,-0.06758016,0.5636926,1.801581,-0.06471292,-0.289059,1.667792,0.2003628,-0.2917185,1.625596,-0.2700059,0.3000902,1.862695,0.2495264,0.437296,1.866338,-0.0292708,0.350201,1.810039,-0.2165407,0.3654452,1.615364,0.09549022,0.343803,1.667564,-0.04003952,-0.7340227,1.516381,0.2539113,-0.6784804,1.456553
5,129,-0.1228639,0.7476395,1.749572,-0.2477901,0.534708,1.828685,0.09670994,0.5840177,1.819846,-0.07406867,0.560225,1.801345,-0.06565439,-0.291394,1.675521,0.193993,-0.3116748,1.633605,-0.2683118,0.2927696,1.866864,0.2465771,0.4425999,1.863482,-0.03308126,0.3479879,1.810702,-0.2379773,0.3490539,1.632215,0.09070923,0.3392306,1.668825,-0.04074749,-0.7337343,1.516951,0.2419927,-0.7109843,1.487195
5,130,-0.1675039,0.7166767,1.758492,-0.249026,0.4832186,1.870524,0.06892376,0.572803,1.804328,-0.0886901,0.5430458,1.80376,-0.08206175,-0.3078574,1.631166,0.1837494,-0.3533339,1.617925,-0.2597669,0.281191,1.851795,0.2405389,0.4440451,1.837932,-0.04689366,0.3321779,1.802727,-0.2786254,0.3032836,1.676954,0.08249974,0.3042165,1.661955,-0.04034136,-0.7343773,1.516657,0.2280101,-0.7771867,1.556104
5,131,-0.168058,0.7165519,1.758491,-0.2491839,0.4816273,1.872465,0.07088723,0.5733428,1.805284,-0.08873416,0.5431122,1.803558,-0.08292515,-0.3089545,1.628895,0.182468,-0.3450557,1.608736,-0.231831,0.227657,1.876033,0.2334719,0.4367534,1.818644,-0.04762947,0.3315943,1.800307,-0.2810836,0.2996818,1.683426,0.06812347,0.2880436,1.670549,-0.0395438,-0.7355975,1.515519,0.2262153,-0.7757094,1.561751
5,132,-0.1698329,0.715676,1.758741,-0.249164,0.4808402,1.872968,0.07242447,0.5732564,1.80565,-0.08881401,0.5430811,1.803187,-0.08540712,-0.3093842,1.620337,0.179736,-0.3283328,1.585461,-0.2525544,0.2711767,1.837076,0.2352514,0.4373866,1.814902,-0.04862469,0.3306378,1.796698,-0.281069,0.2956034,1.68809,0.07690476,0.2940839,1.655311,-0.0409303,-0.737134,1.506955,0.2242229,-0.7760978,1.563892
5,133,-0.1718215,0.7140099,1.758602,-0.2491417,0.4794164,1.873821,0.07355307,0.5726818,1.805686,-0.08891565,0.5428321,1.802666,-0.08788618,-0.3119184,1.608822,0.1762835,-0.3196495,1.568789,-0.25233,0.2705063,1.83662,0.2362425,0.4387168,1.808223,-0.04973328,0.3295026,1.792901,-0.2788629,0.2940743,1.688577,0.05675204,0.2893535,1.653671,-0.04133134,-0.7372136,1.506351,0.212726,-0.7439033,1.499914
5,134,-0.1732354,0.7118109,1.757772,-0.2490209,0.4780008,1.874059,0.07483812,0.5714497,1.805365,-0.08871847,0.5422102,1.801325,-0.08923786,-0.3166623,1.599139,0.1739389,-0.3051849,1.540212,-0.2512556,0.2673439,1.83269,0.2390884,0.4379521,1.798062,-0.04980378,0.3279405,1.787358,-0.2758045,0.2914039,1.684017,0.0620106,0.2928569,1.638719,-0.04023847,-0.738333,1.505523,0.2094869,-0.7313341,1.481834
5,135,-0.1738979,0.7093531,1.756366,-0.2488891,0.4765703,1.874174,0.07506659,0.564065,1.80069,-0.08874644,0.5406768,1.799376,-0.08973207,-0.3195327,1.593367,0.1712809,-0.3002087,1.522975,-0.2493513,0.2610271,1.826187,0.242061,0.4354194,1.789483,-0.05061088,0.3256708,1.783454,-0.2719634,0.2893761,1.676588,0.06891827,0.2950071,1.619375,-0.03924268,-0.7389193,1.505574,0.213133,-0.71288,1.439428
5,136,-0.1705489,0.6992053,1.757626,-0.2464476,0.4648741,1.871919,0.07441054,0.5443759,1.784875,-0.09247,0.5191469,1.790842,-0.08996027,-0.3210112,1.587275,0.1677928,-0.3013268,1.49971,-0.2303828,0.2119659,1.880599,0.2445955,0.4319805,1.779855,-0.05233154,0.3124351,1.773836,-0.2667952,0.288826,1.66372,0.07238755,0.2933251,1.603434,-0.0402392,-0.7393616,1.502769,0.201535,-0.6896052,1.400912
5,137,-0.166681,0.6903517,1.748865,-0.2444071,0.4538419,1.865316,0.07597441,0.537421,1.776925,-0.09110989,0.5107216,1.783444,-0.08966956,-0.3247404,1.577843,0.1633006,-0.2974846,1.468757,-0.2312527,0.2014645,1.879231,0.2472025,0.426558,1.771007,-0.05237591,0.3040365,1.766473,-0.2651494,0.2846409,1.645655,0.08222781,0.2881112,1.586098,-0.0192078,-0.7463371,1.510933,0.1892461,-0.6617218,1.35129
5,138,-0.1611971,0.6806989,1.736119,-0.2404144,0.442479,1.853016,0.07863624,0.5273232,1.762766,-0.08885043,0.5001466,1.771936,-0.08797723,-0.3302053,1.569368,0.1601139,-0.304675,1.441267,-0.2353353,0.1905029,1.871167,0.2524192,0.4166571,1.757391,-0.05169012,0.2944061,1.758081,-0.2659716,0.2784173,1.625319,0.09003092,0.2821128,1.575317,-0.01492037,-0.7469611,1.505873,0.2103024,-0.7563107,1.370745
5,139,-0.1558593,0.6727716,1.72254,-0.2340271,0.4316626,1.837779,0.08358338,0.5169996,1.747869,-0.08478761,0.4915868,1.758966,-0.08699463,-0.3378738,1.560897,0.156705,-0.3024683,1.408649,-0.2384354,0.1774891,1.834915,0.2573732,0.403952,1.742916,-0.04978668,0.2849354,1.747375,-0.2705111,0.2654165,1.600914,0.09282137,0.2710097,1.55732,-0.01693967,-0.7459725,1.497174,0.203256,-0.717983,1.34844
5,140,-0.136133,0.64732,1.672949,-0.2172788,0.4071144,1.794627,0.09720523,0.4856479,1.69649,-0.06433591,0.4670746,1.714274,-0.08593372,-0.3574467,1.547248,0.1542136,-0.2815854,1.353231,-0.2437262,0.1767984,1.817273,0.2753798,0.3761529,1.700171,-0.03555283,0.2597278,1.719573,-0.2855453,0.2224274,1.541199,0.1063116,0.2421738,1.521642,-0.008607368,-0.7455444,1.487837,0.1867923,-0.5840398,1.090804
5,141,-0.1309127,0.6400169,1.659654,-0.2165119,0.4047507,1.789821,0.100177,0.4786487,1.683777,-0.05910226,0.4606501,1.702315,-0.086378,-0.3684175,1.537583,0.1541047,-0.2818981,1.347031,-0.2453968,0.1749351,1.810324,0.2808121,0.3620621,1.684892,-0.02843678,0.2517241,1.706697,-0.2951371,0.1960615,1.522738,0.119412,0.2237864,1.500527,-0.005807671,-0.745786,1.478584,0.1864089,-0.5695952,1.072422
5,142,-0.1217834,0.6225774,1.634115,-0.212227,0.3989308,1.775394,0.1108348,0.4598299,1.649747,-0.05133405,0.4488872,1.683538,-0.08525724,-0.3768934,1.527539,0.1532156,-0.2817487,1.338823,-0.2475046,0.1737756,1.805824,0.2921157,0.3334803,1.647146,-0.02153354,0.2408379,1.692614,-0.3088909,0.167222,1.501629,0.1097198,0.2013342,1.469285,-0.005642036,-0.7459744,1.475794,0.1827727,-0.5694442,1.071195
5,143,-0.1166888,0.6144734,1.6219,-0.2063281,0.3910796,1.76486,0.1118575,0.4559476,1.642648,-0.04813114,0.4442195,1.675458,-0.08074316,-0.3830206,1.513903,0.1501787,-0.2836311,1.324216,-0.2584366,0.1556165,1.770315,0.2958268,0.3148367,1.6157,-0.01718088,0.2341602,1.684094,-0.3195806,0.1474544,1.482321,0.1132159,0.178133,1.44014,0.03891854,-0.7012228,1.444463,0.2206249,-0.6451104,1.168181
5,144,-0.1120741,0.6020615,1.591364,-0.1988584,0.3848462,1.751072,0.1173941,0.4286336,1.591201,-0.03496245,0.4274686,1.637783,-0.0785808,-0.4007994,1.498648,0.1468892,-0.2865266,1.298621,-0.2583181,0.1534912,1.766912,0.2970867,0.2892329,1.575261,-0.004822334,0.217389,1.651389,-0.3273061,0.1357486,1.465275,0.09773022,0.157957,1.400336,0.04012567,-0.7016743,1.44151,0.1765456,-0.576229,1.071643
5,145,-0.1089565,0.5924246,1.578067,-0.1905027,0.3755767,1.739691,0.1176256,0.4225544,1.578989,-0.03156203,0.4203587,1.625917,-0.07300791,-0.4079758,1.487347,0.145513,-0.2849837,1.28329,-0.2569435,0.1521733,1.759583,0.2947344,0.2758283,1.549051,-0.001745928,0.2100039,1.638218,-0.3311397,0.1279746,1.450856,0.1231093,0.1408074,1.37978,0.04022332,-0.6998693,1.436789,0.1761591,-0.5779659,1.070131
5,146,-0.1068915,0.5838608,1.563087,-0.1842353,0.3700228,1.732088,0.1184804,0.4087986,1.552157,-0.02691189,0.4116814,1.60851,-0.07403089,-0.4202233,1.47687,0.1451439,-0.2924869,1.258252,-0.2493199,0.1466074,1.742724,0.2956892,0.2611498,1.502729,0.004018484,0.2013379,1.618573,-0.3288737,0.1280171,1.436331,0.09423053,0.1327219,1.341679,0.04164447,-0.6997142,1.433701,0.1742573,-0.5903833,1.063098
5,147,-0.1056675,0.5761789,1.550205,-0.1735936,0.3562456,1.719684,0.1196346,0.3999355,1.531082,-0.0223588,0.4043114,1.593125,-0.07026209,-0.4272451,1.468357,0.1442981,-0.2998726,1.236523,-0.2426382,0.1456264,1.731406,0.2930727,0.2471164,1.468548,0.007601668,0.1940464,1.603098,-0.3199082,0.1342935,1.424809,0.08257242,0.1278968,1.309814,0.04476617,-0.7041394,1.429688,0.1738496,-0.6017241,1.055741
5,148,-0.1049892,0.5707742,1.538445,-0.167634,0.3517739,1.713309,0.1184537,0.393611,1.514667,-0.01793029,0.3991871,1.579846,-0.06951996,-0.4323779,1.4631,0.1423208,-0.3041756,1.221655,-0.2309727,0.143732,1.721446,0.2817656,0.2466603,1.425542,0.01451917,0.1890469,1.591236,-0.3044619,0.147281,1.414419,0.05328256,0.1290368,1.274881,0.04956448,-0.7029465,1.425963,0.1714678,-0.6091723,1.051718
5,149,-0.1143416,0.5765141,1.517015,-0.1631853,0.3500549,1.708809,0.1184296,0.393629,1.514666,-0.0279262,0.4100536,1.546253,-0.06647005,-0.4339248,1.459103,0.1396577,-0.31017,1.206666,-0.214586,0.136862,1.70119,0.2713183,0.2427915,1.387639,0.01209383,0.1951728,1.566827,-0.2865293,0.1600151,1.404376,0.0272606,0.1343827,1.242299,0.05260061,-0.7003648,1.421242,0.234444,-0.6466599,1.154634
5,150,-0.1097906,0.569979,1.509739,-0.1584475,0.3490088,1.704338,0.1174222,0.389359,1.502725,-0.017809,0.4003699,1.551026,-0.06325877,-0.4335246,1.456401,0.1369759,-0.3060579,1.19976,-0.2008623,0.1363423,1.676021,0.2509189,0.2450223,1.34091,0.01871535,0.1905543,1.567811,-0.2682516,0.1720558,1.392323,0.0053126,0.1411956,1.209449,0.05826702,-0.709106,1.417274,0.1698703,-0.6163402,1.051679
6,151,-0.1040066,0.5633729,1.503646,-0.13874,0.3462005,1.683703,0.1130488,0.3702776,1.452706,-0.002879659,0.3918157,1.539025,-0.05406373,-0.4105772,1.465826,0.1339079,-0.2944736,1.203714,-0.1893645,0.132225,1.658169,0.2437753,0.2500225,1.312142,0.05264271,0.1862287,1.559802,-0.251422,0.1822163,1.382345,-0.01259879,0.1504914,1.178853,0.07116209,-0.7149398,1.411505,0.1622893,-0.6117647,1.072371
6,152,-0.1000036,0.5610194,1.496891,-0.1164947,0.3752189,1.662284,0.1128684,0.3701737,1.448952,0.002928281,0.3902886,1.536953,-0.05055698,-0.410423,1.468127,0.1342447,-0.2907981,1.204495,-0.1783126,0.1272945,1.638144,0.234227,0.2590998,1.275433,0.07291578,0.182317,1.575304,-0.2370817,0.1904866,1.375259,-0.03679451,0.1671363,1.147394,0.06969048,-0.7130262,1.41306,0.1634024,-0.6131037,1.080551
6,153,-0.09701858,0.5594677,1.486017,-0.1011881,0.3904421,1.648199,0.1135078,0.3894343,1.420551,0.008051819,0.38994,1.53082,-0.08076669,-0.3340998,1.450441,0.1314846,-0.1923774,1.195453,-0.1626622,0.1420199,1.633183,0.2176718,0.2446458,1.225258,0.07839272,0.1827145,1.573778,-0.225063,0.1953853,1.367276,-0.07086597,0.1887946,1.110811,-0.001738484,-0.7511474,1.427222,0.2041721,-0.6079377,1.085187
6,154,-0.09317604,0.5582423,1.479302,-0.1011561,0.3912545,1.648206,0.1133994,0.3888643,1.419854,0.01052245,0.3904778,1.528653,-0.08013119,-0.3306804,1.45307,0.1319044,-0.1921501,1.195258,-0.1199317,0.1532079,1.662187,0.2053302,0.2579922,1.208864,0.08447931,0.1837732,1.572351,-0.219167,0.2050705,1.346035,-0.08473109,0.2068234,1.078872,0.004737731,-0.7513832,1.43302,0.2045238,-0.6085427,1.085862
6,155,-0.09068953,0.5587269,1.474074,-0.1011317,0.3925065,1.648019,0.1122219,0.3966845,1.405569,0.01208799,0.3919597,1.526394,-0.07805263,-0.3341731,1.457645,0.1345926,-0.1893392,1.195493,-0.1176527,0.1482137,1.651799,0.1853483,0.2718452,1.183602,0.08637658,0.1850386,1.570884,-0.2010091,0.2025642,1.355768,-0.09809592,0.2258596,1.049599,0.002536113,-0.7437801,1.440846,0.1535923,-0.6089794,1.088504
6,156,-0.1006406,0.5765533,1.453367,-0.1079507,0.4070937,1.630553,0.1025823,0.4398017,1.362852,0.01139027,0.4050384,1.50831,-0.02772025,-0.3658695,1.499606,0.139977,-0.2068995,1.192417,-0.1057889,0.1627427,1.630197,0.1809694,0.2852275,1.162582,0.09380624,0.1962139,1.563962,-0.1982133,0.2237638,1.310633,-0.1068295,0.2415279,1.028429,0.08425353,-0.7098081,1.416919,0.1545832,-0.6115003,1.090348
6,157,-0.1013329,0.5837784,1.441836,-0.1103577,0.42309,1.605448,0.1060911,0.4561891,1.337821,0.005773268,0.4198194,1.480943,-0.03545104,-0.3856813,1.494935,0.1388376,-0.2223935,1.174726,-0.1027276,0.1665564,1.579154,0.1584221,0.3000833,1.130155,0.07615891,0.2084444,1.53622,-0.1842402,0.2195207,1.32702,-0.1394981,0.2581502,1.00376,0.07436936,-0.692515,1.421273,0.1544581,-0.6099214,1.088446
6,158,-0.1097093,0.6020358,1.417331,-0.1255399,0.4530757,1.555389,0.09521164,0.4927506,1.320938,-0.007149962,0.4488985,1.431536,-0.008729753,-0.3876518,1.516222,0.137026,-0.2372738,1.16246,-0.05400391,0.2058308,1.548451,0.1220549,0.3368193,1.108242,0.07075042,0.2345181,1.490456,-0.1558944,0.2111335,1.352129,-0.1892005,0.2883912,0.962873,0.09850796,-0.7181294,1.426436,0.1618535,-0.6120142,1.085027
6,159,-0.113915,0.6049407,1.40728,-0.1277983,0.4579787,1.545748,0.09192263,0.5008501,1.3086,-0.007522088,0.4526887,1.426122,-0.01712308,-0.375054,1.520886,0.158245,-0.1855252,1.16995,-0.06245459,0.2087814,1.533946,0.1064344,0.3465199,1.093526,0.07374037,0.2373831,1.490969,-0.156667,0.2123414,1.333072,-0.1919758,0.2943448,0.9498923,0.101812,-0.6536553,1.423156,0.2485545,-0.6316183,1.139279
6,160,-0.1132453,0.6062869,1.398543,-0.09949876,0.4060729,1.569673,0.09152496,0.5028571,1.306448,-0.006468551,0.4556555,1.422996,-0.0008039259,-0.3744485,1.530081,0.1564302,-0.1900859,1.167262,-0.05179986,0.1645419,1.521219,0.08256438,0.3619026,1.082074,0.08207718,0.2426012,1.485824,-0.140251,0.2005682,1.35181,-0.1940328,0.3003794,0.9409382,0.1055527,-0.6612703,1.425581,0.2550192,-0.6281753,1.135897
6,161,-0.1394687,0.6241343,1.382546,-0.08596931,0.4003267,1.573543,0.08749712,0.5450062,1.26674,-0.009201219,0.4945399,1.392675,0.04465721,-0.4444306,1.544925,0.1772158,-0.2682392,1.210255,-0.01499783,0.1795554,1.550368,0.08111035,0.3626499,1.074418,0.08025973,0.2588506,1.484854,-0.1350956,0.1909439,1.355599,-0.2053683,0.3089575,0.9233529,0.1243998,-0.7248389,1.424725,0.1576732,-0.6094163,1.090255
6,162,-0.1375687,0.6305344,1.374214,-0.08334057,0.40156,1.57187,0.08690897,0.5484701,1.263397,-0.009537689,0.4985691,1.389881,0.05601369,-0.3963861,1.553018,0.1820311,-0.2179312,1.21282,0.02286026,0.1826264,1.634702,0.07202875,0.3695828,1.068282,0.08044812,0.2725742,1.484366,-0.1315174,0.1829399,1.357463,-0.2009475,0.3146832,0.9094163,0.1007494,-0.7034084,1.431852,0.1581718,-0.6093353,1.091096
6,163,-0.1333773,0.6462675,1.352604,-0.07869723,0.4261806,1.550508,0.1616293,0.4053441,1.358093,-0.005415055,0.513613,1.374673,0.06795896,-0.4088089,1.56138,0.1785552,-0.2302391,1.199261,0.01499443,0.2215427,1.605403,0.08080192,0.37649,1.107254,0.0824885,0.2752443,1.475243,-0.1471904,0.1445081,1.371533,-0.1907016,0.3281733,0.8868175,0.1071759,-0.7060388,1.43297,0.1661432,-0.6084111,1.082772
6,164,-0.1321197,0.645891,1.351912,-0.07860957,0.4285195,1.548764,0.1616114,0.4053386,1.35792,-0.005259799,0.5129839,1.374952,0.07925332,-0.475394,1.566182,0.1897666,-0.2747993,1.213083,0.01491621,0.2217715,1.606126,0.07638185,0.3805016,1.108119,0.08282244,0.2744661,1.474183,-0.1526091,0.1416502,1.381466,-0.1874921,0.3302941,0.8846135,0.1119353,-0.7315631,1.437732,0.1660822,-0.6104494,1.080993
6,165,-0.1322934,0.6477873,1.346104,-0.07874999,0.4306226,1.548419,0.1610369,0.4055656,1.355987,-0.004131702,0.5168266,1.368473,0.07929382,-0.4755557,1.566238,0.1896979,-0.2747625,1.212986,0.01463218,0.2228046,1.608732,0.0707347,0.3834409,1.107727,0.08483255,0.2769993,1.467785,-0.1593661,0.1391607,1.389981,-0.1864199,0.3299582,0.8833441,0.1125043,-0.7317183,1.437709,0.1657504,-0.6105961,1.081472
6,166,-0.1324627,0.643849,1.338675,-0.07877532,0.4317847,1.54851,0.1601489,0.4052874,1.35271,-0.00427981,0.5173611,1.364249,0.07923004,-0.4757879,1.566086,0.1895136,-0.2753515,1.212162,0.01336426,0.2259881,1.613148,0.06622227,0.3846665,1.105674,0.08499976,0.2771412,1.462811,-0.1298709,0.1516569,1.401221,-0.1857652,0.3273735,0.880837,0.1128946,-0.7317201,1.437497,0.1651327,-0.6113383,1.082103
6,167,-0.1323855,0.6423125,1.335988,-0.07855274,0.4324744,1.548457,0.1598275,0.4045092,1.350062,-0.004158707,0.5172382,1.361876,0.07912502,-0.4758403,1.565775,0.1890209,-0.2757059,1.210808,0.0125881,0.2288924,1.617648,0.06310747,0.3850038,1.10402,0.08474528,0.2764244,1.459249,-0.131445,0.1512789,1.401505,-0.1848801,0.3255786,0.880397,0.1131684,-0.7317215,1.436943,0.1645351,-0.6116368,1.082408
6,168,-0.1345718,0.6418244,1.334348,-0.07889836,0.4324204,1.547371,0.1584354,0.403185,1.345541,-0.004992271,0.5155128,1.35721,0.07888168,-0.4763839,1.564805,0.1884895,-0.2766714,1.208782,0.0121553,0.2296772,1.618928,0.05861943,0.3847882,1.100656,0.08447642,0.274772,1.455066,-0.1506568,0.1619597,1.422332,-0.1837624,0.3233343,0.8793762,0.1137753,-0.7318867,1.436956,0.1642027,-0.6129938,1.083035
6,169,-0.1358151,0.6413979,1.333416,-0.07895964,0.4323716,1.547017,0.1584384,0.403118,1.345595,-0.005595707,0.5144586,1.354712,0.07870573,-0.4762273,1.563943,0.1880993,-0.2772866,1.206893,-0.07871401,0.1784064,1.491056,0.05729908,0.3848242,1.10125,0.08419029,0.2735624,1.451926,-0.1592466,0.07881896,1.289436,-0.1835522,0.3212593,0.8788381,0.1139294,-0.7317752,1.436579,0.164519,-0.6137233,1.082873
6,170,-0.1378687,0.637311,1.327863,-0.08004622,0.4313827,1.545426,0.1570646,0.401826,1.340855,-0.007101053,0.5124567,1.351332,0.07885849,-0.4770182,1.562615,0.1871984,-0.2799138,1.20393,-0.01610953,0.2096271,1.581016,0.05333001,0.3850548,1.097493,0.08424657,0.2723853,1.448971,-0.1512418,0.1718065,1.429257,-0.1831879,0.3187634,0.8776891,0.1141542,-0.7321864,1.436554,0.1647836,-0.6171438,1.083153
6,171,-0.1401025,0.6373987,1.327131,-0.08143553,0.4305235,1.544207,0.1565919,0.4010588,1.33865,-0.008695059,0.5111015,1.349297,0.07900106,-0.4779583,1.561781,0.1869563,-0.2803345,1.202978,-0.0160988,0.2096213,1.581016,0.05118585,0.3849758,1.095964,0.08354016,0.2712976,1.446874,-0.1528437,0.1724335,1.428267,-0.1825647,0.317331,0.8774381,0.1144731,-0.7326484,1.436174,0.164949,-0.6181189,1.083233
6,172,-0.1409478,0.635989,1.324467,-0.08147395,0.4305387,1.544102,0.1565106,0.4011367,1.338837,-0.009464253,0.5107358,1.348046,0.07924061,-0.4785604,1.561018,0.1864046,-0.2804201,1.201439,-0.01622236,0.2083866,1.579467,0.05028402,0.3845895,1.096541,0.08352323,0.270935,1.445247,-0.1729383,0.1877408,1.418586,-0.182439,0.3162965,0.8766142,0.1150259,-0.7328357,1.435404,0.1651711,-0.6187186,1.083259
