TimeStamp, FrameNoHeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
2,85,0.1379849,0.8448642,1.688552,0.01194679,0.5610285,1.69065,0.3568824,0.5839122,1.636125,0.1832036,0.6280301,1.675447,0.05931858,-0.2796693,1.49481,0.3419879,-0.2702308,1.367363,-0.0231405,0.3449811,1.574054,0.4550737,0.3805555,1.655973,0.1867792,0.3934937,1.640993,0.1052516,0.3306286,1.30332,0.1210323,0.3452752,1.285556,0.07367603,-0.7470834,1.374368,0.3182353,-0.679399,1.274023
2,86,0.1507488,0.8440039,1.679823,0.01938071,0.5605668,1.685438,0.3570328,0.5839859,1.636222,0.1939628,0.6274032,1.666979,0.0619995,-0.280366,1.49059,0.3425439,-0.2666253,1.362323,-0.02222809,0.329937,1.550496,0.3522731,0.3872684,1.531706,0.1963281,0.3939176,1.63334,0.1237068,0.3212601,1.281751,0.1338056,0.3310493,1.268483,0.07573523,-0.7460238,1.374716,0.317945,-0.6795535,1.27423
2,87,0.17407,0.84478,1.665913,0.04445368,0.562486,1.669501,0.4030178,0.5913957,1.60298,0.2148751,0.6296057,1.651093,0.0768965,-0.3117118,1.472145,0.3435187,-0.264611,1.357829,-0.0002100335,0.3288064,1.536468,0.4870499,0.3743462,1.569355,0.2124361,0.3964731,1.620255,0.1476768,0.3155416,1.277793,0.1612439,0.3284437,1.258497,0.08186147,-0.7436281,1.374199,0.3189053,-0.6795031,1.274533
2,88,0.1807643,0.8457229,1.662051,0.05242365,0.5657332,1.66611,0.4033256,0.5943556,1.599802,0.2219074,0.6326008,1.645536,0.08557604,-0.3394408,1.464689,0.3440548,-0.2653427,1.355384,0.003568295,0.3272941,1.544066,0.4911152,0.3823442,1.549254,0.2191292,0.3989941,1.614814,0.1522634,0.3194573,1.291717,0.1673597,0.3317898,1.274606,0.0873745,-0.757408,1.358255,0.3294531,-0.6763265,1.273
2,89,0.1874068,0.8474386,1.658072,0.05780722,0.5696534,1.666184,0.4051999,0.6018923,1.592105,0.2276333,0.6359076,1.640278,0.0894837,-0.3477502,1.460595,0.3448498,-0.2673237,1.353384,0.01149067,0.3339277,1.539264,0.5081098,0.3966253,1.53997,0.2244436,0.4020203,1.610227,0.1604202,0.3282975,1.305195,0.1720259,0.339357,1.295063,0.08891609,-0.7540314,1.342563,0.3371051,-0.6794125,1.268651
2,90,0.1918543,0.8492441,1.654609,0.06339429,0.5730727,1.667636,0.4082291,0.6121345,1.582645,0.2326867,0.6399699,1.635288,0.09257919,-0.3524832,1.456942,0.3403755,-0.2723268,1.35323,0.03605518,0.305953,1.58205,0.5183201,0.4152862,1.522311,0.2286029,0.4054219,1.606063,0.1646508,0.3391647,1.325133,0.1700796,0.3498318,1.31659,0.09715876,-0.7604062,1.338821,0.341156,-0.6809946,1.269473
3,91,0.1954582,0.8508827,1.651929,0.067894,0.5759709,1.670173,0.408123,0.6119384,1.582714,0.2368402,0.6442843,1.630109,0.09351604,-0.353141,1.454957,0.340623,-0.272915,1.352692,0.04045359,0.3010166,1.59719,0.5257998,0.4284499,1.510533,0.2315383,0.4082677,1.602041,0.1616466,0.3452855,1.352022,0.326665,0.4474908,1.371439,0.0959374,-0.758956,1.331557,0.3434746,-0.6809845,1.267753
3,92,0.1970501,0.8515383,1.649315,0.07070349,0.5784274,1.672999,0.4082994,0.6141888,1.579006,0.2381005,0.6457243,1.628366,0.09465178,-0.3567218,1.451744,0.3374436,-0.2758433,1.352207,0.04234066,0.2974054,1.612168,0.5343291,0.4356312,1.49921,0.2330871,0.4099398,1.599969,0.1550952,0.3445149,1.38208,0.3339428,0.4455611,1.366703,0.09604885,-0.7588386,1.328382,0.3440793,-0.6821821,1.265697
3,93,0.1978206,0.8516833,1.646413,0.07466532,0.5820214,1.678856,0.4093583,0.6229044,1.557933,0.2400823,0.6487238,1.623312,0.09565277,-0.3573919,1.448216,0.3383655,-0.2755656,1.349208,0.05251804,0.3669131,1.680646,0.5408879,0.4460995,1.4829,0.2347333,0.4123493,1.596267,0.1535027,0.3342809,1.424777,0.3309873,0.4456672,1.35732,0.09607153,-0.7583172,1.326553,0.3440634,-0.6834048,1.264298
3,94,0.1970341,0.8508538,1.641863,0.07609727,0.5815024,1.681574,0.4094813,0.6245334,1.551169,0.2410163,0.6502405,1.619012,0.09219226,-0.3572562,1.446438,0.3341179,-0.2760902,1.344719,0.02288472,0.2979105,1.707139,0.5447372,0.4523203,1.468832,0.2356804,0.413532,1.592785,0.1488704,0.3348261,1.446131,0.3251871,0.4430839,1.34724,0.09371242,-0.7576477,1.326121,0.3423616,-0.6853265,1.263432
3,95,0.1956151,0.8498138,1.638029,0.07638507,0.5817621,1.68213,0.408771,0.6230329,1.55264,0.2409066,0.6500645,1.618734,0.09283493,-0.3527316,1.439932,0.3382755,-0.2711304,1.335077,0.02800415,0.2982238,1.714723,0.5451272,0.4619837,1.45236,0.2357304,0.4134175,1.591815,0.1312611,0.3360966,1.46689,0.3207378,0.4376085,1.338532,0.09310079,-0.7565479,1.327768,0.3399016,-0.6872202,1.263711
3,96,0.1920712,0.8482535,1.634183,0.07662702,0.5816856,1.683058,0.4070962,0.6223135,1.550173,0.240394,0.6496837,1.618151,0.08994338,-0.3489887,1.43533,0.339355,-0.2688718,1.331815,0.06382357,0.2899001,1.667143,0.5438891,0.4670611,1.436006,0.2352608,0.4131165,1.590229,0.1117228,0.3573145,1.466233,0.3153701,0.432418,1.329228,0.09298787,-0.7565164,1.327921,0.3347996,-0.6893148,1.263772
3,97,0.1701833,0.8458452,1.630769,0.07750006,0.5847819,1.686628,0.4009375,0.6216686,1.544546,0.2364395,0.6494086,1.617348,0.05461975,-0.31063,1.417708,0.3385778,-0.2697184,1.331763,0.05845407,0.3138286,1.682654,0.5125201,0.4784689,1.393093,0.230063,0.4137022,1.58876,0.07228407,0.4173641,1.427163,0.2668816,0.4392481,1.331794,0.09471869,-0.7477627,1.335865,0.3252761,-0.6886048,1.26632
3,98,0.1589129,0.8452357,1.630623,0.07560938,0.5985679,1.71077,0.3622035,0.6256865,1.513922,0.2165177,0.6521795,1.609884,0.05360046,-0.3104518,1.417711,0.335861,-0.2708859,1.333459,0.05777349,0.3269924,1.690721,0.5098521,0.4791715,1.393108,0.2157503,0.4166625,1.584822,0.05360481,0.4547238,1.447183,0.257222,0.4413702,1.332476,0.09454143,-0.7472951,1.335559,0.3216175,-0.6886768,1.266163
3,99,0.1474838,0.8460672,1.632147,0.0750731,0.5987528,1.710814,0.3575665,0.6260107,1.514417,0.2063856,0.6535472,1.609748,0.05212692,-0.3112255,1.418248,0.3188784,-0.2765641,1.342033,0.04842744,0.3830469,1.650125,0.4998134,0.480215,1.395378,0.2059122,0.4178766,1.584856,0.01512639,0.4971121,1.406689,0.233367,0.4469864,1.339725,0.02576921,-0.7113763,1.290629,0.3213747,-0.6885954,1.265829
3,100,0.1301387,0.847618,1.635161,0.06817335,0.6088266,1.714842,0.3451833,0.6266357,1.51599,0.1926822,0.6548437,1.611742,0.04206188,-0.3182061,1.423402,0.3099445,-0.2796772,1.34765,0.0229295,0.4123872,1.581526,0.4841236,0.4809375,1.401538,0.193853,0.4195048,1.586901,-0.03469969,0.2945188,1.814123,0.239614,0.4449524,1.336927,0.1032735,-0.7441525,1.328801,0.3240071,-0.6885784,1.262881
3,101,0.1164776,0.848814,1.638873,0.06483721,0.6102258,1.715008,0.3365624,0.6262759,1.517702,0.1887492,0.6552398,1.612467,0.03889325,-0.3339805,1.427817,0.2987328,-0.2896929,1.355301,0.01060916,0.4273551,1.598788,0.4674433,0.4801924,1.409681,0.1873755,0.4198909,1.588227,-0.04622075,0.3115955,1.832533,0.1988301,0.4498442,1.350712,0.1122065,-0.7425957,1.326227,0.326293,-0.6889398,1.261906
3,102,0.08248454,0.8495966,1.647379,0.007999717,0.6155883,1.743411,0.2812464,0.6161118,1.535727,0.1350462,0.6502284,1.626648,0.03673132,-0.3386145,1.435558,0.278333,-0.3064148,1.36854,0.005436833,0.3806798,1.674591,0.4120899,0.4621615,1.436056,0.1405688,0.415164,1.601645,-0.05189694,0.2635616,1.906629,0.1690632,0.4424464,1.359705,0.03421084,-0.7134813,1.279618,0.3272702,-0.6898567,1.261871
3,103,0.07168636,0.848128,1.649468,0.002352237,0.6160826,1.745415,0.2752338,0.612734,1.537621,0.1297048,0.6482151,1.628356,0.03437653,-0.3414687,1.440529,0.2788339,-0.3077842,1.369287,-0.005366828,0.3499671,1.734359,0.4066016,0.4555074,1.442965,0.1348016,0.4131755,1.603625,-0.06254504,0.2333521,1.966112,0.1556537,0.4345871,1.364183,0.03448839,-0.7178029,1.274836,0.3290145,-0.6907253,1.260172
3,104,0.05285985,0.8442221,1.652865,-0.01039895,0.6147868,1.747863,0.2606757,0.603362,1.543118,0.1156433,0.6423076,1.632547,0.03154013,-0.3431305,1.444364,0.2778753,-0.3109953,1.369407,-0.03453015,0.3716518,1.683423,0.3865067,0.4413878,1.45873,0.1210238,0.4071217,1.608305,-0.09138386,0.254842,1.914975,0.1288275,0.4285732,1.370755,0.03582199,-0.7191863,1.271239,0.3278676,-0.6921586,1.262448
3,105,0.03605964,0.8389194,1.653683,-0.03401162,0.6073861,1.755901,0.2482971,0.5952737,1.549113,0.1011579,0.6351667,1.636187,0.02823996,-0.345705,1.447289,0.274368,-0.319209,1.367481,-0.04668908,0.3679586,1.686907,0.3726452,0.427649,1.469311,0.1061374,0.4002759,1.612135,-0.1033592,0.2513296,1.918147,0.1233376,0.4120717,1.373574,0.0380105,-0.7194691,1.268546,0.3262621,-0.6956269,1.260615
3,106,0.02030497,0.8348497,1.65543,-0.05438822,0.6015229,1.76609,0.2356021,0.587016,1.555792,0.08588637,0.6274402,1.640584,0.02577213,-0.3517215,1.449569,0.2694044,-0.3211001,1.364955,-0.06914414,0.3593451,1.700991,0.3611016,0.4164457,1.479276,0.09314392,0.3940111,1.615717,0.01559662,0.4167662,1.521809,0.113246,0.3971361,1.377996,0.04100925,-0.7213665,1.265916,0.3239986,-0.6922911,1.263097
3,107,0.003469707,0.83009,1.658019,-0.06476668,0.5973864,1.767928,0.2256639,0.5819775,1.562892,0.07199924,0.6229223,1.645369,0.02388008,-0.3542417,1.451113,0.2615303,-0.3204165,1.358359,-0.08854813,0.3487627,1.717651,0.3539972,0.4118138,1.486983,0.08005697,0.3893898,1.619887,-0.1054348,0.4736723,1.461363,0.1049643,0.384454,1.382677,0.09885508,-0.7578025,1.301111,0.3204745,-0.6956552,1.262078
3,108,-0.00821693,0.827888,1.660105,-0.07514959,0.5952513,1.768865,0.2154154,0.5794764,1.570307,0.05970024,0.6201061,1.650153,0.02228061,-0.3558475,1.453136,0.2532578,-0.3173879,1.350791,-0.1084884,0.3516085,1.708278,0.347461,0.4098032,1.494859,0.0669817,0.3869456,1.623724,-0.1027473,0.4243682,1.58325,0.09821799,0.3762179,1.389396,0.08233098,-0.7560274,1.293853,0.3161173,-0.6980901,1.258137
3,109,-0.02007402,0.8258203,1.662405,-0.0746486,0.5958154,1.768185,0.2069255,0.5785524,1.576302,0.05872097,0.6199732,1.650426,0.02093232,-0.3574395,1.455747,0.2439227,-0.3121209,1.341904,-0.129264,0.3413768,1.754797,0.3426198,0.4116037,1.500963,0.06314923,0.3865642,1.624709,-0.110502,0.4289142,1.583266,0.09261824,0.3732161,1.397494,0.07130425,-0.7539988,1.290683,0.3108235,-0.7005064,1.255019
3,110,-0.04080501,0.826553,1.668674,-0.1140454,0.5791253,1.759098,0.1884793,0.5824211,1.588997,0.02340825,0.6201957,1.665104,0.02190072,-0.3612767,1.461438,0.2235291,-0.295128,1.329296,-0.1764271,0.3049213,1.805837,0.3344953,0.4217194,1.510578,0.04457565,0.3871588,1.630554,-0.1491268,0.4379834,1.548954,0.08720133,0.37679,1.408824,0.06974332,-0.7555416,1.286248,0.2780751,-0.7099443,1.258138
3,111,-0.04954978,0.8275385,1.672941,-0.1070265,0.590188,1.763165,0.1880023,0.5825478,1.58925,0.02112875,0.620377,1.66596,0.03356472,-0.3895675,1.465661,0.2148468,-0.289736,1.327101,-0.1783412,0.3163398,1.802884,0.3297935,0.4298806,1.514307,0.03969624,0.3880939,1.632284,-0.1604608,0.4335429,1.538112,0.08539712,0.3787079,1.410276,0.07438757,-0.7551171,1.282808,0.2764056,-0.6910266,1.236362
3,112,-0.06442332,0.8281499,1.680255,-0.1328785,0.5686446,1.765659,0.1693244,0.5912883,1.597074,0.008268001,0.6229526,1.671288,0.03645295,-0.3932158,1.467912,0.1843715,-0.2978821,1.324257,-0.2047896,0.2933896,1.792203,0.3188958,0.4425469,1.514151,0.03157691,0.3895541,1.636594,-0.1789757,0.4094723,1.511929,0.08019967,0.3827654,1.403997,0.07796967,-0.7543461,1.277959,0.2800293,-0.6630859,1.194336
3,113,-0.07309398,0.826786,1.683974,-0.1351893,0.5670875,1.766261,0.1705581,0.590155,1.595841,0.007888579,0.6228204,1.671466,0.03814789,-0.3976043,1.46877,0.1783952,-0.2982768,1.321146,-0.2059371,0.295585,1.771333,0.31397,0.4472455,1.511909,0.02998278,0.3891801,1.637386,-0.1861911,0.3901133,1.497426,0.07642034,0.3824227,1.39566,0.07636674,-0.7530102,1.277299,0.2651519,-0.6611924,1.19109
3,114,-0.08202063,0.8220698,1.686744,-0.1592613,0.5413491,1.778043,0.1569363,0.5890296,1.592035,-0.004435815,0.6185254,1.673707,0.03662029,-0.4000498,1.468307,0.1646434,-0.2772435,1.289121,-0.2056356,0.2686665,1.743217,0.2986144,0.4514779,1.492831,0.01959541,0.3853613,1.637735,-0.1963594,0.3451784,1.480061,0.05668731,0.375351,1.372536,0.03102112,-0.7373047,1.291992,0.2290767,-0.6523017,1.177272
3,115,-0.08772336,0.8179605,1.688628,-0.1606114,0.5375196,1.778382,0.1498336,0.5878415,1.587895,-0.00905914,0.6156863,1.674102,0.03478619,-0.4023685,1.467214,0.1631555,-0.27692,1.286208,-0.2036498,0.2621534,1.736043,0.2911383,0.4520288,1.477119,0.01428204,0.3822077,1.63746,-0.1930835,0.3293291,1.473795,0.04939893,0.3698367,1.359424,0.03008632,-0.7370321,1.291992,0.2510177,-0.5996771,1.055268
3,116,-0.09256161,0.8146284,1.688574,-0.1596897,0.5318626,1.775198,0.1430368,0.5877779,1.582026,-0.01308253,0.612177,1.672675,0.03345016,-0.4026468,1.466272,0.159925,-0.2761728,1.278926,-0.1991396,0.2481776,1.725164,0.2838895,0.4515473,1.45496,0.01008337,0.3787521,1.635182,-0.1865777,0.3164088,1.467397,0.02491404,0.365833,1.347521,0.02533048,-0.7360361,1.290755,0.2364669,-0.5949327,1.0341
3,117,-0.09730656,0.8104231,1.687373,-0.1595371,0.527367,1.774692,0.1333308,0.5897239,1.575248,-0.01591677,0.6109283,1.671289,0.03284932,-0.4032201,1.465662,0.1550852,-0.2752165,1.272054,-0.171168,0.2607195,1.741803,0.2593723,0.4510945,1.423056,0.007949517,0.3774701,1.633064,-0.1784611,0.3051912,1.466777,0.01354192,0.3626068,1.334966,0.02383278,-0.735468,1.291158,0.2258767,-0.5803965,1.014677
3,118,-0.1018676,0.8087012,1.685051,-0.1592432,0.5266735,1.774905,0.1223217,0.5936886,1.565375,-0.01875247,0.6096407,1.668087,0.03269095,-0.4034231,1.464758,0.1502227,-0.2812264,1.269238,-0.159895,0.2416856,1.745961,0.2558568,0.4560895,1.410033,0.006117258,0.3763093,1.629296,-0.1681395,0.303027,1.469116,0.004792782,0.3631286,1.317331,0.02853307,-0.7342796,1.294065,0.2143674,-0.5736898,1.00021
3,119,-0.1114603,0.8117076,1.674844,-0.1568973,0.5339684,1.7791,0.09531992,0.6134245,1.53315,-0.02504182,0.6143857,1.651671,0.03466263,-0.4041409,1.463509,0.1371169,-0.3039814,1.283003,-0.124944,0.262501,1.700387,0.225361,0.4860875,1.35643,0.004355794,0.3785397,1.620816,-0.1441263,0.3175266,1.467981,-0.03145251,0.3715408,1.276292,0.03101479,-0.7338836,1.296587,0.1785905,-0.5660645,0.9884822
3,120,-0.1153443,0.8150302,1.6671,-0.1505621,0.5409172,1.774717,0.09031677,0.6180555,1.523979,-0.02725475,0.6188963,1.64196,0.03863386,-0.4051133,1.461906,0.1374019,-0.3057731,1.282323,-0.1175987,0.270285,1.695695,0.2169249,0.4838266,1.327606,0.009621004,0.3807419,1.610291,-0.1394933,0.317789,1.474834,-0.05068228,0.3778684,1.250291,0.02969184,-0.7350889,1.297655,0.1678805,-0.5632525,0.9908601
4,121,-0.121291,0.8213401,1.639176,-0.1489256,0.5554565,1.749966,0.06877191,0.6464307,1.473213,-0.03097688,0.6304849,1.611159,0.04634491,-0.408509,1.459048,0.1332163,-0.3093851,1.294505,-0.1030685,0.2725979,1.692045,0.1774768,0.5091938,1.271101,0.02083636,0.3850822,1.582738,-0.1384981,0.3199171,1.480578,-0.09180491,0.3900633,1.188583,0.03044013,-0.7355968,1.298061,0.1679071,-0.5726155,1.004927
4,122,-0.1279242,0.8256742,1.601825,-0.1492968,0.5661188,1.712703,0.05590094,0.6637127,1.426805,-0.03363102,0.6384113,1.579618,0.05198671,-0.4123586,1.456004,0.1420318,-0.3178236,1.273078,-0.0723666,0.3665708,1.72456,0.1273938,0.4959864,1.197816,0.01845524,0.3895408,1.561473,-0.1390933,0.2714903,1.517943,-0.1323069,0.3988135,1.115347,0.02965318,-0.7362177,1.297966,0.1599491,-0.5710098,1.010649
4,123,-0.1344202,0.8271117,1.58623,-0.100284,0.5328295,1.720595,0.05306898,0.6643676,1.415409,-0.03730983,0.6390023,1.561905,0.05269909,-0.4132381,1.45419,0.1311983,-0.3087502,1.281777,-0.08444311,0.2561772,1.623041,0.1154832,0.4914676,1.181934,0.0154308,0.3861293,1.546017,-0.2261213,0.2832868,1.383572,-0.1530012,0.3958246,1.083185,0.02894138,-0.7371962,1.297807,0.2006036,-0.6187438,0.9277638
4,124,-0.1450238,0.8284262,1.56218,-0.09737484,0.5394665,1.721648,0.04650798,0.668171,1.375127,-0.04026599,0.6442383,1.537303,0.05203333,-0.4136258,1.452756,0.1428795,-0.3309024,1.248673,-0.08529815,0.2625765,1.624182,0.098323,0.4874932,1.158279,0.01391733,0.3869563,1.528673,-0.2327671,0.2044496,1.405861,-0.1746254,0.3924556,1.049476,0.02851573,-0.7371203,1.297955,0.2020565,-0.6450873,0.9351798
4,125,-0.1565126,0.8251745,1.539108,-0.09544012,0.55023,1.707598,0.0461376,0.6690684,1.353531,-0.04055517,0.6498189,1.514011,0.04990259,-0.4128244,1.450666,0.138989,-0.322028,1.244443,-0.08610924,0.2687758,1.625587,0.05693811,0.4789696,1.125331,0.01814822,0.3879712,1.510647,-0.22864,0.1304185,1.43303,-0.206892,0.3839244,1.016458,0.02785015,-0.7373862,1.297839,0.2088675,-0.6550628,0.9350679
4,126,-0.1710847,0.8100686,1.479599,-0.09538334,0.5592286,1.64687,0.04479151,0.6713958,1.290911,-0.04154506,0.6541531,1.457174,0.05055914,-0.4139102,1.446448,0.151298,-0.2579465,1.162418,-0.07342058,0.2698984,1.63561,0.02912254,0.4701786,1.089666,0.02090139,0.3895978,1.474221,-0.1438404,0.02883114,1.554993,-0.2151011,0.3713233,0.9573423,0.02688722,-0.7370436,1.297593,0.2022189,-0.694292,1.000447
4,127,-0.1733855,0.8076568,1.467971,-0.09703071,0.5570155,1.633668,0.0431744,0.6692675,1.277658,-0.04241552,0.6525875,1.446176,0.05500982,-0.4172124,1.44147,0.1516098,-0.2573892,1.161765,-0.07381532,0.2677636,1.625016,0.07463592,0.4746864,1.119967,0.02219934,0.3892451,1.463567,-0.05992977,0.03112907,1.65938,-0.2085132,0.3682627,0.9344432,0.02623472,-0.7365046,1.297004,0.2062698,-0.7005757,1.001073
4,128,-0.1772254,0.8023907,1.445798,-0.09984086,0.5526256,1.610343,0.04041984,0.6650305,1.254245,-0.04341987,0.6495369,1.426156,0.06160828,-0.4224295,1.437138,0.1529887,-0.2567001,1.161183,-0.05147836,0.2731301,1.534419,0.05760261,0.4723842,1.092322,0.02566342,0.3891984,1.451523,-0.01461424,0.1160663,1.6766,-0.2014799,0.3666153,0.918139,0.02667981,-0.7344416,1.297574,0.2080504,-0.7030393,1.000804
4,129,-0.08750524,0.7240051,1.34782,-0.1003203,0.5508879,1.596615,0.1567014,0.4689586,1.329989,-0.04331924,0.6457402,1.414742,0.06755902,-0.4271815,1.433597,0.1322321,-0.3261587,1.249125,-0.05156399,0.2701847,1.525213,0.05576495,0.4719498,1.093999,0.02833882,0.3791932,1.445725,0.00133027,0.1284822,1.682334,-0.1966574,0.3647415,0.9070991,0.02744078,-0.7325802,1.297877,0.2560771,-0.6556606,0.8954142
4,130,-0.08507662,0.7160972,1.334324,-0.1004374,0.5478913,1.581705,0.1576473,0.4707869,1.325294,-0.04300357,0.6419575,1.400457,0.07284602,-0.4330342,1.430234,0.1324253,-0.3263699,1.249777,-0.05055914,0.2676049,1.5086,0.003651611,0.4631398,1.070835,0.03028867,0.373756,1.436479,0.02335505,0.1282875,1.694105,-0.1919457,0.3624026,0.898747,0.02872799,-0.7285957,1.296199,0.2567014,-0.6544803,0.8938575
4,131,-0.0796448,0.7095197,1.320882,-0.1012872,0.543955,1.567839,-0.04295939,0.5007693,1.383852,-0.04242935,0.6389735,1.386885,0.07756587,-0.4406061,1.426826,0.129476,-0.3242944,1.262579,-0.05712314,0.2656745,1.482339,-0.02039829,0.4671339,1.089139,0.03567778,0.3728951,1.423614,-0.04609994,0.2579273,1.195561,-0.1893758,0.3589255,0.8917447,0.03199841,-0.7235743,1.295974,0.2314376,-0.660749,0.920778
4,132,-0.07078189,0.6996671,1.308057,-0.1010457,0.5379574,1.553628,-0.04258952,0.498464,1.379609,-0.0411739,0.6341446,1.373479,0.07983869,-0.4432138,1.425622,0.1290502,-0.3239477,1.263248,0.04093545,0.3834444,1.379195,-0.02189239,0.4654145,1.08469,0.03986096,0.3708861,1.412998,-0.06903397,0.2579959,1.364047,-0.1889815,0.3539238,0.8851038,0.03573108,-0.7178162,1.295745,0.2309639,-0.6587995,0.9202601
4,133,-0.06761018,0.6897755,1.286021,-0.10099,0.5252415,1.532781,-0.04210239,0.486086,1.360996,-0.04032644,0.6234071,1.354999,0.08092695,-0.4426491,1.42737,0.1367831,-0.3249618,1.236054,0.0409147,0.3773476,1.370775,-0.02444057,0.4563434,1.065512,0.042799,0.3651768,1.401463,-0.07096001,0.2527917,1.340318,-0.1837894,0.3442894,0.8757956,0.03891663,-0.7183231,1.298851,0.2413875,-0.6858111,0.925029
4,134,-0.06685541,0.6868501,1.278717,-0.1010397,0.5208566,1.526062,-0.04205976,0.4813048,1.353991,-0.0401353,0.6190099,1.34826,0.08277693,-0.4437888,1.428642,0.1372067,-0.325689,1.233292,0.04046385,0.3787901,1.342626,-0.02475119,0.451427,1.058495,0.04408068,0.3612486,1.395489,-0.07262022,0.2490003,1.32296,-0.182371,0.3393128,0.8710636,0.04124922,-0.7178821,1.30068,0.2433255,-0.6886263,0.925162
4,135,-0.0613104,0.6813404,1.266229,-0.09983861,0.5137052,1.514014,-0.04076728,0.4739802,1.341921,-0.03688944,0.6133643,1.332639,0.08547706,-0.4323655,1.427586,0.1372821,-0.326376,1.230907,0.04148696,0.375817,1.33244,-0.02418127,0.4432248,1.046468,0.05783918,0.3627408,1.363152,-0.1250706,0.2015236,1.294981,-0.1788045,0.3332953,0.8639671,0.0430859,-0.7226323,1.302611,0.2357403,-0.6828058,0.9311317
4,136,-0.05810263,0.6781614,1.258724,-0.09867166,0.5103198,1.506442,-0.03956452,0.4705595,1.334382,-0.03536374,0.6110288,1.325595,0.08590519,-0.4324998,1.427595,0.1374737,-0.3265077,1.2298,0.04272065,0.3735836,1.324315,-0.02324178,0.4398217,1.038907,0.05866616,0.3623173,1.360811,-0.1234915,0.2038426,1.277202,-0.1752895,0.3315578,0.8625953,0.04396707,-0.7224144,1.303415,0.2362721,-0.6835699,0.9310724
4,137,-0.05458107,0.6754541,1.253344,-0.09762956,0.508611,1.500481,-0.03849933,0.4688352,1.328435,-0.03418917,0.6097664,1.320551,0.08634792,-0.4336976,1.427896,0.1376297,-0.3269829,1.230339,0.04380473,0.3724574,1.318051,-0.02233335,0.4372008,1.033043,0.05937636,0.3618227,1.359341,-0.08270836,0.3440699,0.950874,-0.1735099,0.3295664,0.8594753,0.0441172,-0.7218665,1.303588,0.2365629,-0.6831498,0.9299181
4,138,-0.04638601,0.6699485,1.246348,-0.09428613,0.5068297,1.4913,-0.03511909,0.4670464,1.319256,-0.03070721,0.608332,1.311875,0.08718903,-0.4340276,1.428307,0.1348328,-0.3259884,1.248996,0.04717739,0.3711419,1.308669,-0.01979742,0.4341406,1.023955,0.06239435,0.3609016,1.353916,-0.0486799,0.3667807,0.941526,-0.1715427,0.32579,0.8540758,0.04430046,-0.7220467,1.304183,0.2280078,-0.6659499,0.9270465
4,139,-0.04353527,0.6681275,1.24203,-0.09267592,0.5061228,1.486305,-0.03349093,0.4663389,1.31426,-0.02907196,0.6077628,1.307345,0.08787265,-0.4342635,1.428595,0.1360571,-0.3267872,1.247371,0.04879092,0.3706229,1.303621,-0.01788441,0.4332214,1.018994,0.06391793,0.3604482,1.351097,-0.04837734,0.3686363,0.9370866,-0.1710353,0.3240926,0.8508208,0.04507493,-0.7222998,1.30394,0.2289555,-0.6674503,0.9258116
4,140,-0.04024608,0.6657631,1.236695,-0.08988136,0.5059829,1.479865,-0.03067159,0.4662046,1.307815,-0.02659464,0.6075711,1.301804,0.08866461,-0.4347761,1.428446,0.1369779,-0.3276112,1.245723,0.05158602,0.3706158,1.297137,-0.01585444,0.4318704,1.012645,0.06544421,0.3599277,1.348213,-0.05260347,0.3712713,0.9281523,-0.1707076,0.3228799,0.8488674,0.04571274,-0.7225068,1.304184,0.2303176,-0.668866,0.9245728
4,141,-0.03644484,0.6636567,1.233371,-0.08801405,0.5049956,1.475674,-0.07004482,0.6615485,1.305808,-0.02526882,0.6080179,1.296987,0.09014519,-0.4265625,1.427185,0.1377697,-0.3281417,1.243749,0.06443775,0.3601231,1.294932,-0.0286313,0.4917089,1.065264,0.06457927,0.3669237,1.339359,-0.05425328,0.3581986,0.9164038,-0.1679783,0.3235199,0.8484559,0.04742284,-0.7254549,1.305364,0.2135042,-0.6599689,0.935721
4,142,-0.03188118,0.6617969,1.230256,-0.08630836,0.5038835,1.471651,-0.06991685,0.6614211,1.305464,-0.02403873,0.6079057,1.292981,0.09082838,-0.4239418,1.42651,0.1383714,-0.3278728,1.241492,0.06782158,0.3572716,1.293238,-0.02780178,0.4918318,1.064979,0.06460927,0.3687821,1.336112,-0.04375758,0.3689768,0.9255919,-0.1670877,0.3230762,0.8475506,0.04836255,-0.7263168,1.30597,0.2143514,-0.6618719,0.9350336
4,143,-0.02742796,0.6610382,1.229887,-0.08292165,0.50332,1.470995,-0.06772663,0.661227,1.306166,-0.02161368,0.6078737,1.292191,0.09143712,-0.4209447,1.425488,0.1384934,-0.3274027,1.240372,0.0736536,0.3551487,1.294273,-0.02629106,0.4924437,1.065097,0.06523985,0.3694215,1.335499,-0.04628337,0.3556172,0.9164178,-0.1661,0.3203506,0.8467245,0.04942802,-0.7279052,1.307305,0.2151136,-0.6635441,0.934552
