HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, ShoulderCenterX, ShoulderCenterY, ShoulderCenterZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, LeftHandX, LeftHandY, LeftHandZ, RightHandX, RightHandY, RightHandZ, LeftFootX, LeftFootY, LeftFootZ, RightFootX, RightFootY, RightFootZ
0.06229521,0.7781748,2.078356,-0.1464553,0.5327717,2.100538,0.1833471,0.5281607,2.178094,0.01978784,0.5624543,2.10878,-0.1409537,-0.4685346,1.979152,0.1471908,-0.4239378,1.985908,-0.2700151,0.341775,2.195286,0.22398,0.2746272,2.385063,0.00935251,0.322252,2.106847,-0.1183046,0.2860958,1.765383,0.2994246,-0.1139884,2.34048,-0.1130017,-0.8753835,1.798798,0.1521009,-0.8889809,1.812974
0.06592382,0.7736406,2.071683,-0.1429152,0.5318876,2.101189,0.1902548,0.5277741,2.175289,0.02639794,0.5600984,2.110098,-0.1238402,-0.3808541,1.96641,0.1501377,-0.4241772,1.984122,-0.2220713,0.2903936,2.145468,0.2311288,0.2682005,2.387712,0.01728725,0.3237008,2.106256,-0.1627034,0.3105536,1.870001,0.30438,-0.08445273,2.350581,-0.1164919,-0.8759078,1.799197,0.1523525,-0.8898348,1.812173
0.06688613,0.7677118,2.066183,-0.1232296,0.532975,2.109629,0.199542,0.5287599,2.176613,0.03373119,0.5534495,2.111678,-0.1298541,-0.4630669,1.975485,0.1579816,-0.4439467,1.981599,-0.2252295,0.3001074,2.169378,0.2410537,0.2604651,2.388711,0.02618278,0.3197998,2.105666,-0.1536271,0.3127434,1.87172,0.309554,-0.08917361,2.347725,-0.1178761,-0.8766218,1.804789,0.157306,-0.8871949,1.807608
0.06599748,0.7592131,2.061606,-0.1188121,0.5332637,2.112134,0.2067437,0.5288455,2.17716,0.03886972,0.548158,2.112748,-0.129364,-0.4701478,1.973361,0.1604252,-0.4537074,1.981663,-0.1502001,0.2662416,2.111922,0.2479283,0.2582303,2.391863,0.03314332,0.3164912,2.10471,-0.1459049,0.3177021,1.874988,0.3138632,-0.08825281,2.345325,-0.1184626,-0.8781047,1.806197,0.1711524,-0.8844312,1.814319
0.06507073,0.7571397,2.060975,-0.1130745,0.5324633,2.118422,0.2110682,0.527669,2.175589,0.04213937,0.5447732,2.112535,-0.1289555,-0.4707757,1.972629,0.1620316,-0.4592111,1.981597,-0.1241472,0.2617854,2.092557,0.251782,0.2567197,2.393231,0.03749693,0.3139725,2.103254,-0.1417647,0.3252766,1.880127,0.3194369,-0.09205821,2.338155,-0.1220854,-0.873548,1.816213,0.1695212,-0.8878822,1.805563
0.0625771,0.7548527,2.061064,-0.1108489,0.532886,2.123214,0.214467,0.5266217,2.171138,0.04435579,0.5426391,2.112567,-0.128083,-0.4699859,1.971099,0.1636923,-0.4609048,1.981296,-0.1664677,0.268788,2.142964,0.2610443,0.2573392,2.393003,0.04099257,0.3123411,2.101618,-0.1409006,0.3326829,1.884079,0.3252392,-0.08728688,2.337497,-0.1257177,-0.8733413,1.818076,0.1696025,-0.8880503,1.802483
0.05738734,0.7540125,2.063101,-0.1094536,0.5343049,2.129755,0.2161118,0.5264474,2.167524,0.04571946,0.541885,2.113173,-0.1269408,-0.4686246,1.968206,0.1697481,-0.43717,1.976817,-0.1867816,0.2998471,2.208109,0.2693113,0.2690136,2.387391,0.04307261,0.3124175,2.10119,-0.1433676,0.3373935,1.889907,0.3329638,-0.1105809,2.304329,-0.1273149,-0.8756518,1.829356,0.1768799,-0.9125977,1.888672
0.05150627,0.7564691,2.067092,-0.109134,0.5341094,2.131768,0.2140688,0.5264378,2.16736,0.04727722,0.5417112,2.11431,-0.1264178,-0.4675099,1.966181,0.1723662,-0.4452743,1.975063,-0.1698824,0.2710176,2.297197,0.2720561,0.2756984,2.382612,0.04456226,0.3126171,2.100871,-0.1469962,0.3356941,1.895745,0.3362243,-0.1155959,2.285965,-0.1315918,-0.8916016,1.851563,0.1801751,-0.877647,1.791831
0.04263729,0.7761184,2.082156,-0.1107618,0.5323926,2.140677,0.2198909,0.5311094,2.159507,0.04751155,0.5477257,2.117104,-0.1264184,-0.4689108,1.965575,0.1727309,-0.4460946,1.974208,-0.1738862,0.2713386,2.307101,0.2813104,0.2977443,2.382887,0.04579217,0.3166641,2.100525,-0.1616357,0.3217435,1.906629,0.3382423,-0.06488134,2.316932,-0.1306797,-0.8950764,1.856775,0.1796143,-0.8767947,1.795453
0.03791614,0.7961829,2.093742,-0.1109083,0.5323504,2.14112,0.2180883,0.5345135,2.150255,0.04248461,0.5622321,2.12031,-0.1261898,-0.4704933,1.966038,0.1705411,-0.4572263,1.975839,-0.174398,0.2698565,2.305967,0.3214514,0.3286444,2.365247,0.04414864,0.3233438,2.101441,-0.1820246,0.3083387,1.922271,0.3364327,-0.03802278,2.344142,-0.1173877,-0.9045723,1.884033,0.1768084,-0.8769466,1.794553
0.03524023,0.8006655,2.095669,-0.1123002,0.5329133,2.142287,0.2146429,0.5354012,2.143575,0.04015801,0.5666328,2.120164,-0.1262324,-0.4726826,1.966914,0.1698252,-0.4607618,1.976648,-0.1546504,0.2881407,2.174825,0.3004565,0.3134682,2.20965,0.04227557,0.3271503,2.101493,-0.1912329,0.3054262,1.926057,0.3305035,-0.007304058,2.363667,-0.1359881,-0.888148,1.846204,0.1763425,-0.8777035,1.794548
0.03105417,0.8039113,2.097845,-0.1149726,0.5333637,2.143464,0.2147218,0.535546,2.143472,0.03622786,0.5694158,2.120233,-0.1266412,-0.4728106,1.967421,0.1661552,-0.4500636,1.980608,-0.1706066,0.2941537,2.220121,0.2965755,0.3136099,2.203051,0.03880812,0.3300409,2.102082,-0.1973422,0.3055553,1.927205,0.3245093,-0.002395369,2.37028,-0.1364472,-0.8841009,1.843913,0.1757479,-0.8775141,1.794887
0.02612772,0.8041022,2.097459,-0.1202913,0.534675,2.145348,0.2145287,0.5355575,2.143239,0.03251922,0.5698419,2.119395,-0.1281564,-0.4705345,1.968832,0.1654973,-0.4524801,1.979809,-0.1847692,0.2804874,2.215873,0.2849232,0.3081,2.188976,0.03574455,0.3310899,2.102068,-0.2040355,0.3080738,1.925936,0.3194426,-0.006090922,2.369651,-0.1414479,-0.8603675,1.828387,0.1754732,-0.8783816,1.794417
0.01751578,0.801955,2.096087,-0.1332531,0.538467,2.151524,0.2057655,0.5339553,2.140674,0.02568072,0.5689394,2.11975,-0.1309665,-0.4688176,1.968686,0.1607458,-0.4428424,1.977661,-0.1630444,0.2960151,2.119577,0.2739578,0.3056553,2.171709,0.0275927,0.3314782,2.102489,-0.207757,0.3086641,1.92323,0.3065239,0.01456739,2.377737,-0.144229,-0.8603981,1.824089,0.1716772,-0.8771873,1.792978
-0.02041915,0.7922025,2.09525,-0.1940231,0.5325928,2.168449,0.1684627,0.5350646,2.14439,-0.01104404,0.5635698,2.120358,-0.1376909,-0.462216,1.969726,0.1560304,-0.4389144,1.976078,-0.2147168,0.2910108,2.129275,0.2385625,0.306492,2.152572,-0.006753593,0.3300391,2.103478,-0.2406576,0.3092465,1.925504,0.2490821,0.1077917,2.402624,-0.1503662,-0.8665183,1.784778,0.1709301,-0.8814596,1.796154
-0.02646687,0.7926917,2.096176,-0.1969986,0.5332052,2.167954,0.1647846,0.5348477,2.144296,-0.01652749,0.5632984,2.120339,-0.1407285,-0.4642628,1.968741,0.1533876,-0.4417693,1.974667,-0.2188097,0.287129,2.101183,0.2218531,0.3043853,2.146833,-0.011987,0.3296326,2.103368,-0.2415055,0.2719597,1.782637,0.2709789,0.08344318,2.397753,-0.1405191,-0.9005346,1.834168,0.1697811,-0.8833663,1.799073
-0.03844296,0.7943559,2.097944,-0.2096946,0.5321454,2.167182,0.1419008,0.5334584,2.143502,-0.02881081,0.5628657,2.120444,-0.14582,-0.4649026,1.967255,0.1504954,-0.4428311,1.973518,-0.2396049,0.3049309,2.199703,0.2157418,0.317649,2.17943,-0.02250439,0.3300318,2.103729,-0.2642277,0.3017525,1.926752,0.2741894,0.07490845,2.396666,-0.1506006,-0.8621404,1.785248,0.166601,-0.8866191,1.803386
-0.05131802,0.7943861,2.097963,-0.2194888,0.5321348,2.16422,0.1236284,0.5250857,2.138347,-0.04117452,0.5625346,2.12054,-0.1512964,-0.4682184,1.965058,0.1464589,-0.4559958,1.96963,-0.2373118,0.3079629,2.200944,0.177315,0.3010517,2.142915,-0.03603596,0.3274375,2.10409,-0.2735324,0.2983218,1.92504,0.2753154,0.09109337,2.399605,-0.151703,-0.8553027,1.789668,0.1667181,-0.8873212,1.803175
-0.06401087,0.7932798,2.097264,-0.2316904,0.5288618,2.161399,0.11581,0.5241506,2.141114,-0.05461868,0.5603938,2.119745,-0.1537283,-0.4687424,1.964193,0.1450634,-0.4627422,1.96759,-0.2513466,0.3019502,2.171248,0.1813229,0.3142103,2.193759,-0.04715234,0.3254811,2.10387,-0.2817147,0.2976936,1.920649,0.2730161,0.07354346,2.396223,-0.1439209,-0.8964844,1.833984,0.1668622,-0.8868708,1.803063
-0.07471205,0.7900291,2.09489,-0.2468098,0.5245428,2.158735,0.1068175,0.5246442,2.147573,-0.06930605,0.5571425,2.118611,-0.1558504,-0.4696569,1.963759,0.1431814,-0.483144,1.96782,-0.3182154,0.2814422,2.313321,0.1403846,0.2983925,2.150384,-0.06033918,0.3231233,2.10397,-0.03912381,0.323224,1.980488,0.273969,0.08910255,2.398902,-0.1437611,-0.8948384,1.835455,0.1657203,-0.8857168,1.801871
-0.0836629,0.78632,2.092902,-0.2560973,0.5230559,2.156098,0.0982417,0.526381,2.150725,-0.0787667,0.5562108,2.119771,-0.1571281,-0.4704499,1.963996,0.1423774,-0.4844739,1.968026,-0.3193111,0.274648,2.306853,0.140759,0.3020727,2.158064,-0.06868831,0.3213556,2.105193,-0.2944921,0.297148,1.904248,0.2771801,0.08766308,2.397945,-0.1438831,-0.8938557,1.833115,0.1654673,-0.8838062,1.803183
-0.08958334,0.7857241,2.092353,-0.258688,0.5222442,2.155065,0.09806859,0.5263746,2.150551,-0.08986361,0.5568299,2.117961,-0.1581417,-0.4712858,1.965111,0.136764,-0.501341,1.979289,-0.310684,0.262256,2.207322,0.1703888,0.3149229,2.340545,-0.07444464,0.321344,2.104477,-0.2987965,0.2972932,1.897184,0.2947308,0.04822442,2.389611,-0.1426572,-0.8507134,1.772368,0.1650865,-0.8819179,1.803324
-0.09362461,0.7864694,2.0936,-0.2605532,0.5222334,2.153207,0.09719244,0.5268967,2.150364,-0.0959474,0.5589571,2.11825,-0.159045,-0.470997,1.96659,0.1361713,-0.500385,1.978159,-0.2985108,0.2833491,2.103743,0.1707565,0.3136365,2.343394,-0.08021539,0.3218837,2.105909,-0.3020928,0.2989843,1.89117,0.2964471,0.03284374,2.385463,-0.1449208,-0.8326896,1.771897,0.1642122,-0.8807982,1.802517
-0.09542865,0.7880417,2.09515,-0.2713192,0.5225626,2.138981,0.06704076,0.5467581,2.164565,-0.1007607,0.5615426,2.11726,-0.1602036,-0.4683959,1.968544,0.1356961,-0.500166,1.978044,-0.3009084,0.2806185,2.107544,0.1585306,0.3262422,2.342287,-0.08327673,0.3230951,2.105997,-0.3021837,0.3018988,1.885309,0.2989477,0.04417005,2.388357,-0.1357244,-0.8299174,1.777809,0.1664951,-0.8799855,1.810292
-0.0974073,0.7898109,2.097694,-0.2744853,0.521509,2.132196,0.06307702,0.5483398,2.165203,-0.10523,0.5643595,2.116959,-0.1605028,-0.4686056,1.969723,0.1349294,-0.5053164,1.978903,-0.3033211,0.2814529,2.107589,0.1561963,0.3280225,2.341514,-0.08700848,0.3246663,2.107291,-0.3006454,0.3027346,1.877727,0.2986518,0.04587718,2.388191,-0.1334193,-0.8308977,1.778305,0.1683375,-0.8781602,1.813219
-0.09979273,0.7909657,2.100983,-0.2773682,0.5197199,2.127124,0.06036195,0.5495728,2.166603,-0.1082214,0.5659738,2.116786,-0.1617324,-0.4939529,1.974764,0.1362034,-0.5268459,1.991858,-0.3090579,0.2825784,2.104845,0.1535648,0.3291481,2.341693,-0.08849158,0.3256234,2.107848,-0.2975104,0.3061163,1.87047,0.2976392,0.050279,2.390565,-0.1313627,-0.8313237,1.783027,0.1566917,-0.8824286,1.811014
-0.1025041,0.7890185,2.103165,-0.2825894,0.5160822,2.124363,0.06412963,0.5463486,2.165456,-0.1106649,0.5651162,2.117094,-0.1621953,-0.4769853,1.970378,0.1304396,-0.4591675,1.98789,-0.3188581,0.274226,2.114117,0.154804,0.3271236,2.342358,-0.08929345,0.3252468,2.108369,-0.2874222,0.2986276,1.852971,0.2956803,0.04957925,2.389583,-0.1283735,-0.8397836,1.776785,0.1646585,-0.8805094,1.824512
-0.1043492,0.7875858,2.105169,-0.2849082,0.5147165,2.123247,0.0639607,0.546213,2.166283,-0.1121568,0.5642548,2.117677,-0.1620322,-0.4749434,1.969761,0.134275,-0.4891249,1.987742,-0.322355,0.272319,2.117794,0.1546464,0.3270944,2.342719,-0.08990697,0.3248488,2.109111,-0.2847261,0.2972426,1.844471,0.2942961,0.05185034,2.390671,-0.1274268,-0.8409055,1.774646,0.1585359,-0.8956993,1.817033
-0.1050642,0.7872251,2.106822,-0.285359,0.5143036,2.122968,0.06395388,0.5459965,2.166501,-0.1123067,0.563982,2.117933,-0.1619074,-0.4748123,1.969607,0.1346629,-0.4902428,1.987612,-0.3221535,0.2711442,2.117122,0.1546021,0.3271069,2.342677,-0.08970096,0.3244389,2.109747,-0.283657,0.3006633,1.839626,0.2938996,0.05216747,2.389599,-0.126911,-0.8413574,1.774053,0.1537827,-0.8934153,1.812017
-0.104168,0.7877653,2.109009,-0.2852783,0.5139426,2.122667,0.06423656,0.5460813,2.166962,-0.1116234,0.5642061,2.118809,-0.161476,-0.4753011,1.969811,0.1271823,-0.4629968,1.990828,-0.3182572,0.2691076,2.10741,0.174815,0.3739224,2.374773,-0.08842181,0.3243901,2.110908,-0.2829935,0.3093339,1.839369,0.2968956,0.0486737,2.389831,-0.1270571,-0.8424035,1.773094,0.1555036,-0.8965183,1.819745
-0.09884128,0.7903903,2.115419,-0.2748423,0.5130083,2.120438,0.06507039,0.5455948,2.166951,-0.1094661,0.5651213,2.119951,-0.1608547,-0.4752634,1.970366,0.1232894,-0.4553862,1.991699,-0.3143169,0.2698618,2.105817,0.1755109,0.373258,2.374692,-0.08574545,0.3241274,2.112364,-0.2821286,0.3193706,1.839465,0.2969556,0.04868148,2.390322,-0.1274922,-0.8350734,1.778917,0.1544907,-0.895143,1.820903
-0.08891451,0.7925702,2.119589,-0.2648781,0.5128537,2.119279,0.0669265,0.5445008,2.165875,-0.1016235,0.5680356,2.122766,-0.1593069,-0.476922,1.971411,0.1234408,-0.4546739,1.991728,-0.301221,0.258971,2.138208,0.1764364,0.3721354,2.373344,-0.08055293,0.3250299,2.113765,-0.2729136,0.3267949,1.832926,0.2968447,0.04852717,2.389545,-0.1274801,-0.835434,1.778071,0.1560349,-0.8920056,1.821405
-0.07689829,0.7947127,2.123994,-0.2649432,0.512846,2.11926,0.07158143,0.5414661,2.163902,-0.092337,0.5694419,2.125216,-0.157915,-0.4772431,1.972059,0.1264412,-0.4617425,1.991379,-0.2834077,0.2801758,2.090256,0.1784794,0.3679046,2.371692,-0.07346209,0.325557,2.115128,-0.2661333,0.3315996,1.832307,0.2968855,0.04867041,2.389724,-0.128734,-0.8347416,1.778451,0.1547289,-0.8903766,1.820318
-0.06248521,0.7962545,2.128502,-0.242145,0.5165813,2.120938,0.07490542,0.5431354,2.16498,-0.08251373,0.570855,2.127319,-0.1552872,-0.4783216,1.974475,0.1280048,-0.4629208,1.990886,-0.2798807,0.28017,2.093209,0.1812828,0.3646363,2.36937,-0.06513837,0.3262834,2.116174,-0.259866,0.3331507,1.832982,0.2914081,-0.009020787,2.375668,-0.1132541,-0.9350753,1.947216,0.1553096,-0.8888829,1.819178
-0.04996045,0.7960378,2.12994,-0.2321274,0.5201574,2.122203,0.09623425,0.5471248,2.170057,-0.07029387,0.571661,2.128542,-0.1518857,-0.4812746,1.974943,0.1329372,-0.4712073,1.989554,-0.2728905,0.2792965,2.099567,0.1878763,0.3407797,2.356955,-0.05462985,0.3272287,2.116611,-0.2512464,0.3320073,1.830305,0.2783634,-0.02965195,2.371089,-0.1270394,-0.844601,1.774525,0.1574676,-0.8900446,1.820864
-0.03260468,0.7960572,2.130807,-0.216621,0.5239365,2.124153,0.1127693,0.5447643,2.176227,-0.05512478,0.5722625,2.130144,-0.1395599,-0.4919857,1.994466,0.1360862,-0.4776763,1.988891,-0.2639477,0.2797821,2.104151,0.1950854,0.3349056,2.363525,-0.0432883,0.3282844,2.117207,-0.2372652,0.3302914,1.830797,0.2859963,-0.03479726,2.369373,-0.1270876,-0.8422687,1.775937,0.1560912,-0.8893387,1.81967
-0.01649155,0.7950525,2.132273,-0.2162041,0.5240047,2.124022,0.1194174,0.5424735,2.177468,-0.04374819,0.5727259,2.131342,-0.1388298,-0.4924368,1.993346,0.1383923,-0.4794956,1.989576,-0.2507362,0.2858234,2.090558,0.1985619,0.3321413,2.365479,-0.03473074,0.3289577,2.117049,-0.226268,0.3314527,1.834288,0.2922262,-0.0388063,2.367345,-0.1256781,-0.8471976,1.778818,0.1583353,-0.881839,1.829493
0.07175463,0.7896233,2.118728,-0.1313802,0.530034,2.112113,0.1901565,0.5311354,2.172645,0.02629253,0.5714464,2.125813,-0.1347063,-0.4894329,1.990851,0.08779763,-0.4814184,2.131639,-0.1998737,0.3062742,2.098177,0.2286165,0.312041,2.365982,0.02651033,0.3254381,2.118629,-0.1890204,0.3437152,1.855922,0.3059141,-0.03921077,2.365413,-0.1208291,-0.8526442,1.782834,0.1569546,-0.8885676,1.824711
0.08658294,0.7898248,2.114717,-0.12809,0.529847,2.11162,0.2011951,0.527056,2.172645,0.03476906,0.571251,2.123859,-0.1319941,-0.4877416,1.991078,0.08746728,-0.4820782,2.131636,-0.1949458,0.3024207,2.149001,0.2402188,0.3006672,2.358387,0.03077238,0.3257201,2.118219,-0.1868333,0.3276283,1.876059,0.3122335,-0.06489264,2.352947,-0.1189874,-0.8652844,1.797971,0.1576465,-0.8871461,1.822333
0.09699135,0.788408,2.111836,-0.1113854,0.5285398,2.108556,0.2092606,0.5231035,2.172649,0.04235204,0.5710621,2.122145,-0.1310558,-0.4872043,1.991472,0.08688266,-0.4833553,2.132732,-0.202181,0.3032108,2.157197,0.2439507,0.2977493,2.359178,0.03585201,0.3256631,2.11773,-0.1815332,0.3207773,1.879159,0.3133501,-0.0718572,2.349544,-0.1164508,-0.8701011,1.802883,0.160724,-0.8861716,1.82319
0.1032849,0.7880008,2.109726,-0.1053364,0.5287269,2.107778,0.2144335,0.5209528,2.172001,0.04866176,0.5701733,2.120108,-0.1302845,-0.4871933,1.992426,0.08632603,-0.4843027,2.133937,-0.1980361,0.30075,2.17453,0.2465691,0.2948012,2.358098,0.03993911,0.3252828,2.117396,-0.1743792,0.3162799,1.883184,0.3148158,-0.07383051,2.349104,-0.113689,-0.8627091,1.823418,0.1619189,-0.8868502,1.822881
0.1099379,0.785816,2.107397,-0.1013191,0.5285459,2.107366,0.2183993,0.5197145,2.172183,0.0525975,0.5691286,2.11858,-0.1300737,-0.4871274,1.992691,0.08589661,-0.4850692,2.135262,-0.2044168,0.3034109,2.192704,0.2480234,0.293376,2.35846,0.04271341,0.324928,2.117027,-0.1687306,0.3164763,1.884331,0.3141159,-0.07618549,2.349154,-0.1151162,-0.8673538,1.820174,0.1590769,-0.8954868,1.81958
0.1124194,0.7847196,2.106372,-0.09923983,0.5286544,2.107151,0.2205843,0.5187001,2.172714,0.0546283,0.5685561,2.118195,-0.12893,-0.4818601,1.993044,0.08561096,-0.4855431,2.136144,-0.2076158,0.3050489,2.198027,0.248866,0.2918673,2.358653,0.04414675,0.3245628,2.117069,-0.1646152,0.3186869,1.884436,0.3119104,-0.07627576,2.34914,-0.1160607,-0.8702971,1.820864,0.1622727,-0.8944873,1.820595
0.1133264,0.7842786,2.105962,-0.09880023,0.5285032,2.10707,0.2229593,0.5176516,2.174677,0.05498881,0.5684087,2.118206,-0.1238008,-0.479535,2.012941,0.0851835,-0.488892,2.136989,-0.2098303,0.3087699,2.189344,0.2495911,0.2900599,2.360022,0.0442782,0.3245033,2.117117,-0.1607394,0.3217792,1.887611,0.3095921,-0.08219598,2.349971,-0.1170589,-0.8670114,1.817832,0.1636597,-0.8913128,1.818563
0.113247,0.7843185,2.106004,-0.0992526,0.5290451,2.107207,0.222802,0.5176359,2.175887,0.05495819,0.5684677,2.118276,-0.1237342,-0.4780059,2.015012,0.08463231,-0.4888347,2.137258,-0.2084882,0.3138991,2.177922,0.2496379,0.2895248,2.360644,0.0441596,0.3245885,2.11717,-0.1592897,0.3247942,1.884605,0.3074492,-0.07828804,2.351021,-0.1176371,-0.8719141,1.824046,0.1589911,-0.8913981,1.812953
0.1109334,0.7848904,2.108208,-0.108541,0.5299055,2.1089,0.2208363,0.5175248,2.176417,0.05352804,0.5687347,2.119091,-0.128039,-0.4788224,2.006639,0.08410697,-0.4898889,2.136271,-0.2091138,0.3138666,2.16723,0.2486887,0.2888844,2.36046,0.04284784,0.3247194,2.117352,-0.1598263,0.3265823,1.883258,0.3035123,-0.08255333,2.349717,-0.1190749,-0.8772184,1.832485,0.1571969,-0.8891678,1.817641
0.1040205,0.7866063,2.113334,-0.1147202,0.5306537,2.10968,0.2149158,0.5193281,2.178574,0.0486025,0.5692402,2.121358,-0.1306866,-0.4834759,2.001737,0.0832057,-0.4960226,2.13385,-0.2175485,0.3184789,2.164291,0.2460349,0.2894017,2.360741,0.04044533,0.324524,2.117841,-0.1612527,0.3288007,1.878531,0.3017814,-0.08191457,2.351059,-0.1184721,-0.8771966,1.830981,0.1580974,-0.8896605,1.819828
0.09259155,0.7886294,2.121859,-0.1187124,0.5303387,2.110367,0.2033853,0.5187267,2.180449,0.03786893,0.5698313,2.125056,-0.1307413,-0.4834464,2.002017,0.145423,-0.5083548,2.00038,-0.2308767,0.3195361,2.161363,0.2416835,0.2894355,2.362015,0.03332834,0.324617,2.118841,-0.1643679,0.3323497,1.874846,0.3007932,-0.08673515,2.349456,-0.1190559,-0.8764685,1.80455,0.1568789,-0.888488,1.824182
0.07858659,0.790717,2.129362,-0.1233426,0.5297978,2.110306,0.1956893,0.5216816,2.180082,0.02698246,0.5704122,2.127445,-0.1339729,-0.4735693,1.993165,0.1325432,-0.4184994,1.992871,-0.2291406,0.3136855,2.122678,0.2457656,0.2571672,2.309801,0.02438513,0.3250433,2.118711,-0.1684593,0.3372602,1.869218,0.304948,-0.09651922,2.340868,-0.1183255,-0.8780884,1.806622,0.1584559,-0.8990166,1.827227
0.06458815,0.7919991,2.137071,-0.1410956,0.5278724,2.11021,0.1752934,0.520292,2.186746,0.01329273,0.5715564,2.130277,-0.1362327,-0.4755428,1.989841,0.1313254,-0.420394,1.994488,-0.2564707,0.325566,2.145174,0.2363237,0.2566857,2.313843,0.01425265,0.3247039,2.118212,-0.1744591,0.3449908,1.867235,0.3046372,-0.09677564,2.341773,-0.1156839,-0.8787217,1.798079,0.162254,-0.8990799,1.829141
0.05181283,0.7939445,2.141736,-0.1589477,0.5279491,2.112463,0.1645475,0.5216133,2.192336,0.0008780672,0.5725819,2.133178,-0.1401966,-0.4769588,1.98586,0.1303325,-0.4208886,1.994475,-0.2563399,0.3153638,2.132962,0.2303598,0.2559207,2.317369,0.003620595,0.325713,2.118452,-0.1828681,0.3534469,1.865454,0.3061039,-0.1280845,2.328685,-0.1145187,-0.8788502,1.797597,0.158362,-0.8975116,1.836075
0.03901816,0.7947298,2.144958,-0.1699184,0.5286645,2.11408,0.1528835,0.5253108,2.196242,-0.0112183,0.5731358,2.135362,-0.1427049,-0.4767633,1.982882,0.1296375,-0.4623679,1.991219,-0.2581531,0.3138651,2.123675,0.2248629,0.2597842,2.322008,-0.007228103,0.3264824,2.118735,-0.1942289,0.3612491,1.865434,0.3015317,-0.04646879,2.360745,-0.1126747,-0.8644974,1.825711,0.1580392,-0.8969673,1.82192
0.02352798,0.7965398,2.149452,-0.1820789,0.5300429,2.115935,0.1394888,0.526954,2.197248,-0.0235002,0.5739919,2.137285,-0.145048,-0.4774182,1.981254,0.1215964,-0.4346017,1.991128,-0.2634782,0.3129186,2.114753,0.2115885,0.2997994,2.378059,-0.01869028,0.326993,2.11921,-0.2013212,0.3603671,1.865499,0.2847883,-0.06268693,2.360536,-0.1123981,-0.865886,1.826229,0.1581534,-0.8965117,1.821345
0.01256002,0.7966006,2.152033,-0.1863919,0.5293678,2.115356,0.1367872,0.5270844,2.197018,-0.03527229,0.5732825,2.1373,-0.1485179,-0.4768801,1.979251,0.1225584,-0.4807003,1.98987,-0.2689342,0.3110245,2.104838,0.2063267,0.2967332,2.377453,-0.02996855,0.3256111,2.118525,-0.2157638,0.363645,1.863042,0.3111549,-0.06951591,2.348853,-0.1116154,-0.869476,1.824056,0.1613385,-0.8939147,1.820412
0.00194396,0.7960644,2.152949,-0.1996868,0.5271136,2.113621,0.1171752,0.5295268,2.197761,-0.0447869,0.5725943,2.137319,-0.1525785,-0.4770086,1.976059,0.1159519,-0.4510079,1.990001,-0.2755208,0.3050758,2.098237,0.1963912,0.2965287,2.373906,-0.03696738,0.3249301,2.118273,-0.2257694,0.3584743,1.858735,0.3076173,-0.04027607,2.360891,-0.1096649,-0.8698114,1.822562,0.1599624,-0.8913181,1.819224
-0.009935057,0.79549,2.154422,-0.2094013,0.5241578,2.112894,0.1104512,0.52895,2.200132,-0.05577093,0.5723008,2.138146,-0.1552347,-0.4763987,1.974626,0.1161742,-0.4568143,1.989305,-0.2918765,0.3001368,2.107277,0.1937712,0.2943732,2.375141,-0.04643154,0.3249379,2.118612,-0.2344749,0.3493593,1.855344,0.2975442,-0.05949905,2.356707,-0.1166514,-0.8164189,1.785596,0.1594299,-0.8899536,1.817321
-0.02023266,0.7970369,2.15467,-0.2207778,0.5216847,2.112452,0.09939457,0.5238572,2.199239,-0.06324621,0.5710958,2.138434,-0.158232,-0.4748774,1.972266,0.1163256,-0.5206179,1.999373,-0.2963414,0.2973711,2.094372,0.1904615,0.2917202,2.375775,-0.05338146,0.3235775,2.11845,-0.2414843,0.3394769,1.850919,0.3030969,-0.05786022,2.353607,-0.1159781,-0.8150297,1.784668,0.1610139,-0.8886791,1.818494
-0.02991081,0.7952329,2.153568,-0.2288231,0.5201974,2.112252,0.09202469,0.5211703,2.198108,-0.0707289,0.5699489,2.137367,-0.1598809,-0.4736583,1.970971,0.1172908,-0.521427,1.999844,-0.3039951,0.2947583,2.098361,0.1876043,0.290181,2.375932,-0.05939973,0.3223476,2.117937,-0.2495386,0.3341297,1.85003,0.3177286,-0.2358776,2.29986,-0.114842,-0.8301856,1.785349,0.2069351,-0.7894012,1.871289
-0.03782987,0.7954174,2.152604,-0.2352348,0.5197583,2.112137,0.08947557,0.5207999,2.197711,-0.07775776,0.5696993,2.136836,-0.1616378,-0.4720329,1.96941,0.1173309,-0.5246335,1.99921,-0.3070185,0.2922013,2.089992,0.1916245,0.2497867,2.316699,-0.06425284,0.3221325,2.117983,-0.2530251,0.3367879,1.852474,0.3107663,-0.1276444,2.325017,-0.1141752,-0.8848376,1.734761,0.1861559,-0.798944,1.865396
